ID	FK_Plant_ID	Unique_Plant_ID	PlantName	Biomass	OtherSolidFuels	LiquidFuels	NaturalGas	OtherGases	SO2	NOx	Dust
13325	26672	FI0163	HELSINGIN ENERGIA, HANASAAREN B Power Plant Boiler 4	0	6795	46	0	0	1103	1098	0
13326	26864	FI0163	HELSINGIN ENERGIA, HANASAAREN B Power Plant Boiler 4	0	5076	22.1	0	0	543	880	31.97
13327	27056	FI0163	HELSINGIN ENERGIA, HANASAAREN B Power Plant Boiler 4	0	8544.6	43.2	0	0	1230	1414	61
13328	27259	FI0163	HELSINGIN ENERGIA, Hanasaari B-voimalaitos Boiler 4	0	6548	54	0	0	738.3	1077.4	71.8
13329	27466	FI0163	HELSINGIN ENERGIA, Hanasaari B-voimalaitos Boiler 4	0	3771.15	22.27	0	0	364.3	627	37.4
13330	27677	FI0163	Helsingin Energia, Hanasaari B-power plant, Boiler 4	0	4640.02	58.8	0	0	443.4	839	33
13331	27883	FI0163	Helsingin Energia, Hanasaari B-power plant, Boiler 4		5265.3	28.99			503.9	947	28.6
13332	28074	FI0163	Helsingin Energia, Hanasaari B-power plant, Boiler 4		5563.1	71.2			505.6	905.4	49.6
13333	28269	FI0163	Helsingin Energia, Hanasaari B-power plant, Boiler 4		5938.5	51.2			622.2	1042.5	25.7
13334	28464	FI0163	Helsingin Energia, Hanasaari B-power plant, Boiler 4	0	4691.3	60.2	0	0	477.45	804.44	42.83
13335	26673	FI0164	HELSINGIN ENERGIA, KELLOSAARI Gas turbine 1	0	0	2.21	0	0	0.1	0.86	0
13336	26865	FI0164	HELSINGIN ENERGIA, KELLOSAARI Gas turbine 1	0	0	1.58	0	0	0.07	0.62	0
13337	27057	FI0164	HELSINGIN ENERGIA, KELLOSAARI Gas turbine 1			1.94			0.08	0.76	0
13338	27260	FI0164	HELSINGIN ENERGIA, KELLOSAARI  Gas turbine 1	0	0	2.31	0	0	0.1	0.9	0.01
13339	27467	FI0164	HELSINGIN ENERGIA, KELLOSAARI  Gas turbine 1	0	0	2.5	0	0	0.11	1.1	0.06
13340	27678	FI0164	Helsingin Energia, Kellosaari, Gas turbine 1	0	0	1.48	0	0	0.06	0.28	0.04
13341	27884	FI0164	Helsingin Energia, Kellosaari, Gas turbine 1			1.54			0.07	0.67	0.04
13342	28075	FI0164	Helsingin Energia, Kellosaari, Gas turbine 1			2.18			0.08	0.94	0.05
13343	28270	FI0164	Helsingin Energia, Kellosaari, Gas turbine 1			9.4			0.4	4.1	0.23
13344	28465	FI0164	Helsingin Energia, Kellosaari, Gas turbine 1	0	0	1.89	0	0	0.09	0.82	0.05
13345	26674	FI0165	HELSINGIN ENERGIA, KELLOSAARI Gas turbine 2	0	0	3.41	0	0	0.16	1.5	0
13346	26866	FI0165	HELSINGIN ENERGIA, KELLOSAARI Gas turbine 2	0	0	1.51	0	0	0.07	0.67	0
13347	27058	FI0165	HELSINGIN ENERGIA, KELLOSAARI Gas turbine 2			8			0.34	3.52	0.02
13348	27261	FI0165	HELSINGIN ENERGIA, KELLOSAARI Gas turbine2	0	0	2.66	0	0	0.11	1.17	0.01
13349	27468	FI0165	HELSINGIN ENERGIA, KELLOSAARI Gas turbine2	0	0	3.7	0	0	0.16	1.39	0.02
13350	27679	FI0165	Helsingin Energia, Kellosaari, Gas turbine2	0	0	1.26	0	0	0.05	0.24	0.01
13351	27885	FI0165	Helsingin Energia, Kellosaari, Gas turbine2			1.85			0.09	0.69	0.01
13352	28076	FI0165	Helsingin Energia, Kellosaari, Gas turbine2			2.37			0.09	0.88	0.01
13353	28271	FI0165	Helsingin Energia, Kellosaari, Gas turbine2			4.76			0.2	1.8	0.02
13354	28466	FI0165	Helsingin Energia, Kellosaari, Gas turbine2	0	0	1.4	0	0	0.07	0.52	0.01
13355	26675	FI0166	HELSINGIN ENERGIA, LASSILA heating plant Boiler 1	0	0	7.15	0	0	3.39	1.07	0.04
13356	26867	FI0166	HELSINGIN ENERGIA, LASSILA heating plant Boiler 1	0	0	1.51	0	0	0.66	0.23	0.01
13357	27059	FI0166	HELSINGIN ENERGIA, LASSILA heating plant Boiler 1	0	0	41	0	0	18	6.2	0.5
13358	27262	FI0166	HELSINGIN ENERGIA, LASSILA heating plant Boiler 1	0	0	15.7	0	0	6	3.61	0.26
13359	27469	FI0166	HELSINGIN ENERGIA, LASSILA heating plant Boiler 1	0	0	9.8	0	0	4	1.19	0.39
13360	27680	FI0166	Helsingin Energia, Lassila heating plant, Boiler 1	0	0	25.53	0	0	10.15	3.15	0.9
13361	27886	FI0166	Helsingin Energia, Lassila heating plant, Boiler 1			23.5			9.5	2.9	0.4
13362	28077	FI0166	Helsingin Energia, Lassila heating plant, Boiler 1			30.55			12	3.7	0.46
13363	28272	FI0166	Helsingin Energia, Lassila heating plant, Boiler 1			58.17			19.7	7.1	0.9
13364	28467	FI0166	Helsingin Energia, Lassila heating plant, Boiler 1	0	0	10	0	0	4.1	1.2	0.15
13365	26676	FI0167	HELSINGIN ENERGIA, LASSILA heating plant Boiler 2	0	0	4.2	0	0	1.98	0.83	0.11
13366	26868	FI0167	HELSINGIN ENERGIA, LASSILA heating plant Boiler 2	0	0	12.38	0	0	5.44	2.44	0.33
13367	27060	FI0167	HELSINGIN ENERGIA, LASSILA heating plant Boiler 2	0	0	57.4	0	0	25	11.3	1.5
13368	27263	FI0167	HELSINGIN ENERGIA, LASSILA heating plant Boiler 2	0	0	32.8	0	0	14	5.9	0.56
13369	27470	FI0167	HELSINGIN ENERGIA, LASSILA heating plant Boiler 2	0	0	5.1	0	0	2	0.91	0.09
13370	27681	FI0167	Helsingin Energia, Lassila heating plant, Boiler 2	0	0	43.28	0	0	17.35	7.49	0.73
13371	27887	FI0167	Helsingin Energia, Lassila heating plant, Boiler 2			11.02			4.3	1.3	0.2
13372	27888	FI0167	M-Real, Kaskinen BCTMP mill, bark boiler	720		10.44			67.84	217.34	31.03
13373	28078	FI0167	Helsingin Energia, Lassila heating plant, Boiler 2			30.36			11.9	3.6	0.65
13374	28273	FI0167	Helsingin Energia, Lassila heating plant, Boiler 2			107.2			38.5	12.8	2.3
13375	28468	FI0167	Helsingin Energia, Lassila heating plant, Boiler 2	0	0	1	0	0	0.4	0.1	0.02
13376	26677	FI0168	Helsingin Energia, Myllypuro heating plant Boiler 2	0	0	37.1	0	0	17.44	6.41	1.23
13377	26869	FI0168	Helsingin Energia, Myllypuro heating plant Boiler 2	0	0	17.63	0	0	8.47	3.03	0.58
13378	27061	FI0168	Helsingin Energia, Myllypuro heating plant Boiler 2	0	0	64	0	0	26.63	11.6	1
13379	27264	FI0168	Helsingin Energia, Myllypuro heating plant Boiler 2	0	0	56	0	0	23.99	10.08	0.83
13380	27471	FI0168	Helsingin Energia, Myllypuro heating plant Boiler 2	0	0	6.5	0	0	2.7	0.75	0.05
13381	27682	FI0168	Helsingin Energia, Myllypuro heating plant, Boiler 2	0	0	31.46	0	0	10.93	3.76	0.25
13382	27889	FI0168	Helsingin Energia, Myllypuro heating plant, Boiler 2			40.7			13.3	4.6	0.32
13383	28079	FI0168	Helsingin Energia, Myllypuro heating plant, Boiler 2			27.1			9.3	3.11	0.21
13384	28274	FI0168	Helsingin Energia, Myllypuro heating plant, Boiler 2			35.4	74		12.2	6.1	0.3
13385	28469	FI0168	Helsingin Energia, Myllypuro heating plant, Boiler 2	0	0	7.1	146.9	0	2.24	4.09	0.1
13386	26678	FI0169	Helsingin Energia, Ruskeasuo heating plant Boiler 1	0	0	14.89	0	0	7.1	1.82	0.16
13387	26870	FI0169	Helsingin Energia, Ruskeasuo heating plant Boiler 1	0	0	20.45	0	0	9.19	2.49	0.23
13388	27062	FI0169	Helsingin Energia, Ruskeasuo heating plant Boiler 1	0	0	40.9	0	0	18.72	5	0.5
13389	27265	FI0169	Helsingin Energia, Ruskeasuo heating plant Boiler 1	0	0	30.7	0	0	13	6	1
13390	27472	FI0169	Helsingin Energia, Ruskeasuo heating plant Boiler 1	0	0	13	0	0	5.5	1.6	0.3
13391	27683	FI0169	Helsingin Energia, Ruskeasuo heating plant, Boiler 1	0	0	17.76	0	0	7.46	2.15	0.36
13392	27890	FI0169	Helsingin Energia, Ruskeasuo heating plant, Boiler 1			66			28	8	1.3
13393	28080	FI0169	Helsingin Energia, Ruskeasuo heating plant, Boiler 1			22			9.5	2.7	0.45
13394	28275	FI0169	Helsingin Energia, Ruskeasuo heating plant, Boiler 1			26			11	3.1	0.5
13395	28470	FI0169	Helsingin Energia, Ruskeasuo heating plant, Boiler 1	0	0	15.3	0	0	6.6	1.9	0.3
13396	26679	FI0170	Helsingin Energia, Ruskeasuo heating plant Boiler 2	0	0	24.3	0	0	11.59	2.72	0.56
13397	26871	FI0170	Helsingin Energia, Ruskeasuo heating plant Boiler 2	0	0	24.89	0	0	11.19	2.79	0.57
13398	27063	FI0170	Helsingin Energia, Ruskeasuo heating plant Boiler 2	0	0	47.3	0	0	21.63	5.3	1.1
13399	27266	FI0170	Helsingin Energia, Ruskeasuo heating plant  Boiler 2	0	0	41.8	0	0	17	8	1
13400	27473	FI0170	Helsingin Energia, Ruskeasuo heating plant  Boiler 2	0	0	4	0	0	1.6	0.5	0.1
13401	27684	FI0170	Helsingin Energia, Ruskeasuo heating plant, Boiler 2	0	0	29.4	0	0	12.35	3.56	0.68
13402	27891	FI0170	Helsingin Energia, Ruskeasuo heating plant, Boiler 2			61.1			25.9	7.4	1.4
13403	28081	FI0170	Helsingin Energia, Ruskeasuo heating plant, Boiler 2			32			13.8	3.9	0.73
13404	28276	FI0170	Helsingin Energia, Ruskeasuo heating plant, Boiler 2			51			21.7	6.2	1.2
13405	28471	FI0170	Helsingin Energia, Ruskeasuo heating plant, Boiler 2	0	0	10.8	0	0	4.6	1.3	0.2
13406	26680	FI0171	Helsingin Energia, Ruskeasuo heating plant Boiler 3	0	0	22.66	0	0	10.8	3.1	0.3
13407	26872	FI0171	Helsingin Energia, Ruskeasuo heating plant Boiler 3	0	0	26.4	0	0	11.87	3.62	0.34
13408	27064	FI0171	Helsingin Energia, Ruskeasuo heating plant Boiler 3	0	0	45.7	0	0	20.93	6.3	0.6
13409	27267	FI0171	Helsingin Energia, Ruskeasuo heating plant Boiler 3	0	0	35.5	0	0	14	6	2
13410	27474	FI0171	Helsingin Energia, Ruskeasuo heating plant Boiler 3	0	0	13	0	0	5.4	1.5	0.1
13411	27685	FI0171	Helsingin Energia, Ruskeasuo heating plant, Boiler 3	0	0	30.23	0	0	12.7	3.69	0.24
13412	27892	FI0171	Helsingin Energia, Ruskeasuo heating plant, Boiler 3			67.5			28.6	8.3	0.5
13413	28082	FI0171	Helsingin Energia, Ruskeasuo heating plant, Boiler 3			16.8			7.2	2.1	0.13
13414	28277	FI0171	Helsingin Energia, Ruskeasuo heating plant, Boiler 3			44.1			18	5.2	0.3
13415	28472	FI0171	Helsingin Energia, Ruskeasuo heating plant, Boiler 3	0	0	16	0	0	6.9	2	0.1
13416	26681	FI0172	Helsingin Energia, Ruskeasuo heating plant Boiler 4	0	0	27.48	0	0	13.1	3.02	0.41
13417	26873	FI0172	Helsingin Energia, Ruskeasuo heating plant Boiler 4	0	0	25.43	0	0	11.43	2.8	0.38
13418	27065	FI0172	Helsingin Energia, Ruskeasuo heating plant Boiler 4	0	0	43.3	0	0	19.83	4.8	0.7
13419	27268	FI0172	Helsingin Energia, Ruskeasuo heating plant Boiler 4	0	0	34.1	0	0	14	6	1
13420	27475	FI0172	Helsingin Energia, Ruskeasuo heating plant Boiler 4	0	0	3	0	0	1.5	0.4	0.1
13421	27686	FI0172	Helsingin Energia, Ruskeasuo heating plant, Boiler 4	0	0	32.85	0	0	13.8	3.81	0.59
13422	27893	FI0172	Helsingin Energia, Ruskeasuo heating plant, Boiler 4			79.2			33.6	9.2	1.4
13423	28083	FI0172	Helsingin Energia, Ruskeasuo heating plant, Boiler 4			27.3			11.8	3.2	0.5
13424	28278	FI0172	Helsingin Energia, Ruskeasuo heating plant, Boiler 4			40			11.8	4.7	0.7
13425	28473	FI0172	Helsingin Energia, Ruskeasuo heating plant, Boiler 4	0	0	12.6	0	0	5.4	1.5	0.2
13426	26682	FI0173	Järvi-Suomen Voima Oy Boiler	1404.1	0	10.7	0	0	6.5	101	2.4
13427	26874	FI0173	Järvi-Suomen Voima Oy Boiler	1455	0	23.8	0	0	39.74	176.3	102.1
13428	27066	FI0173	Järvi-Suomen Voima Oy Boiler	1489	0	55.6	0	0	52.9	185.3	106.5
13429	27269	FI0173	Järvi-Suomen Voima Oy Boiler	1365	0	32	0	0	0	52	5.2
13430	27476	FI0173	Järvi-Suomen Voima Oy Boiler	1861.5625	0	43.6410256410256	0	0	0	170.2	0
13431	27687	FI0173	Järvi-Suomen Voima Oy, Boiler	1314.52	0	7.2	0	0	0	48.9	0
13432	27894	FI0173	Järvi-Suomen Voima Oy, Boiler	1370.14		11.11277				57.5	
13433	28084	FI0173	Järvi-Suomen Voima Oy, Boiler	1204.2		2.6				56.2	
13434	28279	FI0173	Järvi-Suomen Voima Oy, Boiler	1179.98		1.36				111.4	2.4
13435	28474	FI0173	Järvi-Suomen Voima Oy, Boiler	1351.3	0	2.6	0	0	10.4	123	2.6
13436	26683	FI0174	KSS Energia Oy Gas turbine 1	0	0	0	132.63	0	0	12.3	0
13437	26875	FI0174	KSS Energia Oy Gas turbine 1	0	0	0	68.12	0	0	6.5	0
13438	27067	FI0174	KSS Energia Oy Gas turbine 1				94.6			7.8	
13439	27270	FI0174	KSS Energia Oy Gas turbine1	0	0	0	32.46	0	0	3.4	0
13440	27477	FI0174	KSS Energia Oy Gas turbine1	0	0	0	16.48	0	0	1.7	0
13441	27688	FI0174	KSS Energia Oy, Gas turbine1	0	0	1.9	18.16	0	0	3.1	0
13442	27895	FI0174	KSS Energia Oy, Gas turbine1			1.27	35.24			3.9	
13443	28085	FI0174	KSS Energia Oy, Gas turbine1			0.65	21.06			1.6	
13444	28280	FI0174	KSS Energia Oy, Gas turbine1			0.91	22.58			3.7	
13445	28475	FI0174	KSS Energia Oy, Gas turbine1	0	0	1.09	4.35	0	0	0.5	0
13446	27896	FI0175	Kaukaan Voima Oy Biopolttolaitos	5360	1436	0	143.7		80.94	409.08	11.24
13447	28086	FI0175	Kaukaan Voima Oy Biopolttolaitos	5323	1052		127		131.25	323.3	1.59
13448	28281	FI0175	Kaukaan Voima Oy Biopolttolaitos	5072.23	646.84	420.95	72.04		119.4	348.66	15.73
13449	28476	FI0175	Kaukaan Voima Oy Biopolttolaitos	5457.09	693.34	0	27.86	0	99.33	374.19	13.54
13450	27897	FI0176	Keravan Lämpövoima Oy Keravan voimalaitos	741.04	548.13		7.09		104.42	171.96	5.16
13451	28087	FI0176	Keravan Lämpövoima Oy Keravan voimalaitos	866.91	429.31		7.01		29.81	130.11	7.78
13452	28282	FI0176	Keravan Lämpövoima Oy Keravan voimalaitos	983.8	323.93		1.65		22.23	138.73	7.85
13453	28477	FI0176	Keravan Lämpövoima Oy Keravan voimalaitos	1087.02	260.49	0	2.88	0	9.43	121.48	4.04
13454	26684	FI0177	Kyro Power Oy P2 Gas turbine 3	0	0	1.4	3571	0	0.13	135.9	0.09
13455	26876	FI0177	Kyro Power Oy P2 Gas turbine 3	0	0	0	2972	0	0.08	121.6	0
13456	27068	FI0177	Kyro Power Oy P2 Gas turbine 3				3483		0.1	153.6	0
13457	27271	FI0177	Kyro Power Oy P2 Gas turbine 3  60+40 MW	0	0	0	3483	0	0.09	128.6	0
13458	27478	FI0177	Kyro Power Oy P2 Gas turbine 3  60+40 MW	0	0	0	3127	0	0.09	103.7	0
13459	27689	FI0177	Kyro Power Oy, P2 Gas turbine 3  60+40 MW	0	0	0	2649	0	0.07	127.1	0
13460	27898	FI0177	Kyro Power Oy, P2 Gas turbine 3  60+40 MW				3248		0.09	186.8	
13461	28088	FI0177	Kyro Power Oy, P2 Gas turbine 3  60+40 MW				2593.17		0.08	169.71	
13462	28283	FI0177	Kyro Power Oy, P2 Gas turbine 3  60+40 MW				132.59			12.3	
13463	28478	FI0177	Kyro Power Oy, P2 Gas turbine 3  60+40 MW	0	0	0	0	0	0	0	0
13464	26685	FI0178	M-Real Oyj, Simpele Boiler 1	1076.64	1103.74	15.99	0	0	426.2	298.3	19
13465	26877	FI0178	M-Real Oyj, Simpele Boiler 1	689.42	922.32	22.89	0	0	316.4	270.3	14
13466	27069	FI0178	M-Real Oyj, Simpele Boiler 1	966.41	908.77	28.78	0	0	289.5	343.2	18
13467	27272	FI0178	M-Real Oyj, Simpele Boiler 1	905.77	1006.17	17.76	0	0	233.2	201.2	18
13468	27479	FI0178	M-Real Oyj, Simpele Boiler 1	1459.26	942.31	110.3	0	0	221.4	262.6	15
13469	27690	FI0178	M-Real Oyj, Simpele Mill, Boiler 1	1388.33	644.28	20.7	0	0	203.33	199.85	5.6
13470	27899	FI0178	M-Real Oyj, Simpele Mill, Boiler 1	1503.45	716.37	9.8			184.62	213.92	6.07
13471	28089	FI0178	M-Real Oyj, Simpele Mill, Boiler 1	1127.41	684.51	15.72			120.58	171.22	5.94
13472	28284	FI0178	M-Real Oyj, Simpele Mill, Boiler 1	1316.6	599.83	7.55			97.92	177.79	1.2812
13473	28479	FI0178	M-Real Oyj, Simpele Mill, Boiler 1	1182.88	733.84	6.77	0	0	153.72	150.26	1.28
13474	26686	FI0179	M-Real Oyj, Simpele Boiler 2	0	0	84.7	0	0	36.6	10.7	0.4
13475	26878	FI0179	M-Real Oyj, Simpele Boiler 2	0	0	40.36	0	0	18	5.3	0.2
13476	27070	FI0179	M-Real Oyj, Simpele Boiler 2	0	0	67.15	0	0	28.3	8.3	0
13477	27273	FI0179	M-Real Oyj, Simpele Boiler 2	0	0	52.06	0	0	22.9	6.8	0
13478	27480	FI0179	M-Real Oyj, Simpele Boiler 2	0	0	110.3	0	0	22	6.5	0
13479	27691	FI0179	M-Real Oyj, Simpele, Boiler 2	0	0	53.08	0	0	23.9	3.75	0.69
13480	27900	FI0179	M-Real Oyj, Simpele, Boiler 2			47.65			10.9	3.1	0.2
13481	28090	FI0179	M-Real Oyj, Simpele, Boiler 2			15.72			10.1	2.9	0.2
13482	28285	FI0179	M-Real Oyj, Simpele, Boiler 2			26.32			13.44	3.84	0.2688
13483	28480	FI0179	M-Real Oyj, Simpele, Boiler 2	0	0	25.12	0	0	7.4	2.5	0
13484	26687	FI0180	M-real Oyj, Tako Board P3 Boiler 3	0	0	8.3	1645.9	0	3.6	163.7	0.17
13485	26879	FI0180	M-real Oyj, Tako Board P3 Boiler 3	0	0	0	1323.9	0	0	148	0
13486	27071	FI0180	M-real Oyj, Tako Board P3 Boiler 3	0	0	0	1161.9	0	0	150	0
13487	27274	FI0180	M-real Oyj, Tako Board P3 Boiler 3	0	0	0.92	1312	0	0	124	0
13488	27481	FI0180	M-real Oyj, Tako Board P3 Boiler 3	0	0	4.8	1252	0	0	43.4	0
13489	27692	FI0180	M-real Oyj, Tako Board, P3 Boiler 3	0	0	0	1106	0	0.03	63.6	0
13490	27901	FI0180	M-real Oyj, Tako Board, P3 Boiler 3				1227		0.03	70.55	
13491	28091	FI0180	M-real Oyj, Tako Board, P3 Boiler 3				1177.23		0.3	67.54	
13492	28286	FI0180	M-real Oyj, Tako Board, P3 Boiler 3				1213.5		0.03	55.82	
13493	28481	FI0180	M-real Oyj, Tako Board, P3 Boiler 3	0	0	0	1136.9	0	0.03	65.4	0
13494	26688	FI0183	Vamy Oy K8 (50 MW), Boiler 2/2001	0	0	0	152.4	0	0	6.9	0
13495	26880	FI0183	Vamy Oy K8 (50 MW), Boiler 2/2001	0	0	0	90.7	0	0	3.8	0
13496	27072	FI0183	Vamy Oy K8 (50 MW), Boiler 2/2001				24			1.1	
13497	27275	FI0183	Vamy Oy K8 (50 MW), Boiler 2/2001	0	0	0	10.1	0	0	0.5	0
13498	27482	FI0183	Vamy Oy K8 (50 MW), Boiler 2/2001	0	0	0	134.9	0	0	6.1	0
13499	27693	FI0183	Vamy Oy, K8 Boiler 2/2001	0	0	0	140.66	0	0	6.3	0
13500	27902	FI0183	Vamy Oy, K8 Boiler 2/2001				190.9			8.6	
13501	28092	FI0183	Vamy Oy, K8 Boiler 2/2001				246.35			11.1	
13502	28287	FI0183	Myllykoski Paper Oy, power plant, K8 Boiler 2/2001				137.91			6.2	
13503	28482	FI0183	Myllykoski Paper Oy, power plant, K8 Boiler 2/2001	0	0	0	103.29	0	0	4.6	0
13504	27276	FI0185	OULUN ENERGIA, Limingantulli heating plant, Oulu Boiler 1	0	0	4.6	0	0	0	0.21	0
13505	27483	FI0185	OULUN ENERGIA, Limingantulli heating plant, Oulu Boiler 1	0	0	1.13	0	0	0	0.05	0
13506	27694	FI0185	Oulun Energia, Limingantulli heating plant, Oulu Boiler 1	0	0	0.01	0	0	0	0	0
13507	27903	FI0185	Oulun Energia, Limingantulli heating plant, Oulu Boiler 1			0.47			0.004	0.003	0.0033
13508	28093	FI0185	Oulun Energia, Limingantulli heating plant, Oulu Boiler 1			0.8			0.01	0.01	0.01
13509	28288	FI0185	Oulun Energia, Limingantulli heating plant, Oulu Boiler 1			1.41				0.09	0.01
13510	28483	FI0185	Oulun Energia, Limingantulli heating plant, Oulu Boiler 1	0	0	0.22	0	0	0	0.01	0
13511	26689	FI0186	Oy Metsä-Botnia Ab Kemi Mills Boiler 10	2090.64	353.81	35.85	0	0	36.1	422.7	3.6
13512	26881	FI0186	Oy Metsä-Botnia Ab Kemi Mills Boiler 10	1895.38	226.2	21.96	0	0	12.4	419.5	4.5
13513	27073	FI0186	Oy Metsä-Botnia Ab Kemi Mills Boiler 10	2069.14	73.11	37.65	0	0	14	472	6
13514	27277	FI0186	Oy Metsä-Botnia Ab Kemi Mill Boiler 10	2003.62	0	20.24	0	0	12.1	245.6	7.1
13515	27484	FI0186	Oy Metsä-Botnia Ab Kemi Mill Boiler 10	2091.99	0	17.12	0	0	6.1	147.3	2.8
13516	27695	FI0186	Oy Metsä-Botnia Ab Kemi Mill, Boiler 10	1771.07	0	12.16	0	0	1	145.1	3
13517	27904	FI0186	Oy Metsä-Botnia Ab Kemi Mill, Boiler 10	1920.92		19.09			4.88	169.9	2.61
13518	28094	FI0186	Oy Metsä-Botnia Ab Kemi Mill, Boiler 10	1858.72		12.64			3.74	119.9	2.57
13519	28289	FI0186	Oy Metsä-Botnia Ab Kemi Mill, Boiler 10	1682.44		7.23			0.72	87.5	2.09
13520	28484	FI0186	Oy Metsä-Botnia Ab Kemi Mill, Boiler 10	1473.56	0	6.86	0	0	1.4	88.2	0.98
13521	26690	FI0187	Oy Metsä-Botnia Ab, Joutseno mill Boiler 3	0	0	0	92	0	0	8	0
13522	26882	FI0187	Oy Metsä-Botnia Ab, Joutseno mill Boiler 3	0	0	0	40	0	0	3	0
13523	27074	FI0187	Oy Metsä-Botnia Ab, Joutseno mill Boiler 3	0	0	0	83	0	0	7	0
13524	27278	FI0187	Oy Metsä-Botnia Ab, Joutseno Mill Boiler 3	0	0	0	81	0	0	7	0
13525	27485	FI0187	Oy Metsä-Botnia Ab, Joutseno Mill Boiler 3	0	0	0	78	0	0	6	0
13526	27696	FI0187	Oy Metsä-Botnia Ab, Joutseno Mill, Boiler 3	0	0	0	121	0	0	10	0
13527	27905	FI0187	Oy Metsä-Botnia Ab, Joutseno Mill, Boiler 3				34.53			1.5	
13528	28095	FI0187	Oy Metsä-Botnia Ab, Joutseno Mill, Boiler 3				30.63			2.6	
13529	28290	FI0187	Oy Metsä-Botnia Ab, Joutseno Mill, Boiler 3				27.14			2.3	
13530	28485	FI0187	Oy Metsä-Botnia Ab, Joutseno Mill, Boiler 3	0	0	0	54.62	0	0	4.4	0
13531	26691	FI0188	PVO-Huippuvoima Oy	0	0	12.16	0	0	6	4.3	0
13532	26883	FI0188	PVO-Huippuvoima Oy								
13533	27075	FI0188	PVO-Huippuvoima Oy	0	0	19.5	0	0	10	5	0
13534	27279	FI0188	PVO-Huippuvoima Oy	0	0	7.6	0	0	4	2	0
13535	27486	FI0188	PVO-Huippuvoima Oy	0	0	10.9	0	0	5.3	2.6	0.3
13536	27697	FI0188	PVO-Huippuvoima Oy, Vaasa power plant, POR boiler	0	0	7.3	0	0	3.5	1.7	0.2
13537	27906	FI0188	PVO-Huippuvoima Oy, Vaasa power plant, POR boiler			5.42			2.6	1.3	0.1
13538	28096	FI0188	PVO-Huippuvoima Oy, Vaasa power plant, POR boiler			4.6			2.2	1.1	0.1
13539	28291	FI0188	PVO-Huippuvoima Oy, Vaasa power plant, POR boiler			4			1.9	0.9	0.1
13540	28486	FI0188	PVO-Huippuvoima Oy, Vaasa power plant, POR boiler	0	0	2.6	0	0	1.27	0.62	0.1
13541	26692	FI0189	Porvoon Energia Oy Boiler 1	1205.31	29.19	3	0	0	13.7	160.9	8.7
13542	26884	FI0189	Porvoon Energia Oy Boiler 1	1318.24	0	1.81	0	0	4.6	182.2	9.2
13543	27076	FI0189	Porvoon Energia Oy Boiler 1	1175.54	0	3.79	0	0	4.9	162.7	8.3
13544	27280	FI0189	Porvoon Energia Oy Boiler 1	1113.91	0	4.69	0	0	5.1	154.4	5.6
13545	27487	FI0189	Porvoon Energia Oy Boiler 1	1132.9	0	0.9	0	0	3.5	156.5	5.7
13546	27698	FI0189	Porvoon Energia Oy, Tolkkinen power plant, Boiler 1	1021.36	0	3.92	0	0	4.3	141.5	5.1
13547	27907	FI0189	Porvoon Energia Oy, Tolkkinen power plant, Boiler 1	1132.64		2.37			3.8	156.6	5.7
13548	28097	FI0189	Porvoon Energia Oy, Tolkkinen power plant, Boiler 1	946.82		3.47			3.8	131.1	4.8
13549	28292	FI0189	Porvoon Energia Oy, Tolkkinen power plant, Boiler 1	1046.74		2.77			3.6	125.9	2.1
13550	28487	FI0189	Porvoon Energia Oy, Tolkkinen power plant, Boiler 1	661.29	0	0.83	0	0	1.65	99.19	2.31
13551	26693	FI0190	Stora Enso Oyj Boiler 6, Boiler	0	0	133.32	0	0	61.9	32	4.7
13552	26885	FI0190	Stora Enso Oyj Boiler 6, Boiler	0	0	104.52	0	0	50.5	25.1	3.7
13553	27077	FI0190	Stora Enso Oyj Boiler 6, Boiler	0	0	163.9	0	0	79.7	39.3	5.1
13554	27281	FI0190	Stora Enso Oyj Boiler 6, Boiler	0	0	252.6	0	0	122.5	60.6	8.3
13555	27488	FI0190	Stora Enso Oyj Boiler 6, Boiler	0	0	108.54	0	0	52.3	25.8	2.7
13556	27699	FI0190	Stora Enso Oyj, Kemi Mill, Boiler 6	0	0	81.47	0	0	39.3	20.3	1.6
13557	27908	FI0190	Stora Enso Oyj, Kemi Mill, Boiler 6			311.85			150.3	74.8	5.8
13558	28098	FI0190	Stora Enso Oyj, Kemi Mill, Boiler 6			57.9			28.03	13.9	1.07
13559	28293	FI0190	Stora Enso Oyj, Kemi Mill, Boiler 6			142.15			68.84	34.12	2.63
13560	28488	FI0190	Stora Enso Oyj, Kemi Mill, Boiler 6	0	0	114.2	0	0	55.5	27.4	2.1
13561	26694	FI0191	Stora Enso Oyj Boiler 7	3535.47	2560.97	58.8	0	0	615.5	738.6	10.9
13562	26886	FI0191	Stora Enso Oyj Boiler 7	2547.02	3262.53	133.58	0	0	628.2	454.1	3.5
13563	27078	FI0191	Stora Enso Oyj Boiler 7	2715.6	3986.3	50.72			829	686.6	5.1
13564	27282	FI0191	Stora Enso Oyj Boiler 7	2485.9	3396.8	43	0	0	745.2	591.8	4.6
13565	27489	FI0191	Stora Enso Oyj Boiler 7	2775.06	3138.53	44	0	0	684.2	707.7	4.7
13566	27700	FI0191	Stora Enso Oyj, Kemi Mill, Boiler 7	2607.36	2843.5	34.58	0	0	611.1	587.7	3.3
