NOTE: This Power Watch database of power plants is currently in draft status and not yet published. Please do not reference or cite the data as basis for research or publications until the data is officially published.
name,pw_idnr,capacity_mw,year_of_capacity_data,annual_generation_gwh,year_of_generation_data,country,owner,source,url,latitude,longitude,fuel1,fuel2,fuel3,fuel4
Land at Upper Clayhill Farm,GBR0001198,4.9,2016,None,None,United Kingdom,Lightsource Renewable Energy,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,50.9159193813,0.0553515549929,Solar
Peterlee Solar Farm,GBR0005694,5.0,2016,None,None,United Kingdom,Zaravolt Development,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,54.7752429216,-1.36552336354,Solar
The Hydes,GBR1000184,10.71,2016,None,None,United Kingdom,Lightsource,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,None,None,Solar
Mynydd Clogau Wind Farm,GBR0004684,14.5,2016,None,None,United Kingdom,Renewable Energy Systems (RES),Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,52.5783858016,-3.42847659384,Wind
Quarrendon Fields,GBR0004908,1.5,2016,None,None,United Kingdom,AWE Renewables,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,51.8424024484,-0.835990822639,Wind
Llyn Celyn,GBR0004909,4.5,2016,None,None,United Kingdom,Dwr Cymru Welsh Water,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,52.9438210202,-3.67116828319,Hydro
Land at Fell View Farm (Phase 1),GBR0005132,5.8,2016,None,None,United Kingdom,Anesco,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,53.791822949,-2.62033971016,Solar
Woodlands Farm Solar Park,GBR0001516,10.0,2016,None,None,United Kingdom,Lightsource Renewable Energy,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,51.3251798182,1.12402295749,Solar
Monnaboy Wind Farm,GBR0004155,12.0,2016,None,None,United Kingdom,Gaelectric Developments/ CGN Europe Energy,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,54.9791391786,-7.13407500946,Wind
Wilsom Farm,GBR0001515,11.0,2016,None,None,United Kingdom,Canadian solar,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,51.1423844731,-0.950101696347,Solar
Vantage Point,GBR0001513,1.4,2016,None,None,United Kingdom,Bee Green Solar,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,51.8675572534,-2.48533704117,Solar
Beddingham 'B' Landfill Scheme,GBR0000579,7.5,2016,None,None,United Kingdom,Haul Waste Disposal Ltd,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,50.8489794206,0.0512996284122,Waste
Shelford Landfill Scheme,GBR0000578,1.9,2016,None,None,United Kingdom,Brett Waste Management Ltd,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,51.2980556689,1.09986961453,Waste
Butchersfield Landfill Site,GBR0000577,3.0,2016,None,None,United Kingdom,NORWEB Generation Limited,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,53.3977444375,-2.48421696406,Waste
Deerplay Landfill Site,GBR0000576,2.0,2016,None,None,United Kingdom,CAIRD ENVIRONMENTAL LTD,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,53.7508662218,-2.21985229236,Waste
Whinney Hill II Energy,GBR0000574,1.8,2016,None,None,United Kingdom,SITA UK,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,53.7702837194,-2.36560351886,Waste
Billinge Hill Quarry Landfill Scheme,GBR0000573,1.0,2016,None,None,United Kingdom,Bidston Methane Ltd.,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,53.5062310868,-2.71764779458,Waste
Risley '4' Landfill Scheme,GBR0000572,5.9,2016,None,None,United Kingdom,Biffa,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,53.4372051517,-2.50573994805,Waste
Pilsworth Quarry Landfill Scheme,GBR0000571,4.1,2016,None,None,United Kingdom,Terry Adams Ltd,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,53.5836094096,-2.2582551012,Waste
Danes Moss Landfill Site,GBR0000570,1.6,2016,None,None,United Kingdom,Waste Recycling Group,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,53.2404376468,-2.14530258613,Waste
Langlands Solar Farm,GBR0001229,2.1,2016,None,None,United Kingdom,,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,50.8973228458,-3.36090004914,Solar
Hollamoor Farm (PV),GBR0001226,2.0,2016,None,None,United Kingdom,Lightsource Renewable Energy,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,51.0505922759,-4.07439098303,Solar
Hardingham Solar Farm,GBR0001223,14.8,2016,None,None,United Kingdom,Solar Century/ Bluefield Solar,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,52.6040961441,1.03513051706,Solar
Cairnhill Farm solar park,GBR0001358,2.4,2016,None,None,United Kingdom,Green Cat Renewables,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,57.5603495074,-2.37228526086,Solar
Manston Solar Farm extension (Westwood),GBR0001359,9.2,2016,None,None,United Kingdom,Sunsave 16 Ltd/ Vogt Solar,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,51.3519213256,1.37446786365,Solar
Kellygreen Farm,GBR0001428,4.0,2016,None,None,United Kingdom,INRG Solar,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,50.5629241945,-4.74787151697,Solar
Grove Farm (solar),GBR0001429,3.5,2016,None,None,United Kingdom,juwi Renewable Energies,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,51.0766489897,-3.26224724663,Solar
Bombardier Factory,GBR0001350,3.8,2016,None,None,United Kingdom,Bombardier Aerospace,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,54.6687539622,-5.94260057678,Solar
Luson Farm,GBR0001423,1.9,2016,None,None,United Kingdom,Lightsource Renewable Energy,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,50.3616951224,-3.9413045817,Solar
STRETE FARM SOLAR FARM,GBR0001352,4.8,2016,None,None,United Kingdom,Ms Power Projects Ltd,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,50.7458968248,-3.35871514836,Solar
Tregassow Farm - Solar Modules,GBR0001353,6.0,2016,None,None,United Kingdom,Mr Larry Mark,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,50.3068863903,-5.01521645571,Solar
Higher Hatherleigh Solar Farm extension,GBR0001355,1.5,2016,None,None,United Kingdom,Mr J Pertwee,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,51.0438169569,-2.41068791703,Solar
Pont Andrew Solar Farm,GBR0001356,1.5,2016,None,None,United Kingdom,Lightsource Renewable Energy,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,51.7752848985,-4.13763402328,Solar
