NOTE: This Power Watch database of power plants is currently in draft status and not yet published. Please do not reference or cite the data as basis for research or publications until the data is officially published.
name,pw_idnr,capacity_mw,year_of_capacity_data,country,owner,source,url,latitude,longitude,commissioning_year,fuel1,fuel2,fuel3,fuel4,generation_gwh_2012,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016
SOLAR HORNITOS,CHL0004017,0.32,2016,Chile,,Energía Abierta,http://energiaabierta.cl/electricidad/,-27.733111,-70.195998,,Solar,,,,,,,,
SOLAR JAMA 1,CHL0004018,30.24,2016,Chile,,Energía Abierta,http://energiaabierta.cl/electricidad/,0.0,0.0,,Solar,,,,,,,,
SOLAR JAMA 2,CHL0004019,22.41,2016,Chile,,Energía Abierta,http://energiaabierta.cl/electricidad/,0.0,0.0,,Solar,,,,,,,,
SOLAR JAVIERA,CHL0004020,65.0,2016,Chile,,Energía Abierta,http://energiaabierta.cl/electricidad/,-26.303081,-70.221505,,Solar,,,,,,,,
SOLAR LAS TERRAZAS,CHL0004021,3.0,2016,Chile,,Energía Abierta,http://energiaabierta.cl/electricidad/,-27.62839526,-70.3409901,,Solar,,,,,,,,
SOLAR PSF CASAS BLANCAS,CHL0004022,2.0,2016,Chile,,Energía Abierta,http://energiaabierta.cl/electricidad/,-31.19498381,-71.03082312,,Solar,,,,,,,,
SOLAR PSF LOMAS COLORADAS,CHL0004023,2.0,2016,Chile,,Energía Abierta,http://energiaabierta.cl/electricidad/,-31.18638248,-71.02254981,,Solar,,,,,,,,
SOLAR SAN ANDRES,CHL0004024,50.6,2016,Chile,,Energía Abierta,http://energiaabierta.cl/electricidad/,-27.25422453,-70.11122075,,Solar,,,,,,,,
SOLAR TECHOS ALTAMIRA,CHL0004025,0.15,2016,Chile,,Energía Abierta,http://energiaabierta.cl/electricidad/,-33.477198,-70.541041,,Solar,,,,,,,,
Santa Fe,CHL0003023,67.2,2016,Chile,BIOENERGIA FORESTAL S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,-37.51444431,-72.65188889,,Biomass,,,,,,,,
Santa Irene,CHL0003024,0.4,2016,Chile,BIOENERGIA SANTA IRENE SPA,Energía Abierta,http://energiaabierta.cl/electricidad/,-34.47123787,-71.29405076,,Biomass,,,,,,,,
Santa Marta,CHL0003025,13.8,2016,Chile,CONSORCIO SANTA MARTA S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,-33.70043139,-70.7978427,,Biomass,,,,,,,,
TALINAY ORIENTE,CHL0002016,90.0,2016,Chile,ENEL GREEN POWER CHILE Y P.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,-30.87339075,-71.5914598,,Wind,,,,,,,,
TALINAY PONIENTE,CHL0002017,60.6,2016,Chile,EMPRESA ELECTRICA PANGUIPULLI S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,-30.86311383,-71.59841794,,Wind,,,,,,,,
TALTAL,CHL0002018,99.0,2016,Chile,PARQUE EOLICO TAL TAL S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,-25.05947721,-69.84846386,,Wind,,,,,,,,
TALTAL,CHL0000042,244.4,2016,Chile,ENDESA,Energía Abierta,http://energiaabierta.cl/electricidad/,-24.98877876,-70.46602454,,Gas,,,,,,,,
TAMBO REAL,CHL0004026,2.94,2016,Chile,,Energía Abierta,http://energiaabierta.cl/electricidad/,-30.04837,-70.77024,,Solar,,,,,,,,
TAPIHUE,CHL0000123,6.4,2016,Chile,TECNORED,Energía Abierta,http://energiaabierta.cl/electricidad/,-33.33272413,-71.38994799,,Gas,,,,,,,,
TEHUELCHE,CHL0000021,11.713,2016,Chile,EDELAYSEN,Energía Abierta,http://energiaabierta.cl/electricidad/,0.0,0.0,,Oil,,,,,,,,
TENO,CHL0000100,58.882,2016,Chile,ENLASA,Energía Abierta,http://energiaabierta.cl/electricidad/,-34.86855602,-71.14193246,,Oil,,,,,,,,
TERMOELECTRICA ANGAMOS 1(ANG1)_ 2(ANG2),CHL0000013,488.3,2016,Chile,ANGAMOS,Energía Abierta,http://energiaabierta.cl/electricidad/,-23.06768241,-70.3690367,,Coal,,,,,,,,
TERMOELECTRICA HORNITOS (CTH),CHL0000014,153.9,2016,Chile,HORNITOS,Energía Abierta,http://energiaabierta.cl/electricidad/,-32.90057157,-70.26333885,,Coal,,,,,,,,
TERMOELECTRICA MEJILLONES (CTM1),CHL0000015,318.9,2016,Chile,E-CL,Energía Abierta,http://energiaabierta.cl/electricidad/,-23.08541416,-70.40999962,,Coal,Petcoke,,,,,,,
TERMOELECTRICA NORGENER (NTO2),CHL0000016,259.3,2016,Chile,AES GENER,Energía Abierta,http://energiaabierta.cl/electricidad/,-22.09695343,-70.21091265,,Coal,Petcoke,,,,,,,
TERMOELECTRICA TARAPACA,CHL0000018,172.2,2016,Chile,CELTA,Energía Abierta,http://energiaabierta.cl/electricidad/,-20.8056878,-70.19284719,,Coal,Oil,,,,,,,
TERMOELECTRICA TOCOPILLA (U12),CHL0000017,1001.7,2016,Chile,E-CL,Energía Abierta,http://energiaabierta.cl/electricidad/,-22.0910426,-70.21256812,,Coal,Petcoke,,,,,,,
TERMOPACIFICO,CHL0000056,86.05755,2016,Chile,GENERADORA DEL PACIFICO S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,-27.49200142,-70.38183028,,Oil,,,,,,,,
TIRUA,CHL0000071,1.9,2016,Chile,SAGESA,Energía Abierta,http://energiaabierta.cl/electricidad/,0.0,0.0,,Oil,,,,,,,,
TOMAVAL 1,CHL0000125,1.0,2016,Chile,TOMAVAL GENERACION,Energía Abierta,http://energiaabierta.cl/electricidad/,-32.848907,-71.226716,,Oil,,,,,,,,
TOMAVAL 2,CHL0000124,1.6,2016,Chile,TOMAVAL GENERACION,Energía Abierta,http://energiaabierta.cl/electricidad/,-32.848907,-71.226716,,Gas,,,,,,,,
TOTORAL,CHL0002019,46.0,2016,Chile,NORVIND S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,-31.32559987,-71.6110343,,Wind,,,,,,,,
TRAILELFU,CHL0001123,2.0,2016,Chile,HIDROELECTRICA TRAILELFU SPA,Energía Abierta,http://energiaabierta.cl/electricidad/,0.0,0.0,,Hydro,,,,,,,,
TRAPEN,CHL0000090,81.0,2016,Chile,ENLASA,Energía Abierta,http://energiaabierta.cl/electricidad/,-41.51772683,-73.0768276,,Oil,,,,,,,,
TRES PUENTES,CHL0000033,72.13,2016,Chile,EDELMAG,Energía Abierta,http://energiaabierta.cl/electricidad/,0.0,0.0,,Oil,Gas,,,,,,,
TRONGOL-CURANILAHUE,CHL0000072,2.8,2016,Chile,SAGESA,Energía Abierta,http://energiaabierta.cl/electricidad/,-37.49139775,-73.32083697,,Oil,,,,,,,,
TRUFULTRUFUL,CHL0001124,1.0,2016,Chile,HIDROELEC S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,-38.8403084,-71.6607857,,Hydro,,,,,,,,
Tamm,CHL0003026,0.19,2016,Chile,ROBERTO TAMM Y CIA. LTDA.,Energía Abierta,http://energiaabierta.cl/electricidad/,-34.716595,-71.038897,,Biomass,,,,,,,,
UCUQUER,CHL0002020,7.2,2016,Chile,ENERGIAS UCUQUER S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,-34.04481086,-71.61084966,,Wind,,,,,,,,
UCUQUER 2,CHL0002021,10.75,2016,Chile,ENERGIAS UCUQUER S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,-34.04271868,-71.62230841,,Wind,,,,,,,,
VALLE DE LOS VIENTOS,CHL0002022,90.0,2016,Chile,PARQUE EOLICO VALLE DE LOS VIENTOS S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,-22.48027033,-68.82355801,,Wind,,,,,,,,
VENTANAS,CHL0000126,322.0,2016,Chile,AES GENER S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,-32.749331,-71.481204,,Coal,,,,,,,,
VOLCAN,CHL0001125,13.0,2016,Chile,AES GENER S.A.,Energía Abierta,http://energiaabierta.cl/electricidad/,-33.82064614,-70.21482763,,Hydro,,,,,,,,
WATT (1-2),CHL0000091,3.0,2016,Chile,SAGESA,Energía Abierta,http://energiaabierta.cl/electricidad/,-40.5909699,-73.09734616,,Oil,,,,,,,,
YUNGAY,CHL0000073,199.1,2016,Chile,DUKE ENERGY,Energía Abierta,http://energiaabierta.cl/electricidad/,-37.10548831,-72.29331046,,Oil,,,,,,,,
