NOTE: This Power Watch database of power plants is currently in draft status and not yet published. Please do not reference or cite the data as basis for research or publications until the data is officially published.
name,pw_idnr,capacity_mw,year_of_capacity_data,country,owner,source,url,latitude,longitude,commissioning_year,fuel1,fuel2,fuel3,fuel4,generation_gwh_2012,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016
NORTH CHENNAI EXTENSION,IND0000293,1200.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2013,Coal,Oil,,,,,,5187.0794,
NURANANG,IND0000294,6.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1997,Hydro,,,,,,,,
N_SAGAR LBC,IND0000270,60.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1992,Hydro,,,,,,,41.85965,
N_SAGAR RBC,IND0000271,90.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1985,Hydro,,,,,,,186.35354999999998,
OBRA,IND0000295,99.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1970,Hydro,,,,,,,227.855,
OBRA-A,IND0000296,1278.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1978,Coal,Oil,,,,,,3182.742,
OMKARESHWAR,IND0000297,520.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2007,Hydro,,,,,,,1123.28535,
P.NALLUR CCGT,IND0000298,330.5,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2001,Gas,,,,,,,1142.965769,
PAGUTHAN,IND0000299,655.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1997,Gas,,,,,,,290.59,
PAINAMPURAM,IND0000300,660.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2015,Coal,Oil,,,,,,0.0,
PAITHON,IND0000301,12.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1984,Hydro,,,,,,,,
PALATANA CCPP,IND0000302,1090.8,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2013,Gas,,,,,,,2391.796,
PALLIVASAL,IND0000303,37.5,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1970,Hydro,,,,,,,210.6017,
PAMPORE GT,IND0000304,175.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1992,Oil,,,,,,,0.0,
PANCHET,IND0000305,80.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1975,Hydro,,,,,,,128.6137,
PANIPAT,IND0000306,1360.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1994,Coal,Oil,,,,,,3921.79,
PANKI,IND0000307,210.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1976,Coal,Oil,,,,,,852.537,
PANNIAR,IND0000308,30.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1982,Hydro,,,,,,,154.12550000000002,
PAPANASAM,IND0000309,32.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1946,Hydro,,,,,,,117.63885,
PARAS,IND0000310,500.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2009,Coal,Oil,,,,,,2598.618,
PARBATI-III,IND0000311,520.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2014,Hydro,,,,,,,657.4761,
PARICHA,IND0000312,1140.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2004,Coal,Oil,,,,,,5673.374,
PARLI,IND0000313,1130.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1994,Coal,Oil,,,,,,4079.525,
PARSEN_S VALLE,IND0000314,30.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2000,Hydro,,,,,,,34.65585,
PATHADI TPS PH -I,IND0000315,600.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2009,Coal,Oil,,,,,,2042.34,
PATHRI,IND0000316,20.4,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1955,Hydro,,,,,,,,
PATRATU,IND0000317,770.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1976,Coal,Oil,,,,,,645.4355666294999,
PAWANA,IND0000318,10.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1988,Hydro,,,,,,,,
PEDDAPURAM CCGT(Samalkot),IND0000319,220.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2002,Gas,,,,,,,160.8728,
PENCH,IND0000320,160.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1986,Hydro,,,,,,,388.17935,
PENNA AHOBELAM,IND0000321,20.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1994,Hydro,,,,,,,,
PERIYAR,IND0000322,140.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1960,Hydro,,,,,,,524.9222,
PIPAVAV CCCP,IND0000323,702.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2013,Oil,Gas,,,,,,2.20585,
POCHAMPAD,IND0000324,27.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1987,Hydro,,,,,,,12.80565,
PONG,IND0000325,396.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1979,Hydro,,,,,,,1320.7232,
PORINGALKUTTU,IND0000326,32.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1958,Hydro,,,,,,,150.2649,
PORINGALKUTTU L,IND0000327,16.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1999,Hydro,,,,,,,,
PRAGATI CCCP -III,IND0000328,1371.2,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2012,Gas,,,,,,,2156.08,
PRAGATI CCGT,IND0000329,330.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2002,Gas,,,,,,,1799.976,
PRIYADARSHNI JURALA,IND0000330,234.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2009,Hydro,,,,,,,223.52675,
PURULIA PSS,IND0000331,900.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2007,Hydro,,,,,,,1401.80575,
PYKARA,IND0000332,59.2,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1943,Hydro,,,,,,,38.805,
PYKARA ALIMATE,IND0000333,150.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2005,Hydro,,,,,,,365.19485,
R.A.P.S.,IND0000334,1180.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1997,Nuclear,,,,,,,6945.0,
R.P.SAGAR,IND0000335,172.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1968,Hydro,,,,,,,379.41339999999997,
RADHANAGRI,IND0000338,4.8,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1952,Hydro,,,,,,,,
RAGHUNATHPUR TPP PH-I,IND0000339,600.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2014,Coal,Oil,,,,,,11.472449999999998,
RAICHUR,IND0000340,1720.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1996,Coal,Oil,,,,,,9983.018,
RAIGARH TPP,IND0000341,1000.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2007,Coal,Oil,,,,,,7368.39,
RAIKHEDA,IND0000342,685.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2015,Coal,Oil,,,,,,20.242749999999997,
RAJGHAT,IND0000343,135.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1990,Coal,Oil,,,,,,359.1398,
RAJGHAT (MP),IND0000344,45.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1999,Hydro,,,,,,,82.11735,
RAJIV GANDHI  TPS HISAR,IND0000345,1200.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2010,Coal,Oil,,,,,,5380.2671,
RAJPURA TPP,IND0000346,1400.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2014,Coal,Oil,,,,,,5373.91,
RAMGANGA,IND0000347,198.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1976,Hydro,,,,,,,268.48085,
RAMGARH GT,IND0000348,270.5,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2008,Oil,Gas,,,,,,1153.89723,
RAMMAM,IND0000349,50.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1995,Hydro,,,,,,,236.16325,
RAMPUR,IND0000350,412.02,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2013,Hydro,,,,,,,1310.9821499999998,
RANGANADI,IND0000351,405.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2002,Hydro,,,,,,,1103.9326,
RANGIT-III,IND0000352,60.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2000,Hydro,,,,,,,326.0416,
RANJIT SAGAR,IND0000353,600.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2000,Hydro,,,,,,,1853.4859999999999,
RATIJA TPP,IND0000354,50.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2013,Coal,Oil,,,,,,215.21,
RATNAGIRI GAS,IND0000355,1967.08,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2003,Gas,,,,,,,0.045355,
RAYAL SEEMA,IND0000356,1050.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2002,Coal,Oil,,,,,,6420.386,
RELIANCE ENERGY,IND0000357,48.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1999,Gas,,,,,,,12.214,
RENGALI,IND0000358,250.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1988,Hydro,,,,,,,738.7477,
RIHAND,IND0000359,3000.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2002,Coal,Oil,,,,,,19784.0,
RIHAND_Hydro,IND0000360,300.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1962,Hydro,,,,,,,571.35885,
RITHALA CCCP,IND0000361,94.8,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2010,Gas,,,,,,,0.0,
RMC MANGROL,IND0000362,6.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1992,Hydro,,,,,,,,
ROKHIA GT,IND0000363,95.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2003,Gas,,,,,,,416.23,
ROPAR,IND0000364,1260.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1988,Coal,Oil,,,,,,5260.71,
ROSA TPP PH - 1,IND0000365,1200.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2010,Coal,Oil,,,,,,7847.42,
R_GUNDEM - B,IND0000336,62.5,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1970,Coal,Oil,,,,,,173.1111,
R_GUNDEM STPS,IND0000337,2600.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1990,Coal,Oil,,,,,,19224.0,
S.SAROVAR CHPH,IND0000366,250.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2004,Hydro,,,,,,,608.6116499999999,
S.SAROVAR RBPH,IND0000367,1200.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2005,Hydro,,,,,,,2286.26125,
SABARIGIRI,IND0000368,300.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1966,Hydro,,,,,,,1218.60635,
SAGARDIGHI TPP,IND0000369,600.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2007,Coal,Oil,,,,,,3628.781,
SALAL I & II,IND0000370,690.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1990,Hydro,,,,,,,3474.1221,
SALAYA TPP,IND0000371,1200.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2012,Coal,Oil,,,,,,6224.0,
SALORA,IND0000372,135.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2014,Coal,Oil,,,,,,124.7792,
SAMALPATTI DG,IND0000373,105.7,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2001,Oil,,,,,,,223.650436183,
SAMAYANALLUR DG,IND0000374,106.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2001,Oil,,,,,,,243.634,
SANJAY BHABA,IND0000375,120.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1989,Hydro,,,,,,,542.36455,
SANJAY GANDHI,IND0000376,1340.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2000,Coal,Oil,,,,,,6229.793,
SANTALDIH,IND0000377,980.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1993,Coal,Oil,,,,,,3125.74,
SARKARPATHY,IND0000378,30.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1966,Hydro,,,,,,,133.5688,
SASAN UMPP,IND0000379,3960.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2013,Coal,Oil,,,,,,15069.0,
SATPURA,IND0000380,1330.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1993,Coal,Oil,,,,,,5532.937,
SENGULAM,IND0000381,48.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1977,Hydro,,,,,,,150.61315,
SERVALAR,IND0000382,20.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1986,Hydro,,,,,,,,
SEWA-II,IND0000383,120.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2010,Hydro,,,,,,,594.0746999999999,
SEWA-III,IND0000384,9.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2002,Hydro,,,,,,,,
SHAHPUR,IND0000385,6.6,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1997,Hydro,,,,,,,,
SHANAN,IND0000386,110.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1954,Hydro,,,,,,,505.2809,
SHARAVATHY,IND0000387,1035.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1969,Hydro,,,,,,,5229.1827,
SHARAVATHY TAIL RACE (Gerusupa),IND0000388,240.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2001,Hydro,,,,,,,554.1155,
SHIMSAPURA,IND0000389,17.2,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1939,Hydro,,,,,,,,
SHIVAPURA,IND0000390,18.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1992,Hydro,,,,,,,,
SHOLAYAR,IND0000391,54.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1964,Hydro,,,,,,,237.05875,
SHOLAYAR I&II,IND0000392,95.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1971,Hydro,,,,,,,260.27209999999997,
SIKKA REP.,IND0000394,490.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2003,Coal,Oil,,,,,,829.691,
SIMHADRI,IND0000395,2000.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2006,Coal,Oil,,,,,,14196.0,
SIMHAPURI TPP,IND0000396,600.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2013,Coal,Oil,,,,,,2881.574,
SINGRAULI STPS,IND0000397,2000.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1984,Coal,Oil,,,,,,13431.0,
SINGUR,IND0000398,15.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1999,Hydro,,,,,,,,
SIPAT STPS,IND0000399,2980.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2010,Coal,Oil,,,,,,20603.0,
SIVASAMUNDRUM,IND0000400,42.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1927,Hydro,,,,,,,220.82035000000002,
SONE EAST CANAL,IND0000401,3.3,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1996,Hydro,,,,,,,,
SONE WEST CANAL,IND0000402,6.6,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1993,Hydro,,,,,,,,
SOUTHERN REPL.,IND0000403,135.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1990,Coal,Oil,,,,,,905.97,
SRISAILAM,IND0000404,770.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1984,Hydro,,,,,,,1146.96635,
SRISAILAM LBPH,IND0000405,900.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2001,Hydro,,,,,,,1792.58205,
STAKNA,IND0000406,4.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1986,Hydro,,,,,,,,
STERLITE TPP,IND0000407,2400.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2010,Coal,Oil,,,,,,7599.0,
SUBERNREKHA I&II,IND0000408,130.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1978,Hydro,,,,,,,33.56135,
SUGEN CCCP,IND0000409,1147.5,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2008,Gas,,,,,,,2519.0,
SURAT GARH,IND0000410,4.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1992,Hydro,,,,,,,,
SURAT LIG.,IND0000411,500.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2004,Coal,Oil,,,,,,2866.784,
SURATGARH,IND0000412,1500.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2002,Coal,Oil,,,,,,9155.18,
SURULIYAR,IND0000413,35.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1978,Hydro,,,,,,,102.91285,
SURYA,IND0000414,6.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1998,Hydro,,,,,,,,
SVPL,IND0000415,63.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2011,Coal,Oil,,,,,,0.0,
SWASTIK KORBA,IND0000416,25.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2015,Coal,Oil,,,,,,0.0,
Shri Singaji MALWA TPP,IND0000393,1200.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2013,Coal,Oil,,,,,,1584.581,
T.B. DAM,IND0000417,36.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1960,Hydro,,,,,,,181.68699999999998,
TAGO,IND0000418,4.5,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1991,Hydro,,,,,,,,
TALCHER,IND0000419,460.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1974,Coal,Oil,,,,,,3382.0,
TALCHER STPS,IND0000420,3000.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2001,Coal,Oil,,,,,,22215.0,
TALWANDI SABO,IND0000421,660.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2014,Coal,Oil,,,,,,1423.7245,
TAMNAR TPP,IND0000422,2400.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2014,Coal,Oil,,,,,,2321.6,
TANAKPUR,IND0000423,94.2,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1992,Hydro,,,,,,,444.47645,
TANDA,IND0000424,440.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1991,Coal,Oil,,,,,,2790.0,
TANIR BAVI,IND0000425,220.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2001,Gas,,,,,,,0.0,
TARAPUR,IND0000426,1400.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1996,Nuclear,,,,,,,9335.0,
TAWA,IND0000427,13.5,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2002,Hydro,,,,,,,,
TEESTA  I-III,IND0000428,67.5,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1998,Hydro,,,,,,,142.53772999999998,
TEESTA -V,IND0000430,510.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2008,Hydro,,,,,,,2573.81625,
TEESTA LOW DAM-III,IND0000429,132.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2013,Hydro,,,,,,,392.21905,
TEHRI ST -1,IND0000431,1000.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,2006,Hydro,,,,,,,3008.4322500000003,
TENUGHAT,IND0000432,420.0,2015,India,,Central Electricity Authority and REC Registry of India,"http://www.cea.nic.in/,https://www.recregistryindia.nic.in/",,,1995,Coal,Oil,,,,,,2100.03,
