name,wri_idnr,capacity_mw,fuel,country,owner,source,latitude,longitude
Svartkulp,50WP000000006985,3.5,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
eem220-ec-4,49W000000000086K,359.0,Gas,NL,Tennet NL,https://transparency.entsoe.eu/api?,0.0,0.0
USKM,48WSTN00000USKMZ,363.0,Coal,UK,NationalGrid,https://transparency.entsoe.eu/api?,0.0,0.0
Blafal.4,50WP00000000061F,13.5,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
Midtre Tessa,50WP00000000463W,8.0,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
Hoylandsfoss,50WP00000000311I,7.4,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
SOMPLAGO,26WIMPIAMENTO-1T,220.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
VOLTURARA,26WIMPI-S16EVDNC,11.0,Wind,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
CASTELNOU,18WCTNU-12345-0U,790.6,Gas,ES,REE,https://transparency.entsoe.eu/api?,0.0,0.0
ROBLA 1,18WROB1-12345-0L,263.9,Coal,ES,REE,https://transparency.entsoe.eu/api?,0.0,0.0
Kolsvik,50WP00000000368Q,130.9,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
Lovenskjold,50WP000000004431,5.0,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
Forus,50WPI00000001845,5.0,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
STRASBOURG,17W100P100P0308H,148.0,Hydro,FR,RTE,https://transparency.entsoe.eu/api?,0.0,0.0
BiOlevano biomassa,26WIMPI-0077109F,18.0,Biomass,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
HKW West,11WD2WBWK000317H,277.0,Coal,DE,BDEW,https://transparency.entsoe.eu/api?,0.0,0.0
Moneypoint Production,47W000000000166F,855.0,Coal,IE,Eirgrid,https://transparency.entsoe.eu/api?,0.0,0.0
CAMPOREALE,26WIMPI-C19PCRTF,20.0,Wind,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Valeira,16WVALEIRA-----B,240.0,Hydro,PT,REN,https://transparency.entsoe.eu/api?,0.0,0.0
TAJO B,18WTAJB-12345-0C,380.0,Hydro,ES,REE,https://transparency.entsoe.eu/api?,0.0,0.0
VIZZINI ,26WIMPI-V19MCNLH,25.0,Wind,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
SAGU1,18WSAGU1-123--0J,409.7,Gas,ES,REE,https://transparency.entsoe.eu/api?,0.0,0.0
Aroy,50WP000000008678,95.9,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
HKW Niederrad,11WD2NDR-000204Q,124.0,Gas,DE,BDEW,https://transparency.entsoe.eu/api?,0.0,0.0
Ballylumford B Station,47W000000000153O,611.0,Gas,IE,Eirgrid,https://transparency.entsoe.eu/api?,0.0,0.0
CENTRALE ADRIA,26WIMPI-S05CPRT5,14.0,Gas,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
BARKB,48WSTN0000BARKBL,1000.0,Gas,UK,NationalGrid,https://transparency.entsoe.eu/api?,0.0,0.0
Lakshola,50WP00000000402F,31.0,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
CROTONE 2,26WIMPI-S18CRTNF,12.0,Biomass,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
PONTEFIUME,26WIMPI-S12PNTM4,9.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Oie,50WP00000000838F,42.6,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
Tveiten,50WP000000007698,1.8,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
Royrvikfoss,50WP00000000590P,16.1,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
GARGANO 1,26WIMPI-0300153V,38.0,Wind,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Stordal,50WP00000000674J,27.6,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
SPLN,48WSTN00000SPLNF,903.0,Gas,UK,NationalGrid,https://transparency.entsoe.eu/api?,0.0,0.0
Tosse,50WP00000000776B,3.5,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
MONTE PETRASI,26WIMPI-S19MPWPS,34.0,Wind,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Grodemfoss,50WP00000000233C,3.7,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
DIDCGT,48WSTN000DIDCGTK,100.0,Oil,UK,NationalGrid,https://transparency.entsoe.eu/api?,0.0,0.0
SAN BASILIO,26WIMPI-S20SBSDQ,24.0,Wind,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Holen,50WP000000002811,415.0,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
CATTENOM 4,17W100P100P0190E,1300.0,Nuclear,FR,RTE,https://transparency.entsoe.eu/api?,0.0,0.0
IMPIANTO FV SANT'ALBERTO FORELLO,26WIMPI-00998254,27.0,Solar,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Vorarlberger Illwerke AG,11WD43VIWXHOILLM,1824.0,Hydro,DE,BDEW,https://transparency.entsoe.eu/api?,0.0,0.0
Skogfoss,50WP00000000636R,46.6,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
SIZB,48WSTN00000SIZBP,1320.0,Nuclear,UK,NationalGrid,https://transparency.entsoe.eu/api?,0.0,0.0
Miranda II,16WMIRANII-----E,189.0,Hydro,PT,REN,https://transparency.entsoe.eu/api?,0.0,0.0
Poolbeg Production,47W000000000168B,490.0,Gas,IE,Eirgrid,https://transparency.entsoe.eu/api?,0.0,0.0
BARCA CLE ,26WIMPI-S19BCRCS,8.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
EBRACC2,18WEBRACC2-123-R,162.0,Hydro,ES,REE,https://transparency.entsoe.eu/api?,0.0,0.0
PROTERGIA_CC,29WPROTERGIACC-4,432.0,Gas,GR,ADMIE,https://transparency.entsoe.eu/api?,0.0,0.0
Pątnów 2,19W000000000149X,464.0,Coal,PL,PSE S.A.,https://transparency.entsoe.eu/api?,0.0,0.0
Hanasaari,44W-T-YT-000001Q,210.0,Coal,FI,Fingrid Oyj,https://transparency.entsoe.eu/api?,0.0,0.0
Sloecentrale,49W0000000000512,864.0,Gas,NL,Tennet NL,https://transparency.entsoe.eu/api?,0.0,0.0
EGGPS,48WSTN0000EGGPS5,2100.0,Coal,UK,NationalGrid,https://transparency.entsoe.eu/api?,0.0,0.0
MONTE DURRA',26WIMPI-S19MDENN,25.0,Wind,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
MONASTERO,26WIMPI-S03MNST9,56.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
CABOT RAVENNA CTE1,26WIMPI-S08CRCBN,15.0,Other,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Hoya.kr2,50WP00000000306B,25.0,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
Konin,19W000000000094W,128.0,Coal,PL,PSE S.A.,https://transparency.entsoe.eu/api?,0.0,0.0
SAN PIETRO AVELLANA,26WIMPI-S14SPANO,10.0,Wind,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Tryland,50WP00000000758D,4.8,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
SERRA MARROCCO,26WIMPI-S19SMCRT,46.0,Wind,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
PARCO EOLICO DI MAZARA DEL VALLO,26WIMPI-S19IEDM7,48.0,Wind,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
ESLA_______,27W-PU-ESLA----4,132.0,Hydro,CZ,CEPS,https://transparency.entsoe.eu/api?,0.0,0.0
Kraftwerk Rostock,11WD8ROST1C---P5,514.0,Coal,DE,BDEW,https://transparency.entsoe.eu/api?,0.0,0.0
Oksenelvane,50WP00000000839D,25.2,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
Gdańsk 2,19W000000000059Y,217.3,Coal,PL,PSE S.A.,https://transparency.entsoe.eu/api?,0.0,0.0
SANROQUE2,18WSROQ2-1234-0Y,401.8,Gas,ES,REE,https://transparency.entsoe.eu/api?,0.0,0.0
Soberg,50WP00000000716T,5.1,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
JESI,26WIMZI-S11JSEI0,140.0,Other,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
CARDANO,26WIMPI-S04CRDA9,121.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
CASTEJO1 H,18WCTJON1-123-06,424.9,Gas,ES,REE,https://transparency.entsoe.eu/api?,0.0,0.0
OZIERI,26WIMPI-S20OZRIH,5.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
HPP Lotru,30W-CHE-LOTR---A,509.0,Hydro,RO,Transelectrica,https://transparency.entsoe.eu/api?,0.0,0.0
prova az7,26WIMPI-0604560E,21.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Aall-Ulefoss,50WP00000000001X,6.0,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
PLASTIRAS,29WYISNPLASTIRAF,130.0,Hydro,GR,ADMIE,https://transparency.entsoe.eu/api?,0.0,0.0
RREW,48WSTN00000RREWF,90.0,Wind,UK,NationalGrid,https://transparency.entsoe.eu/api?,0.0,0.0
S.MIALI,26WIMPI-S20SMLIU,28.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
PRIMARIA_TEST_NEW,26WIMPI-06044399,20.0,Gas,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Castellaneta Wind_Farm,26WIMPI-0606738Q,16.0,Wind,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
TERUEL 2,18WTER2-12345-03,352.1,Coal,ES,REE,https://transparency.entsoe.eu/api?,0.0,0.0
BIOPOWER SARDEGNA,26WIMPI-S20BSPWE,36.0,Other,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
MVM szabályozási központ,15WMVMSZK----PPY,128.0,Gas,HU,Mavir,https://transparency.entsoe.eu/api?,0.0,0.0
BUGEY 4,17W100P100P0183B,880.0,Nuclear,FR,RTE,https://transparency.entsoe.eu/api?,0.0,0.0
LAMARMORA,26WIMPI-S03CLTCO,117.0,Other,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Fjone,50WP00000000169W,50.0,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
Kaprun-Schwarzach,14W-TKS-KW-----P,120.0,Hydro,AT,APCS,https://transparency.entsoe.eu/api?,0.0,0.0
ROCK,48WSTN00000ROCKK,830.0,Gas,UK,NationalGrid,https://transparency.entsoe.eu/api?,0.0,0.0
Hojum,46WPU0000000054M,172.0,Hydro,SE,SVK,https://transparency.entsoe.eu/api?,0.0,0.0
Dynjanfoss,50WP00000000121N,39.0,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
PRACOMUNE,26WIMPI-S04PRCMY,35.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
S.MASSENZA 1 (Molveno),26WIMPIASS-CL-1D,377.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
COSTA GRANDE,26WIMPI-0159541Z,15.0,Wind,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
OMNDW,48WSTN0000OMNDWQ,150.0,Wind,UK,NationalGrid,https://transparency.entsoe.eu/api?,0.0,0.0
KaunoHE,41W9259783288ELI,101.0,Hydro,LT,LITGRID UAB,https://transparency.entsoe.eu/api?,0.0,0.0
CAMPOMAGGIORE,26WIMPI-S17PECRE,10.0,Wind,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
SCALELLE,26WIMPI-S12SCLLM,7.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
KARDIA4,29WAISKARDIAIV-X,280.0,Coal,GR,ADMIE,https://transparency.entsoe.eu/api?,0.0,0.0
DAMPIERRE 3,17W100P100P0205R,890.0,Nuclear,FR,RTE,https://transparency.entsoe.eu/api?,0.0,0.0
BELLEVILLE 2,17W100P100P01865,1310.0,Nuclear,FR,RTE,https://transparency.entsoe.eu/api?,0.0,0.0
Lya,50WP000000004334,5.2,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
Żarnowiec,19W0000000002418,716.0,Hydro,PL,PSE S.A.,https://transparency.entsoe.eu/api?,0.0,0.0
VAIRES 3,17W100P100P02691,182.0,Oil,FR,RTE,https://transparency.entsoe.eu/api?,0.0,0.0
Osvatn,50WP00000000546S,2.3,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
POLYFYTO,29WYISPOLYFYTO-O,375.0,Hydro,GR,ADMIE,https://transparency.entsoe.eu/api?,0.0,0.0
FDUNT,48WSTN1000FDUNTQ,99.0,Wind,UK,NationalGrid,https://transparency.entsoe.eu/api?,0.0,0.0
LAIG,48WSTN00000LAIGM,999.0,Hydro,UK,NationalGrid,https://transparency.entsoe.eu/api?,0.0,0.0
Nore 2,50WP00000000519V,52.0,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
C.LE FERRARA CASSANA,26WIMPI-S08CB2NJ,13.0,Waste,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
ARAMON 1,17W100P100P0247B,685.0,Oil,FR,RTE,https://transparency.entsoe.eu/api?,0.0,0.0
AG_GEORGIOS9,29WAISAGGEORGI9T,188.0,Gas,GR,ADMIE,https://transparency.entsoe.eu/api?,0.0,0.0
GUILLENA G,18WGUIG-12345-0D,206.7,Hydro,ES,REE,https://transparency.entsoe.eu/api?,0.0,0.0
Vagen,50WP00000000831T,5.2,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
UNIGRA' CONSELICE,26WIMPI-S08UCNGO,58.0,Other,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
DEUCW,48WSTN0000DEUCWX,16.0,Wind,UK,NationalGrid,https://transparency.entsoe.eu/api?,0.0,0.0
Forsmark block 3,46WPU0000000017S,1167.0,Nuclear,SE,SVK,https://transparency.entsoe.eu/api?,0.0,0.0
SAN MARTINO IN PENSILIS,26WIMPI-01325337,58.0,Wind,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
MATESE 2S,26WIMYI-S15M2TSB,18.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
TORN,48WSTN00000TORNX,1370.0,Nuclear,UK,NationalGrid,https://transparency.entsoe.eu/api?,0.0,0.0
CALICE,26WIMPI-S01CLCAH,23.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
CASTEJO2 I,18WCTJON2-123-0Z,378.9,Gas,ES,REE,https://transparency.entsoe.eu/api?,0.0,0.0
AIRASCA_2,26WIMPI-S01ARSID,13.0,Biomass,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
SVRP,48WSTN00000SVRP6,850.0,Gas,UK,NationalGrid,https://transparency.entsoe.eu/api?,0.0,0.0
GRAVELINES 5,17W100P100P0217K,910.0,Nuclear,FR,RTE,https://transparency.entsoe.eu/api?,0.0,0.0
VENAMARTELLO,26WIMPI-S11VNMRS,20.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Roedsand 2,45V000000000019Z,207.0,Wind,DK,Energinet,https://transparency.entsoe.eu/api?,0.0,0.0
DARFO,26WIMPI-S03UDTRA,9.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Messaure,46WPU0000000032W,452.0,Hydro,SE,SVK,https://transparency.entsoe.eu/api?,0.0,0.0
Vemork,50WP00000000807Q,204.0,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
Dale NTE,50WP00000000103P,32.0,Wind,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
PRECI,26WIMPI-S10PRCEU,9.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
TELESSIO,26WIMPI-S01TLSSX,35.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
PARCO EOLICO REGALBUTO,26WIMPI-S19PERRV,49.0,Wind,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
PFLOR,26WIMPI-0138765U,37.0,Other,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Krokströmmen ,46WPU00000000210,103.0,Hydro,SE,SVK,https://transparency.entsoe.eu/api?,0.0,0.0
MARK,48WSTN00000MARKJ,55.0,Other,UK,NationalGrid,https://transparency.entsoe.eu/api?,0.0,0.0
MALGA CIAPELA,26WIMPI-S05MCPLT,20.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
COMPOSTI 5,18WCOM5-12345-0I,340.6,Coal,ES,REE,https://transparency.entsoe.eu/api?,0.0,0.0
Mochovce,24WV--EMO------K,940.0,Nuclear,SK,SEPS,https://transparency.entsoe.eu/api?,0.0,0.0
Kilbotn,50WP00000000347Y,1.4,Gas,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
Sajószögedi Gázturbinás Erőmű,15WSAJSZOGED-PP4,120.0,Oil,HU,Mavir,https://transparency.entsoe.eu/api?,0.0,0.0
HONE2,26WIMPI-S02HN2OH,11.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
ISAB ENERGY,26WIMPI-S19IESBL,556.0,Other,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Nowa,19W000000000239W,125.0,Coal,PL,PSE S.A.,https://transparency.entsoe.eu/api?,0.0,0.0
TIRSO1S,26WIMPI-S20CTNTH,20.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
SCLAFANI BAGNI 2,26WIMPI-S19SBCLB,12.0,Wind,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Kiel,11WD2KIKW000301W,323.0,Coal,DE,BDEW,https://transparency.entsoe.eu/api?,0.0,0.0
Ringhals 1,46WPU00000000105,878.0,Nuclear,SE,SVK,https://transparency.entsoe.eu/api?,0.0,0.0
Nord 2,11WD2NO2K000308Z,333.0,Coal,DE,BDEW,https://transparency.entsoe.eu/api?,0.0,0.0
Breiava,50WP00000000078Z,14.8,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
HPP Mariselu,30W-CHE-MARI---9,219.2,Hydro,RO,Transelectrica,https://transparency.entsoe.eu/api?,0.0,0.0
HPP Portile de Fier II,30W-CHE-PDF2---5,245.4,Hydro,RO,Transelectrica,https://transparency.entsoe.eu/api?,0.0,0.0
KW Simmering,14W-PROD-SIM---P,1272.2,Gas,AT,APCS,https://transparency.entsoe.eu/api?,0.0,0.0
Gelderland 150 kV,49W000000000076N,592.0,Coal,NL,Tennet NL,https://transparency.entsoe.eu/api?,0.0,0.0
SAUSSAZ,17W100P100P0309F,145.4,Hydro,FR,RTE,https://transparency.entsoe.eu/api?,0.0,0.0
NedreFiskumfoss,50WP000000005047,40.8,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
Kvitnes,50WP00000000393R,5.9,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
Debreceni Kombináltciklusú Erőmű,15WDKCE------PPQ,95.0,Gas,HU,Mavir,https://transparency.entsoe.eu/api?,0.0,0.0
Weiher,11WD7WEIH2S--KWV,656.0,Coal,DE,BDEW,https://transparency.entsoe.eu/api?,0.0,0.0
Vafos,50WP00000000791F,4.8,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
C.LE EOLICA PIETRAMONTECORVINO,26WIMPI-S16CEPNH,17.0,Wind,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Ramfoss,50WP00000000551Z,30.9,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
Reppa,50WP00000000568I,10.4,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
Viulfoss,50WP00000000826M,10.2,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
PARONA,26WIMPI-S03ELMLH,44.0,Other,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
TENARIS DALMINE S.P.A.,26WIMPI-S03DBLMQ,122.0,Other,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
TROIA 3 E 4,26WIMPI-S16T3R48,21.0,Wind,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
BOYNW,48WSTN0000BOYNWK,22.0,Wind,UK,NationalGrid,https://transparency.entsoe.eu/api?,0.0,0.0
RTEC2-2,43W-RTEC-2-2---7,420.0,Gas,LV,AUGSTSPRIEGUMA,https://transparency.entsoe.eu/api?,0.0,0.0
Kilforsen,46WPU0000000045N,275.0,Hydro,SE,SVK,https://transparency.entsoe.eu/api?,0.0,0.0
RIPACANDIDA,26WIMPI-S17RPCN5,41.0,Wind,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
MISTRETTA,26WIMPI-S19MSTI2,30.0,Wind,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Nygard,50WP000000005241,25.4,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
Tunnsjofoss,50WP00000000765G,8.5,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
NURRI,26WIMPI-S20NMGRF,22.0,Wind,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
CARPINONE,26WIMPI-S14CRPA3,24.0,Wind,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
WTMSO,48WSTN0000WTMSOT,210.0,Wind,UK,NationalGrid,https://transparency.entsoe.eu/api?,0.0,0.0
PARCO EOLICO MINEO,26WIMPI-S19PEMR9,42.0,Wind,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
ST ALBAN 1,17W100P100P0227H,1335.0,Nuclear,FR,RTE,https://transparency.entsoe.eu/api?,0.0,0.0
Krångede,46WPU0000000085B,250.0,Hydro,SE,SVK,https://transparency.entsoe.eu/api?,0.0,0.0
Urke,50WP00000000782G,5.1,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
Lillgrund,46WPU0000000058E,110.0,Wind,SE,SVK,https://transparency.entsoe.eu/api?,0.0,0.0
Tahkoluoto,44W-T-LV-000004L,240.0,Coal,FI,Fingrid Oyj,https://transparency.entsoe.eu/api?,0.0,0.0
MEGASOL 13,26WIMPI-00524433,13.0,Solar,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
EPR2_______,27W-PU-EPR2----Y,374.0,Coal,CZ,CEPS,https://transparency.entsoe.eu/api?,0.0,0.0
LLS380 FL-4,49W000000000072V,439.0,Gas,NL,Tennet NL,https://transparency.entsoe.eu/api?,0.0,0.0
SIL G,18WSIL-123456-0G,1530.8,Hydro,ES,REE,https://transparency.entsoe.eu/api?,0.0,0.0
SALSOMINORE,26WIMPI-S08SLSM8,15.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Alholmens Kraft,44W-T-YT-000000S,240.0,Biomass,FI,Fingrid Oyj,https://transparency.entsoe.eu/api?,0.0,0.0
Grunnai,50WP00000000225B,15.0,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
Olkiluoto 3,44W-T-YV-0000042,1600.0,Nuclear,FI,Fingrid Oyj,https://transparency.entsoe.eu/api?,0.0,0.0
OLDS,48WSTN00000OLDSS,560.0,Nuclear,UK,NationalGrid,https://transparency.entsoe.eu/api?,0.0,0.0
TURBIGO,26WIMPI-S03TRBGZ,1569.0,Other,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Trysil,50WP00000000759B,3.3,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
Kozienice 1,19W000000000095U,1799.0,Coal,PL,PSE S.A.,https://transparency.entsoe.eu/api?,0.0,0.0
Jevnaker,50WP000000003273,0.6,Gas,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
TORNAVENTO,26WIMPI-S01TRNVI,7.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
SANDW,48WSTN0000SANDWP,8.0,Wind,UK,NationalGrid,https://transparency.entsoe.eu/api?,0.0,0.0
ROSSANO TE,26WIMPI-S18RTSN9,1200.0,Other,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
ARCOS2,18WARCOS2-123-06,373.2,Gas,ES,REE,https://transparency.entsoe.eu/api?,0.0,0.0
Solna,50WP00000000717R,0.4,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
Siso,50WP00000000617V,180.0,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
TUSCIANO,26WIMPI-S15TSCNW,9.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
TERMOVALORIZZATORE CDR,26WIMPI-S18TECTL,17.0,Waste,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Sundsfjord,50WP000000006888,110.0,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
TE KOSOVO B,34WETL-KOSOB---7,618.0,Coal,RS,EMS,https://transparency.entsoe.eu/api?,0.0,0.0
Primaria Prova 2,26WIMPI-0604366A,50.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
ISOLA E MANTELERA,26WIMPI-S03BCNNO,21.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Ortvatn,50WP00000000844K,4.2,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
INESCO WKK,22WINESCO000149P,138.0,Gas,BE,Elia,https://transparency.entsoe.eu/api?,0.0,0.0
APPIA ENERGY S.R.L.,26WIMPI-S16MAES6,10.0,Other,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
DEEP,48WSTN00000DEEP3,528.0,Gas,UK,NationalGrid,https://transparency.entsoe.eu/api?,0.0,0.0
GuD Dormagen,11WD7BRAU5G-KW-N,586.8,Gas,DE,BDEW,https://transparency.entsoe.eu/api?,0.0,0.0
Kvannvatn,50WP00000000387M,3.8,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
TROIA SAN CIREO,26WIMYI-C16ETS1B,30.0,Wind,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
COGHINAS,26WIMPI-S20CGHNP,22.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Julskaret,50WP00000000330E,6.6,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
Knutsfoss,50WP00000000365W,5.6,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
TPP Oradea,30W-CET-ORAD---W,170.0,Coal,RO,Transelectrica,https://transparency.entsoe.eu/api?,0.0,0.0
SASSO 2,26WIMPI-S09S2SST,20.0,Geothermal,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Myster,50WP00000000480W,110.0,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
RUHRORT-KW,11WD7BEEC5XRUKWN,320.0,Coal,DE,BDEW,https://transparency.entsoe.eu/api?,0.0,0.0
