NOTE: This Power Watch database of power plants is currently in draft status and not yet published. Please do not reference or cite the data as basis for research or publications until the data is officially published.
name,pw_idnr,capacity_mw,year_of_capacity_data,country,owner,source,url,latitude,longitude,fuel1,fuel2,fuel3,fuel4,generation_gwh_2012,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016
E.ON Kraftwerk Staudinger,EPRTR0017702,,,Germany,E.ON Kraftwerke GmbH,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,50.08747,8.952909,,,,,,,,,
E.ON Kraftwerke - Kraftwerk Robert Frank,EPRTR0017225,,,Germany,E ON Energie AG  Kraftwerk Robert Frank,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,52.402271,9.111637,,,,,,,,,
E.ON Kraftwerke GmbH,EPRTR0011300,,,Germany,E.ON Kraftwerke GmbH,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,53.566299,8.147278,,,,,,,,,
E.ON Kraftwerke GmbH,EPRTR0012440,,,Germany,E.ON Kraftwerke GmbH,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,52.396157,12.418738,,,,,,,,,
E.ON Kraftwerke GmbH  KGM Kraftwerk Heyden,EPRTR0017594,,,Germany,,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,52.381601,8.998649,,,,,,,,,
E.ON Kraftwerke GmbH  Kraftwerk Arzberg,EPRTR0012160,,,Germany,E.ON Kraftwerke GmbH,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,50.0602,12.205175,,,,,,,,,
E.ON Kraftwerke GmbH  Kraftwerk Datteln,EPRTR0017651,,,Germany,E.ON Kraftwerke GmbH,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,51.629435,7.330845,,,,,,,,,
E.ON Kraftwerke GmbH  Kraftwerk Kirchmšser,EPRTR0018313,,,Germany,E.ON Kraftwerke GmbH,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,52.394764,12.41716,,,,,,,,,
E.ON Kraftwerke GmbH  Kraftwerk Knepper,EPRTR0017529,,,Germany,E.ON Kraftwerke GmbH,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,51.568437,7.349081,,,,,,,,,
E.ON Kraftwerke GmbH  Kraftwerk Scholven,EPRTR0017650,,,Germany,E.ON Kraftwerke GmbH,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,51.597857,7.008193,,,,,,,,,
E.ON Kraftwerke GmbH  Kraftwerk Shamrock,EPRTR0017528,,,Germany,E.ON Kraftwerke GmbH,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,51.528037,7.177699,,,,,,,,,
E.ON Kraftwerke GmbH - Kraftwerk Schkopau,EPRTR0018534,,,Germany,E.ON Kraftwerke GmbH (Zentrale),European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,51.398424,11.950197,,,,,,,,,
E.ON Kraftwerke GmbH - Kraftwerk Schkopau,EPRTR0012723,,,Germany,E.ON Kraftwerke GmbH,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,51.399655,11.953811,,,,,,,,,
E.ON Kraftwerke GmbH - Kraftwerk Wilhelmshaven,EPRTR0017257,,,Germany,E.ON Kraftwerke GmbH,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,53.56497,8.146912,,,,,,,,,
E.ON Kraftwerke GmbH Kraftwerk Knepper,EPRTR0011610,,,Germany,e.on Kraftwerke GmbH,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,51.569832,7.349972,,,,,,,,,
E.ON Kraftwerke GmbH Kraftwerk Shamrock,EPRTR0011609,,,Germany,e.on Kraftwerke GmbH,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,51.529851,7.178559,,,,,,,,,
E.ON Ruhrgas AG - Erdgas- Speicheranlage-Epe,EPRTR0017667,,,Germany,E.ON Ruhrgas AG - Erdgas- Speicheranlage-Epe,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,52.16196,7.003363,,,,,,,,,
E.ON Ruhrgas Transport AG & Co. KG  Waidhaus,EPRTR0018043,,,Germany,E.ON Ruhrgas Transport AG & Co. KG,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,49.657514,12.510409,,,,,,,,,
EBV WŠrme - Energie- und Proze§technik GmbH,EPRTR0011584,,,Germany,,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,51.061152,6.215445,,,,,,,,,
ENAG/Maingas Energieanlagen GmbH,EPRTR0012904,,,Germany,ENAG/Maingas Energieanlagen GmbH,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,50.984369,10.283306,,,,,,,,,
ENAG/Maingas Energieanlagen GmbH,EPRTR0018724,,,Germany,ENAG/Maingas Energieanlagen GmbH,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,50.983121,10.282072,,,,,,,,,
EVC Dresden-Wilschdorf,EPRTR0018426,,,Germany,Energieversorgungscenter Dresden-Wilschdorf,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,51.127408,13.712851,,,,,,,,,
EVH GmbH,EPRTR0018583,,,Germany,EVH GmbH,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,51.459105,11.992892,,,,,,,,,
EVO-Heizkraftwerk  Offenbach,EPRTR0017694,,,Germany,Energieversorgung Offenbach AG (EVO),European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,50.111463,8.74781,,,,,,,,,
Egger Holzwerkstoffe Brilon GmbH & Co. KG,EPRTR0011651,,,Germany,Egger Holzwerkstoffe Brilon GmbH & Co. KG,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,51.407224,8.602359,,,,,,,,,
Elektromark AG,EPRTR0011597,,,Germany,Elektromark AG,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,51.412807,7.492423,,,,,,,,,
Elektromark AG,EPRTR0011593,,,Germany,Elektromark AG,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,51.278018,7.706146,,,,,,,,,
Elektromark AG Cuno Kraftwerk,EPRTR0011600,,,Germany,Elektromark AG,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,51.404281,7.41519,,,,,,,,,
EnBW Kraftwerke AG,EPRTR0017840,,,Germany,EnBW Kraftwerke AG,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,49.019717,9.156939,,,,,,,,,
EnBW Kraftwerke AG,EPRTR0017849,,,Germany,EnBW Kraftwerke AG,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,49.013472,8.303393,,,,,,,,,
EnBW Kraftwerke AG,EPRTR0017833,,,Germany,EnBW Kraftwerke AG,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,48.717326,9.372219,,,,,,,,,
EnBW Kraftwerke AG,EPRTR0017824,,,Germany,EnBW Kraftwerke AG,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,48.78218,9.231252,,,,,,,,,
EnBW Kraftwerke AG,EPRTR0017821,,,Germany,EnBW Kraftwerke AG,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,48.814449,9.219745,,,,,,,,,
Energie- und Medienversorgung Schwarza GmbH,EPRTR0012854,,,Germany,Energie- und Medienversorgung Schwarza GmbH,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,50.687414,11.330025,,,,,,,,,
Energieversorgung Halle GmbH,EPRTR0012726,,,Germany,Energieversorgung Halle GmbH,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,51.460719,11.992517,,,,,,,,,
Energieversorgung Offenbach AG - Heizkraftwerk,EPRTR0011778,,,Germany,Energieversorgung Offenbach AG,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,50.112479,8.746363,,,,,,,,,
Energieversorgung Potsdam GmbH,EPRTR0012442,,,Germany,Energieversorgung Potsdam GmbH,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,52.367297,13.114454,,,,,,,,,
Energieversorgung Schwerin GmbH & Co.KG,EPRTR0018352,,,Germany,Energieversorgung Schwerin GmbH & Co.KG,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,53.577791,11.396532,,,,,,,,,
Energieversorgung Schwerin GmbH & Co.KG,EPRTR0018353,,,Germany,Energieversorgung Schwerin GmbH & Co.KG,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,53.653857,11.371701,,,,,,,,,
FERNHEIZW. M€RKISCHES VIERTEL GMBH,EPRTR0012293,,,Germany,,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,52.606981,13.345634,,,,,,,,,
FERNHEIZWERK NEUK…LLN AG,EPRTR0018201,,,Germany,,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,52.47904,13.454168,,,,,,,,,
FERNHEIZWERK NEUK…LLN AG,EPRTR0012294,,,Germany,,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,52.478669,13.453934,,,,,,,,,
FS-Karton GmbH,EPRTR0011497,,,Germany,FS-Karton GmbH,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,51.205895,6.697362,,,,,,,,,
Fabrik Fortuna Nord,EPRTR0017669,,,Germany,Fabrik Fortuna Nord,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,50.989385,6.655573,,,,,,,,,
Fabrik Fortuna Nord,EPRTR0011755,,,Germany,Fabrik Fortuna Nord,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,50.990645,6.656269,,,,,,,,,
Fabrik Frechen,EPRTR0017670,,,Germany,RWE POWER AG,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,50.894249,6.791082,,,,,,,,,
Fabrik Frechen,EPRTR0011756,,,Germany,Fabrik Frechen,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,50.895516,6.791855,,,,,,,,,
Fabrik Ville/Berrenrath,EPRTR0011754,,,Germany,RWE Rheinbraun AG,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,50.868759,6.837136,,,,,,,,,
FernwŠrme Ulm GmbH,EPRTR0017825,,,Germany,,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,48.396936,9.966236,,,,,,,,,
FernwŠrmestadtwerke Gotha GmbH,EPRTR0018679,,,Germany,,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,50.941241,10.682955,,,,,,,,,
GEW RheinEnergie AG,EPRTR0017460,,,Germany,GEW RheinEnergie AG,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,51.019021,6.964168,,,,,,,,,
GEW RheinEnergie AG,EPRTR0017434,,,Germany,GEW RheinEnergie AG,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,50.917761,6.95829,,,,,,,,,
GEW RheinEnergie AG,EPRTR0017452,,,Germany,,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,50.974684,6.98808,,,,,,,,,
GEW Werke Kšln AG,EPRTR0011522,,,Germany,,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,50.919012,6.959031,,,,,,,,,
GEW Werke Kšln AG,EPRTR0011542,,,Germany,,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,50.975942,6.988826,,,,,,,,,
GEW Werke Kšln AG,EPRTR0011549,,,Germany,,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,51.020284,6.96491,,,,,,,,,
GKH Gemeinschaftskraftwerk Hannover GmbH,EPRTR0011183,,,Germany,GKH Gemeinschaftskraftwerk Hannover GmbH,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,52.421732,9.64876,,,,,,,,,
GKH Gemeinschaftskraftwerk Hannover GmbH,EPRTR0017156,,,Germany,GKH Gemeinschaftskraftwerk Hannover GmbH,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,52.420318,9.647604,,,,,,,,,
GKM Grosskraftwerk Mannheim AG,EPRTR0017854,,,Germany,GKM Grosskraftwerk Mannheim AG,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,49.444491,8.495539,,,,,,,,,
GKM Gro§kraftwerk Mannheim,EPRTR0011916,,,Germany,,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,49.445758,8.495598,,,,,,,,,
GKW Veltheim,EPRTR0011685,,,Germany,Gemeinschaftskraftwerk Weser GmbH,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,52.19121,8.935621,,,,,,,,,
Gasturbinen-Heizkraftwerk Nossener BrŸcke,EPRTR0012614,,,Germany,DREWAG Stadtwerke Dresden GmbH,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,51.04345,13.710392,,,,,,,,,
Gemeinschaftskraftwerk Hannover-Linden,EPRTR0017160,,,Germany,Gemeinschaftskraftwerk Hannover-Linden,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,52.420297,9.648147,,,,,,,,,
Gemeinschaftskraftwerk Kiel GmbH -GKK-,EPRTR0011101,,,Germany,Gemeinschaftskraftwerk Kiel GmbH -GKK-,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,54.340605,10.178735,,,,,,,,,
Gemeinschaftskraftwerk Kiel GmbH GKK,EPRTR0017072,,,Germany,Gemeinschaftskraftwerk Kiel GmbH GKK,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,54.33907,10.177212,,,,,,,,,
Gemeinschaftskraftwerk Veltheim GmbH,EPRTR0017593,,,Germany,Gemeinschaftskraftwerk Veltheim GmbH,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,52.189585,8.933143,,,,,,,,,
Grace Holding GmbH,EPRTR0011857,,,Germany,GRACE DAVISON,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,49.66511,8.360089,,,,,,,,,
Grubenkraftwerk Sonne,EPRTR0012457,,,Germany,,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,51.583195,13.980595,,,,,,,,,
Grundlastwerk,EPRTR0012199,,,Germany,GKS GmbH,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,50.030224,10.224995,,,,,,,,,
Grundlastwerk,EPRTR0018093,,,Germany,GKS GmbH,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,50.03011,10.223641,,,,,,,,,
GuD Leuna,EPRTR0018644,,,Germany,envia Kraftwerk Bitterfeld / Wolfen GmbH,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,51.304191,11.998421,,,,,,,,,
HBB Heizkraftwerk Bauernfeind Betreibergesellschaft mbH,EPRTR0018014,,,Germany,HBB Heizkraftwerk Bauernfeind Betreibergesellschaft mbH,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,47.795965,12.118365,,,,,,,,,
HEW  Heizkraftwerk Tiefstack,EPRTR0017110,,,Germany,,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,53.526093,10.06552,,,,,,,,,
HEW  Heizkraftwerk Tiefstack,EPRTR0011138,,,Germany,,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,53.525275,10.070723,,,,,,,,,
HEW  Kraftwerk Moorburg,EPRTR0011137,,,Germany,,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,53.490355,9.949294,,,,,,,,,
HKW Hagen-Kabel,EPRTR0017517,,,Germany,Mark-E Aktiengesellschaft,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,51.411501,7.491601,,,,,,,,,
HKW Heizkraftwerksgesellschaft Cottbus mbH,EPRTR0018261,,,Germany,HKW Heizkraftwerksgesellschaft Cottbus mbH,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,51.759759,14.369647,,,,,,,,,
HMB - Heizkraftwerk Meggle Betreiberges. mbH,EPRTR0018010,,,Germany,HMB - Heizkraftwerk Meggle Betreiberges. mbH,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,48.056605,12.184804,,,,,,,,,
Hamb ElectricitŠts-Werke Kraftwerk Wedel,EPRTR0017088,,,Germany,,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,53.566486,9.725674,,,,,,,,,
Hamb ElectricitŠts-Werke Kraftwerk Wedel,EPRTR0011114,,,Germany,,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,53.568029,9.726857,,,,,,,,,
Heizkraftwerk Bautzen-Teichnitz,EPRTR0018449,,,Germany,Energieversorgung Sachsen Ost AG  Heizwerk Bautzen,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,51.19946,14.412068,,,,,,,,,
Heizkraftwerk Bautzen-Teichnitz,EPRTR0012591,,,Germany,Energieversorgung Sachsen Ost AG  Heizwerk Bautzen,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,51.200328,14.414069,,,,,,,,,
Heizkraftwerk Erlangen,EPRTR0012172,,,Germany,Erlanger Stadtwerke AG,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,49.593601,11.003443,,,,,,,,,
Heizkraftwerk Erlangen,EPRTR0018073,,,Germany,Erlanger Stadtwerke AG,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,49.592514,11.002124,,,,,,,,,
Heizkraftwerk Gera-Nord,EPRTR0018692,,,Germany,Kraftwerke Gera GmbH,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,50.904489,12.063199,,,,,,,,,
Heizkraftwerk GlŸckstadt,EPRTR0011132,,,Germany,,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,53.78307,9.427111,,,,,,,,,
Heizkraftwerk GlŸckstadt,EPRTR0017107,,,Germany,,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,53.781501,9.425972,,,,,,,,,
Heizkraftwerk Halle-Trotha GmbH,EPRTR0018539,,,Germany,EVH GmbH,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,51.523627,11.943319,,,,,,,,,
Heizkraftwerk Halle-Trotha GmbH,EPRTR0012728,,,Germany,Heizkraftwerk Halle-Trotha GmbH,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,51.524925,11.944808,,,,,,,,,
Heizkraftwerk Heilbronn,EPRTR0011880,,,Germany,EnBW Kraftwerke AG,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,49.177647,9.20928,,,,,,,,,
Heizkraftwerk Heilbronn,EPRTR0017819,,,Germany,EnBW Kraftwerke AG,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,49.176598,9.208223,,,,,,,,,
Heizkraftwerk Jena SŸd,EPRTR0018699,,,Germany,,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,50.89757,11.585306,,,,,,,,,
Heizkraftwerk Jena SŸd,EPRTR0012873,,,Germany,,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,50.8988,11.586731,,,,,,,,,
Heizkraftwerk Neubrandenburg,EPRTR0012500,,,Germany,VASA Kraftwerke-Pool GmbH & Co. KG,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,53.563019,13.297644,,,,,,,,,
Heizkraftwerk Neubrandenburg,EPRTR0018378,,,Germany,VASA Kraftwerke-Pool GmbH & Co. KG,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,53.561501,13.295902,,,,,,,,,
Heizkraftwerk Niederrad,EPRTR0011799,,,Germany,,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,50.086861,8.628817,,,,,,,,,
Heizkraftwerk Nord II,EPRTR0012600,,,Germany,Stadtwerke Chemnitz AG/HKW Nord II,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,50.85784,12.92468,,,,,,,,,
Heizkraftwerk Nord II,EPRTR0018456,,,Germany,Stadtwerke Chemnitz AG/HKW Nord II,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,50.856625,12.923059,,,,,,,,,
Heizkraftwerk Pforzheim,EPRTR0011918,,,Germany,Stadtwerke Pforzheim GmbH,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,48.898359,8.72531,,,,,,,,,
Heizkraftwerk Pforzheim GmbH,EPRTR0017857,,,Germany,Heizkraftwerk Pforzheim GmbH,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,48.897339,8.724324,,,,,,,,,
Heizkraftwerk RšmerbrŸcke,EPRTR0012271,,,Germany,,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,49.224775,7.015618,,,,,,,,,
Heizkraftwerk Sandreuth,EPRTR0012173,,,Germany,N-ERGIE Aktiengesellschaft,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,49.439818,11.062124,,,,,,,,,
Heizkraftwerk Sandreuth,EPRTR0018074,,,Germany,N-ERGIE Aktiengesellschaft (ehem. EWAG),European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,49.438748,11.0608,,,,,,,,,
Heizkraftwerk Senftenberg,EPRTR0012394,,,Germany,,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,51.51371,13.972031,,,,,,,,,
Heizkraftwerk Ulm,EPRTR0011884,,,Germany,,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,48.397884,9.967554,,,,,,,,,
Heizkraftwerk UniversitŠts-Klinikum Freiburg,EPRTR0011925,,,Germany,,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,48.00977,7.837828,,,,,,,,,
Heizkraftwerk West,EPRTR0011798,,,Germany,Mainova AG  M4-E  Erzeugung Strom und Waerme,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,50.099957,8.656645,,,,,,,,,
Heizkraftwerk an der FriedensbrŸcke,EPRTR0012201,,,Germany,,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,49.801046,9.924427,,,,,,,,,
Heizkraftwerk an der FriedensbrŸcke,EPRTR0018094,,,Germany,,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,49.79993,9.923261,,,,,,,,,
Heizkraftwerksgesellschaft Cottbus mbH,EPRTR0012372,,,Germany,Heizkraftwerksgesellschaft Cottbus mbH,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,51.761047,14.3723,,,,,,,,,
Hornitex Werke  Gebr. KŸnnemeyer Gm bH & Co. KG,EPRTR0011682,,,Germany,,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,51.884708,8.956047,,,,,,,,,
Hornitex Werke  Gebr. KŸnnemeyer GmbH & Co. KG,EPRTR0017589,,,Germany,,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,51.883353,8.955001,,,,,,,,,
ILE InfraLeuna Energiegesellschaft mbH,EPRTR0018540,,,Germany,ILE InfraLeuna Energiegesellschaft mbH,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,51.325035,12.006009,,,,,,,,,
Industrie Center Obernburg,EPRTR0018100,,,Germany,Kraftwerk Obernburg GmbH,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,49.827404,9.14865,,,,,,,,,
Industriekraftwerk Baienfurt OHG,EPRTR0012020,,,Germany,Industriekraftwerk Baienfurt OHG,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,47.831167,9.664768,,,,,,,,,
Industriekraftwerk Baienfurt OHG,EPRTR0017959,,,Germany,EnBW Kraftwerke AG,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,47.830298,9.66374,,,,,,,,,
Industriekraftwerk WŠhlitz,EPRTR0012813,,,Germany,MIBRAG INDUSTRIEKRAFTWERKE BETRIEBS GmbH,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,51.167584,12.077914,,,,,,,,,
Industriekraftwerk WŠhlitz,EPRTR0018529,,,Germany,MIBRAG Industriekraftwerke Betriebs GmbH,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,51.166327,12.076412,,,,,,,,,
InfraServ (Kalle-Albert),EPRTR0017743,,,Germany,InfraServ GmbH & Co Wiesbaden KG,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,50.034912,8.248554,,,,,,,,,
InfraServ GmbH  IPH,EPRTR0017718,,,Germany,,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,50.09186,8.531643,,,,,,,,,
InfraServ Industriepark Kalle-Albert,EPRTR0011816,,,Germany,InfraServ GmbH & Co Wiesbaden KG,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,50.039232,8.247714,,,,,,,,,
Infraserv GmbH & Co. Hšchst KG - Industriepark Hšchst,EPRTR0011796,,,Germany,,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,50.087098,8.523724,,,,,,,,,
K+S Sigmundshall,EPRTR0017159,,,Germany,Kali+Salz Kali GmbH,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,52.41892,9.369062,,,,,,,,,
K+S Standort Unterbreizbach,EPRTR0018738,,,Germany,K+S Kali GmbH Werk Werra,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,50.781518,9.981573,,,,,,,,,
KB Kraftwerk-Betriebs-GmbH Aschaffenburg,EPRTR0012200,,,Germany,SCA Packaging Containerboard Deutschland GmbH,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,49.988484,9.15285,,,,,,,,,
KEO Kraftwerke Mainz-Wiesbaden AG,EPRTR0017687,,,Germany,KEO Kraftwerke Mainz-Wiesbaden AG,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,49.994324,8.395791,,,,,,,,,
KNG Kraftwerks- und Netzgesellschaft mbH,EPRTR0018330,,,Germany,KNG Kraftwerks- und Netzgesellschaft mbH,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,54.142837,12.132953,,,,,,,,,
KNG Kraftwerks- und Netzgesellschaft mbH,EPRTR0012458,,,Germany,KNG Kraftwerks- und Netzgesellschaft mbH,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,54.14443,12.134526,,,,,,,,,
KRONOSPAN GmbH,EPRTR0017580,,,Germany,KRONOSPAN GmbH,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,51.829298,8.975885,,,,,,,,,
KWG-Kraftwerksgesellschaft Sta§furt mbH,EPRTR0018561,,,Germany,,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,51.864021,11.573516,,,,,,,,,
Kali und Salz GmbH,EPRTR0011827,,,Germany,Kali und Salz GmbH,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,50.460601,9.600004,,,,,,,,,
Kali und Salz GmbH  Werk Werra  Standort Unterbreizbach,EPRTR0012913,,,Germany,Kali und Salz GmbH  Werk Werra  Standort Unterbreizbach,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,50.814968,9.978327,,,,,,,,,
Kali und Salz GmbH Trocknung,EPRTR0012809,,,Germany,Kali und Salz GmbH,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,52.29992,11.680705,,,,,,,,,
Kali und Salz GmbH Werk Werra  Standort Hattorf,EPRTR0011828,,,Germany,Kali und Salz GmbH,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,50.841917,9.979984,,,,,,,,,
Kali und Salz GmbH Werk Werra  Standort Wintershall,EPRTR0011829,,,Germany,Kali und Salz GmbH,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,50.893737,9.99803,,,,,,,,,
Kasseler FernwŠrme GmbHStandort Kraftwerk Kassel,EPRTR0017734,,,Germany,,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,51.277948,9.484399,,,,,,,,,
Kraftwerk Altbach,EPRTR0011894,,,Germany,Neckarwerke Stuttgart AG,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,48.718359,9.373214,,,,,,,,,
Kraftwerk Bexbach,EPRTR0018172,,,Germany,Saar Energie AG,European Pollutant Release and Transfer Register,http://prtr.ec.europa.eu/,49.363493,7.237062,,,,,,,,,
