NOTE: This Power Watch database of power plants is currently in draft status and not yet published. Please do not reference or cite the data as basis for research or publications until the data is officially published.
name,pw_idnr,capacity_mw,year_of_capacity_data,country,owner,source,url,latitude,longitude,commissioning_year,fuel1,fuel2,fuel3,fuel4,generation_gwh_2012,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016
Bsm Energía de Veracruz,MEX0006652,12.8,2016,Mexico,,INERE,http://base.energia.gob.mx/nacei/Archivos/3%20P%C3%A1gina%20Datos%20de%20Infraestructura/Ingl%C3%A9s/PowerPlantsRenewGE1MW_NorthAmerica_201606.xlsx,18.606315,-96.685776,,Biomass,,,,,,,,
Camilo Arriaga (El Salto),MEX0006575,18.0,2016,Mexico,,CFE,http://base.energia.gob.mx/nacei/Archivos/3%20P%C3%A1gina%20Datos%20de%20Infraestructura/Ingl%C3%A9s/PowerPlantsRenewGE1MW_NorthAmerica_201606.xlsx,22.588129,-99.381015,,Hydro,,,,,,,,
Cancún,MEX0001852,102.0,2016,Mexico,CFE,CFE-CENACE,http://base.energia.gob.mx/nacei/Archivos/3%20P%C3%A1gina%20Datos%20de%20Infraestructura/Ingl%C3%A9s/PowerPlantsAllGE100MW_NorthAmerica_201606.xlsx,21.069,-86.8467,,Oil,,,,,,,,
Carbón II,MEX0001768,1400.0,2016,Mexico,CFE,CFE-CENACE,http://base.energia.gob.mx/nacei/Archivos/3%20P%C3%A1gina%20Datos%20de%20Infraestructura/Ingl%C3%A9s/PowerPlantsAllGE100MW_NorthAmerica_201606.xlsx,28.4682378,-100.700325,,Coal,,,,,,,,
Carlos Ramírez Ulloa (El Caracol),MEX0001860,600.0,2016,Mexico,CFE,CFE-CENACE,http://base.energia.gob.mx/nacei/Archivos/3%20P%C3%A1gina%20Datos%20de%20Infraestructura/Ingl%C3%A9s/PowerPlantsAllGE100MW_NorthAmerica_201606.xlsx,17.950545,-99.994265,,Hydro,,,,,,,,
Carlos Rodríguez Rivero (Guaymas II),MEX0001802,484.0,2016,Mexico,CFE,CFE-CENACE,http://base.energia.gob.mx/nacei/Archivos/3%20P%C3%A1gina%20Datos%20de%20Infraestructura/Ingl%C3%A9s/PowerPlantsAllGE100MW_NorthAmerica_201606.xlsx,27.937,-110.8627694,,Oil,,,,,,,,
Central El Gargantillo,MEX0008698,28.0,2016,Mexico,Juanita Electric  S. A. P. I. de C. V.,http://www.cre.gob.mx/documento/1814.xlsx,http://www.cre.gob.mx/documento/1814.xlsx,,,,Biomass,,,,,,,,
Central Motzorongo,MEX0006653,20.0,2016,Mexico,,INERE,http://base.energia.gob.mx/nacei/Archivos/3%20P%C3%A1gina%20Datos%20de%20Infraestructura/Ingl%C3%A9s/PowerPlantsRenewGE1MW_NorthAmerica_201606.xlsx,18.642118,-96.72918,,Biomass,,,,,,,,
Central San Agustín,MEX0008626,0.999,2016,Mexico,CE G. Sanborns Monterrey  S. A. de C. V.,http://www.cre.gob.mx/documento/1814.xlsx,http://www.cre.gob.mx/documento/1814.xlsx,,,,Gas,,,,,,,,
Central Tres Valles,MEX0007871,40.0,2016,Mexico,Piasa Cogeneración  S. A. de C. V.,http://www.cre.gob.mx/documento/1814.xlsx,http://www.cre.gob.mx/documento/1814.xlsx,,,,Biomass,,,,,,,,
Central Villa Juanita,MEX0008699,28.0,2016,Mexico,Juanita Electric  S. A. P. I. de C. V.,http://www.cre.gob.mx/documento/1814.xlsx,http://www.cre.gob.mx/documento/1814.xlsx,,,,Biomass,,,,,,,,
Cerro Prieto,MEX0006619,1.0,2016,Mexico,,CFE,http://base.energia.gob.mx/nacei/Archivos/3%20P%C3%A1gina%20Datos%20de%20Infraestructura/Ingl%C3%A9s/PowerPlantsRenewGE1MW_NorthAmerica_201606.xlsx,32.416893,-115.234141,,Solar,,,,,,,,
Cerro Prieto,MEX0001868,570.0,2016,Mexico,CFE,CFE-CENACE,http://base.energia.gob.mx/nacei/Archivos/3%20P%C3%A1gina%20Datos%20de%20Infraestructura/Ingl%C3%A9s/PowerPlantsAllGE100MW_NorthAmerica_201606.xlsx,32.391579,-115.225168,,Geothermal,,,,,,,,
Cerro Prieto I,MEX0006611,30.0,2016,Mexico,,CFE,http://base.energia.gob.mx/nacei/Archivos/3%20P%C3%A1gina%20Datos%20de%20Infraestructura/Ingl%C3%A9s/PowerPlantsRenewGE1MW_NorthAmerica_201606.xlsx,32.39848,-115.237935,,Geothermal,,,,,,,,
Cervecería Cuauhtémoc-Moctezuma,MEX0006636,10.0,2016,Mexico,,INERE,http://base.energia.gob.mx/nacei/Archivos/3%20P%C3%A1gina%20Datos%20de%20Infraestructura/Ingl%C3%A9s/PowerPlantsRenewGE1MW_NorthAmerica_201606.xlsx,18.871499,-97.125594,,Hydro,,,,,,,,
Chihuahua II (El Encino),MEX0001784,619.4,2016,Mexico,CFE,CFE-CENACE,http://base.energia.gob.mx/nacei/Archivos/3%20P%C3%A1gina%20Datos%20de%20Infraestructura/Ingl%C3%A9s/PowerPlantsAllGE100MW_NorthAmerica_201606.xlsx,28.4460972,-105.9200472,,Gas,,,,,,,,
Chilapan,MEX0006579,26.0,2016,Mexico,,CFE,http://base.energia.gob.mx/nacei/Archivos/3%20P%C3%A1gina%20Datos%20de%20Infraestructura/Ingl%C3%A9s/PowerPlantsRenewGE1MW_NorthAmerica_201606.xlsx,18.419517,-95.153755,,Hydro,,,,,,,,
Colimilla,MEX0006584,51.2,2016,Mexico,,CFE,http://base.energia.gob.mx/nacei/Archivos/3%20P%C3%A1gina%20Datos%20de%20Infraestructura/Ingl%C3%A9s/PowerPlantsRenewGE1MW_NorthAmerica_201606.xlsx,20.784733,-103.324735,,Hydro,,,,,,,,
Colina,MEX0006561,3.0,2016,Mexico,,CFE,http://base.energia.gob.mx/nacei/Archivos/3%20P%C3%A1gina%20Datos%20de%20Infraestructura/Ingl%C3%A9s/PowerPlantsRenewGE1MW_NorthAmerica_201606.xlsx,27.576279,-105.382013,,Hydro,,,,,,,,
Colotlipa,MEX0006566,8.0,2016,Mexico,,CFE,http://base.energia.gob.mx/nacei/Archivos/3%20P%C3%A1gina%20Datos%20de%20Infraestructura/Ingl%C3%A9s/PowerPlantsRenewGE1MW_NorthAmerica_201606.xlsx,17.410117,-99.243667,,Hydro,,,,,,,,
Compañía Electrica Carolina,MEX0006630,2.5,2016,Mexico,,INERE,http://base.energia.gob.mx/nacei/Archivos/3%20P%C3%A1gina%20Datos%20de%20Infraestructura/Ingl%C3%A9s/PowerPlantsRenewGE1MW_NorthAmerica_201606.xlsx,20.204766,-100.886499,,Hydro,,,,,,,,
