NOTE: This Power Watch database of power plants is currently in draft status and not yet published. Please do not reference or cite the data as basis for research or publications until the data is officially published.
name,pw_idnr,capacity_mw,year_of_capacity_data,annual_generation_gwh,year_of_generation_data,country,owner,source,url,latitude,longitude,fuel1,fuel2,fuel3,fuel4
EDF (Centre de production thermique de Vaires sur Marne),EPTR0015216,None,None,None,None,France,EDF Gaz de France Distribution Ille et VILAINE,EPTR,http://prtr.ec.europa.eu/,48.87,2.63,
SOCCRAM (chaufferie du Blosne),EPTR0014569,None,None,None,None,France,SOCCRAM,EPTR,http://prtr.ec.europa.eu/,48.11,-1.68,
LAVERA ENERGIES,EPTR0015189,None,None,None,None,France,LAVERA ENERGIES,EPTR,http://prtr.ec.europa.eu/,43.38,5.04,
Voimavasu Oy Salon voimalaitos,EPTR0000417,None,None,None,None,Finland,Voimavasu Oy Salon voimalaitos,EPTR,http://prtr.ec.europa.eu/,60.3722,23.1112,
,EPTR0000416,None,None,None,None,Finland,,EPTR,http://prtr.ec.europa.eu/,64.2332,27.6889,
Deltius B.V.,EPTR0007374,None,None,None,None,Netherlands,Deltius B.V.,EPTR,http://prtr.ec.europa.eu/,51.452576,3.691088,
,EPTR0015186,None,None,None,None,France,DIRECTION DES GRANDES INFRASTRUCTURES - GROUPEMENT CENTRE,EPTR,http://prtr.ec.europa.eu/,43.45,4.9,
EDF Centre de Production Thermique de Martigues,EPTR0015185,None,None,None,None,France,EDF Gaz de France Distribution Ille et VILAINE,EPTR,http://prtr.ec.europa.eu/,43.38,5.04,
,EPTR0000410,None,None,None,None,Finland,,EPTR,http://prtr.ec.europa.eu/,62.2365,25.8042,
EDIPOWER - Edipower - Centrale Termoelettrica di Sermide,EPTR0005925,None,None,None,None,Italy,EDIPOWER,EPTR,http://prtr.ec.europa.eu/,45.026667,11.2525,
FRATI LUIGI SPA - FRATI LUIGI SPA,EPTR0005929,None,None,None,None,Italy,FRATI LUIGI SPA,EPTR,http://prtr.ec.europa.eu/,44.933333,10.566667,
STOGIT S.P.A. - Concessione Fiume Treste Stoccaggio - Impianti di compressione,EPTR0006950,None,None,None,None,Italy,STOGIT S.P.A.,EPTR,http://prtr.ec.europa.eu/,42.016667,14.7,
V_topna Brandl,EPTR0010861,None,None,None,None,Czech Republic,,EPTR,http://prtr.ec.europa.eu/,50.72558834,15.14693596,
EEVG,EPTR0010716,None,None,None,None,Austria,UPM Kymmene Austria GmbH/SCA- Graphic-Laakirchen,EPTR,http://prtr.ec.europa.eu/,47.983333,13.816667,
SERENE SPA - Centrale SERENE di Termoli,EPTR0006958,None,None,None,None,Italy,SERENE SPA,EPTR,http://prtr.ec.europa.eu/,42.0,14.983334,
Mainova  HKW Niederrad,EPTR0017725,None,None,None,None,Germany,Mainova AG,EPTR,http://prtr.ec.europa.eu/,50.085707,8.627836,
Mainova  HKW West,EPTR0017724,None,None,None,None,Germany,Mainova AG,EPTR,http://prtr.ec.europa.eu/,50.098802,8.655659,
TRANSCO PLC,EPTR0005189,None,None,None,None,United Kingdom,TRANSCO PLC,EPTR,http://prtr.ec.europa.eu/,54.101498,-2.73647,
,EPTR0009167,None,None,None,None,Denmark,Dong Energy,EPTR,http://prtr.ec.europa.eu/,55.713594,12.588382,
,EPTR0009164,None,None,None,None,Denmark,Dong Energy A/S,EPTR,http://prtr.ec.europa.eu/,56.395145,8.61819,
,EPTR0009165,None,None,None,None,Denmark,Elsam A/S,EPTR,http://prtr.ec.europa.eu/,57.073554,10.0421,
Rovaniemen Energia   Suosiolan voimalaitos,EPTR0000520,None,None,None,None,Finland,Rovaniemen Energia   Suosiolan voimalaitos,EPTR,http://prtr.ec.europa.eu/,66.4952,25.6772,
,EPTR0000527,None,None,None,None,Finland,,EPTR,http://prtr.ec.europa.eu/,61.2781,24.0465,
,EPTR0009161,None,None,None,None,Denmark,Elsam Kraft A/S,EPTR,http://prtr.ec.europa.eu/,55.455201,8.458381,
Fluxys (compressiestation Weelde),EPTR0000257,None,None,None,None,Belgium,Fluxys (compressiestation Weelde),EPTR,http://prtr.ec.europa.eu/,51.413594,5.073032,
,EPTR0009163,None,None,None,None,Denmark,Dong Energy,EPTR,http://prtr.ec.europa.eu/,56.125647,9.000852,
NPOWER COGEN ENERGY LTD,EPTR0004977,None,None,None,None,United Kingdom,NPOWER COGEN ENERGY LTD,EPTR,http://prtr.ec.europa.eu/,53.614729,-0.163247,
,EPTR0009168,None,None,None,None,Denmark,Energi E2 A/S,EPTR,http://prtr.ec.europa.eu/,55.686472,12.626356,
,EPTR0009169,None,None,None,None,Denmark,Energi E2,EPTR,http://prtr.ec.europa.eu/,55.657007,12.556001,
MANUFACTURE FRANCAISE DES PNEUMATIQUES MICHELIN,EPTR0003213,None,None,None,None,France,MANUFACTURE FRANCAISE DES PNEUMATIQUES MICHELIN,EPTR,http://prtr.ec.europa.eu/,47.33,0.65,
Heizkraftwerk Pforzheim GmbH,EPTR0017857,None,None,None,None,Germany,Heizkraftwerk Pforzheim GmbH,EPTR,http://prtr.ec.europa.eu/,48.897339,8.724324,
GKM Grosskraftwerk Mannheim AG,EPTR0017854,None,None,None,None,Germany,GKM Grosskraftwerk Mannheim AG,EPTR,http://prtr.ec.europa.eu/,49.444491,8.495539,
KRONOSPAN GmbH,EPTR0017580,None,None,None,None,Germany,KRONOSPAN GmbH,EPTR,http://prtr.ec.europa.eu/,51.829298,8.975885,
Pfleiderer Holzwerkstoffe GmbH & Co. KG (Werk 2),EPTR0017582,None,None,None,None,Germany,Pfleiderer Holzwerkstoffe GmbH & Co. KG,EPTR,http://prtr.ec.europa.eu/,51.914858,8.398725,
Elektrownia "Blachownia",EPTR0016526,None,None,None,None,Poland,Elektrownia "Blachownia",EPTR,http://prtr.ec.europa.eu/,50.35,18.28333,
Energetyka Cieplna Opolszczyzny S.A. - Ciepownia Centralna K-173 w Opolu,EPTR0016527,None,None,None,None,Poland,Energetyka Cieplna Opolszczyzny S.A.,EPTR,http://prtr.ec.europa.eu/,50.68333,17.91667,
,EPTR0017589,None,None,None,None,Germany,,EPTR,http://prtr.ec.europa.eu/,51.883353,8.955001,
Mohn Media Energy GmbH,EPTR0017588,None,None,None,None,Germany,Mohn Media Energy GmbH,EPTR,http://prtr.ec.europa.eu/,51.916722,8.411926,
,EPTR0016522,None,None,None,None,Poland,,EPTR,http://prtr.ec.europa.eu/,53.08333,21.55,
ITALGEN S.P.A. - Centrale Termoelettrica di Villa di Serio,EPTR0005855,None,None,None,None,Italy,ITALGEN S.P.A.,EPTR,http://prtr.ec.europa.eu/,45.724722,9.745556,
,EPTR0010044,None,None,None,None,Finland,,EPTR,http://prtr.ec.europa.eu/,61.472777,27.266111,
EDF UNITE DE PRODUCTION THERMIQUE DU HAVRE,EPTR0014744,None,None,None,None,France,EDF Gaz de France Distribution Ille et VILAINE,EPTR,http://prtr.ec.europa.eu/,49.49,0.13,
FICOBEL - Site de LILLEBONNE,EPTR0014742,None,None,None,None,France,FICOBEL,EPTR,http://prtr.ec.europa.eu/,49.5,0.53,
,EPTR0164957,None,None,None,None,Spain,,EPTR,http://prtr.ec.europa.eu/,36.733447,-3.541293,
,EPTR0164956,None,None,None,None,Spain,VIESGO GENERACION  S.L.,EPTR,http://prtr.ec.europa.eu/,38.6505,-4.1218,
CENTRAL DIESEL LAS SALINAS,EPTR0164955,None,None,None,None,Spain,,EPTR,http://prtr.ec.europa.eu/,28.40899,-16.5512,
,EPTR0164954,None,None,None,None,Spain,,EPTR,http://prtr.ec.europa.eu/,-16.37734,28.35818,
,EPTR0018679,None,None,None,None,Germany,,EPTR,http://prtr.ec.europa.eu/,50.941241,10.682955,
,EPTR0000634,None,None,None,None,Hungary,Aes-Tisza Erm Kft.,EPTR,http://prtr.ec.europa.eu/,47.916826,21.075933,
,EPTR0166155,None,None,None,None,Sweden,,EPTR,http://prtr.ec.europa.eu/,56.033906,12.694207,
,EPTR0166150,None,None,None,None,Sweden,,EPTR,http://prtr.ec.europa.eu/,59.85024,17.687568,
AES Borsodi Energetikai Kft Tiszapalkonyai Herm,EPTR0000639,None,None,None,None,Hungary,,EPTR,http://prtr.ec.europa.eu/,47.905847,21.058543,
JESI ENERGIA SPA - CENTRALE TERMOELETTRICA DI JESI,EPTR0006226,None,None,None,None,Italy,JESI ENERGIA SPA,EPTR,http://prtr.ec.europa.eu/,43.550278,13.285556,
Ventspils pasvaldbas SIA"Ventspils siltums"  boiler house,EPTR0016294,None,None,None,None,Latvia,Ventspils pasvaldbas SIA"Ventspils siltums",EPTR,http://prtr.ec.europa.eu/,57.388888,21.572777,
Rezeknes pasvaldibas A/S"Rezeknes siltumtikli"  thermal power station,EPTR0016295,None,None,None,None,Latvia,Rezeknes pasvaldibas A/S"Rezeknes siltumtikli",EPTR,http://prtr.ec.europa.eu/,56.524166,27.321666,
Heleholmsverket  (HVK),EPTR0166172,None,None,None,None,Sweden,,EPTR,http://prtr.ec.europa.eu/,55.578257,13.011821,
ENI S.P.A. - PIATTAFORMA BARBARA T2,EPTR0006229,None,None,None,None,Italy,ENI S.P.A.,EPTR,http://prtr.ec.europa.eu/,44.076944,13.781944,
Elektrownia SKAWINA S.A.,EPTR0016450,None,None,None,None,Poland,Elektrownia SKAWINA S.A.,EPTR,http://prtr.ec.europa.eu/,49.96667,19.8,
Energetyka Dwory Sp. z o.o.,EPTR0016451,None,None,None,None,Poland,Energetyka Dwory Sp. z o.o.,EPTR,http://prtr.ec.europa.eu/,50.03333,19.26667,
Energomedia Sp. z o.o.,EPTR0016452,None,None,None,None,Poland,Energomedia Sp. z o.o.,EPTR,http://prtr.ec.europa.eu/,50.16667,19.45,
GEW RheinEnergie AG,EPTR0017452,None,None,None,None,Germany,,EPTR,http://prtr.ec.europa.eu/,50.974684,6.98808,
RWE Power AG,EPTR0017450,None,None,None,None,Germany,RWE Power AG,EPTR,http://prtr.ec.europa.eu/,50.992277,6.668831,
,EPTR0017107,None,None,None,None,Germany,,EPTR,http://prtr.ec.europa.eu/,53.781501,9.425972,
Pfeifer & Langen,EPTR0017454,None,None,None,None,Germany,Pfeifer & Langen,EPTR,http://prtr.ec.europa.eu/,50.932429,6.562991,
SOCCRAM (Chaufferie Croix Rouge),EPTR0014633,None,None,None,None,France,SOCCRAM,EPTR,http://prtr.ec.europa.eu/,49.25,4.04,
LUZERNE DE CHAMPAGNE,EPTR0014630,None,None,None,None,France,S.C.A Luzerne de Champagne,EPTR,http://prtr.ec.europa.eu/,49.28,4.31,
SSE GENERATION LTD,EPTR0005136,None,None,None,None,United Kingdom,SSE GENERATION LTD,EPTR,http://prtr.ec.europa.eu/,51.439695,0.690996,
RWE Energie AG,EPTR0011711,None,None,None,None,Germany,RWE Energie AG,EPTR,http://prtr.ec.europa.eu/,52.286731,7.739532,
EDISON - CENTRALI TERMOELETTRICHE DI TARANTO,EPTR0006316,None,None,None,None,Italy,EDISON,EPTR,http://prtr.ec.europa.eu/,40.510833,17.215283,
ENIPOWER S.P.A. - ENIPOWER S.p.A. STABILIMENTO DI TARANTO,EPTR0006317,None,None,None,None,Italy,ENIPOWER S.P.A.,EPTR,http://prtr.ec.europa.eu/,40.484444,17.185005,
HKW Heizkraftwerksgesellschaft Cottbus mbH,EPTR0018261,None,None,None,None,Germany,HKW Heizkraftwerksgesellschaft Cottbus mbH,EPTR,http://prtr.ec.europa.eu/,51.759759,14.369647,
SFW Energia Sp. z o.o.,EPTR0016675,None,None,None,None,Poland,SFW Energia Sp. z o.o.,EPTR,http://prtr.ec.europa.eu/,50.3,18.65,
GDF,EPTR0002808,None,None,None,None,France,GDF,EPTR,http://prtr.ec.europa.eu/,48.85,1.86,
,EPTR0016677,None,None,None,None,Poland,,EPTR,http://prtr.ec.europa.eu/,49.93333,18.6,
RCEkoenergia Sp. z o.o.,EPTR0016671,None,None,None,None,Poland,RCEkoenergia Sp. z o.o.,EPTR,http://prtr.ec.europa.eu/,49.9,19.0,
EDF,EPTR0002803,None,None,None,None,France,EDF,EPTR,http://prtr.ec.europa.eu/,48.87,2.63,
PPC S.A.  SES MEGALOPOLIS   UNIT IV,EPTR0009400,None,None,None,None,Greece,NOT LISTED,EPTR,http://prtr.ec.europa.eu/,37.415556,22.068306,
,EPTR0000645,None,None,None,None,Hungary,,EPTR,http://prtr.ec.europa.eu/,47.518647,21.630453,
,EPTR0016678,None,None,None,None,Poland,,EPTR,http://prtr.ec.europa.eu/,49.93333,18.58333,
SIAAP (usine Seine aval - TDE),EPTR0002807,None,None,None,None,France,SIAAP (usine Seine aval - TDE),EPTR,http://prtr.ec.europa.eu/,48.95,2.15,
Electricity Supply Board (Moneypoint),EPTR0016152,None,None,None,None,Ireland,Electricity Supply Board (Moneypoint),EPTR,http://prtr.ec.europa.eu/,52.607515,-9.422674,
SPE,EPTR0262208,None,None,None,None,Belgium,SPE,EPTR,http://prtr.ec.europa.eu/,50.862549,3.303405,
SPE,EPTR0262209,None,None,None,None,Belgium,SPE,EPTR,http://prtr.ec.europa.eu/,51.099273,3.712048,
Kilroot Power Station,EPTR0164631,None,None,None,None,United Kingdom,AES Kilroot Power Ltd,EPTR,http://prtr.ec.europa.eu/,54.725555,-5.765277,
,EPTR0165233,None,None,None,None,Spain,,EPTR,http://prtr.ec.europa.eu/,43.53773,-5.67138,
ROCKSAVAGE POWER CO LTD,EPTR0005049,None,None,None,None,United Kingdom,ROCKSAVAGE POWER CO LTD,EPTR,http://prtr.ec.europa.eu/,53.328002,-2.756715,
Zakad Energetyki Cieplnej w Woominie Sp. z o.o.,EPTR0016520,None,None,None,None,Poland,Zakad Energetyki Cieplnej w Woominie Sp. z o.o.,EPTR,http://prtr.ec.europa.eu/,52.35,21.26667,
Dhekelia Power Station,EPTR0005666,None,None,None,None,Cyprus,Electricity Authority of Cyprus,EPTR,http://prtr.ec.europa.eu/,34.982778,33.7475,
Alwyn North A,EPTR0165549,None,None,None,None,United Kingdom,TotalFinaElf,EPTR,http://prtr.ec.europa.eu/,60.80917,1.737777,
,EPTR0164498,None,None,None,None,Sweden,Vattenfall AB Mega,EPTR,http://prtr.ec.europa.eu/,65.271758,21.507281,
BOT Elektrownia Opole S.A.,EPTR0016523,None,None,None,None,Poland,BOT Elektrownia Opole S.A.,EPTR,http://prtr.ec.europa.eu/,50.75,17.88333,
CORUS UK LTD,EPTR0005427,None,None,None,None,United Kingdom,CORUS UK LTD,EPTR,http://prtr.ec.europa.eu/,54.630393,-3.569371,
NATIONAL GRID GAS PLC,EPTR0164129,None,None,None,None,United Kingdom,NATIONAL GRID GAS PLC,EPTR,http://prtr.ec.europa.eu/,52.62639,-0.300508,
SEMBCORP UTILITIES (UK) LTD,EPTR0164127,None,None,None,None,United Kingdom,SEMBCORP UTILITIES (UK) LTD,EPTR,http://prtr.ec.europa.eu/,54.589739,-1.120817,
NPOWER COGEN LTD,EPTR0164124,None,None,None,None,United Kingdom,NPOWER COGEN LTD,EPTR,http://prtr.ec.europa.eu/,53.58329,-0.107202,
Brighouse Bay Compressor Station,EPTR0005594,None,None,None,None,United Kingdom,BGE (UK) Limited,EPTR,http://prtr.ec.europa.eu/,54.7888,-4.108793,
UPM-Kymmene (UK) Ltd,EPTR0005590,None,None,None,None,United Kingdom,UPM-KYMMENE (UK) LIMITED,EPTR,http://prtr.ec.europa.eu/,55.5793,-4.639681,
SOGIF,EPTR0002482,None,None,None,None,France,SOGIF,EPTR,http://prtr.ec.europa.eu/,45.7,4.85,
,EPTR0160660,None,None,None,None,Sweden,,EPTR,http://prtr.ec.europa.eu/,64.744151,21.044056,
ENEL PRODUZIONE SPA - Centrale di Piombino,EPTR0006174,None,None,None,None,Italy,ENEL PRODUZIONE SPA,EPTR,http://prtr.ec.europa.eu/,42.955556,10.604167,
Grundlastwerk,EPTR0012199,None,None,None,None,Germany,GKS GmbH,EPTR,http://prtr.ec.europa.eu/,50.030224,10.224995,
Kraftwerk Weiher,EPTR0018174,None,None,None,None,Germany,Saar Energie AG,EPTR,http://prtr.ec.europa.eu/,49.334916,7.034083,
Heizkraftwerk Nord II,EPTR0012600,None,None,None,None,Germany,Stadtwerke Chemnitz AG/HKW Nord II,EPTR,http://prtr.ec.europa.eu/,50.85784,12.92468,
DAMHEAD CREEK LTD,EPTR0005460,None,None,None,None,United Kingdom,DAMHEAD CREEK LTD,EPTR,http://prtr.ec.europa.eu/,51.413587,0.559731,
ACI ( AUTO CHASSIS INTERNATIONAL),EPTR0002668,None,None,None,None,France,ACI ( AUTO CHASSIS INTERNATIONAL),EPTR,http://prtr.ec.europa.eu/,47.98,0.2,
,EPTR0018280,None,None,None,None,Germany,Vattenfall Europe Generation AG & Co. KG,EPTR,http://prtr.ec.europa.eu/,51.832481,14.45305,
Cleeton,EPTR0163040,None,None,None,None,United Kingdom,BP,EPTR,http://prtr.ec.europa.eu/,54.03333,0.72775,
Brae Bravo,EPTR0163041,None,None,None,None,United Kingdom,Marathon Oil UK Ltd,EPTR,http://prtr.ec.europa.eu/,58.79236,1.347397,
Brent Delta,EPTR0163042,None,None,None,None,United Kingdom,Shell UK Exp and Prod,EPTR,http://prtr.ec.europa.eu/,61.1325,1.736111,
DEESIDE POWER DEVELOPMENT CO LTD,EPTR0005466,None,None,None,None,United Kingdom,DEESIDE POWER DEVELOPMENT CO LTD,EPTR,http://prtr.ec.europa.eu/,53.232627,-3.052872,
AB "Lietuvos elektrine",EPTR0001605,None,None,None,None,Lithuania,AB "Lietuvos elektrine",EPTR,http://prtr.ec.europa.eu/,54.774166,24.645833,
Corus UK Limited,EPTR0162310,None,None,None,None,United Kingdom,Corus UK Limited,EPTR,http://prtr.ec.europa.eu/,53.4826,-1.590986,
Heizkraftwerk Sandreuth,EPTR0012173,None,None,None,None,Germany,N-ERGIE Aktiengesellschaft,EPTR,http://prtr.ec.europa.eu/,49.439818,11.062124,
Heizkraftwerk Erlangen,EPTR0012172,None,None,None,None,Germany,Erlanger Stadtwerke AG,EPTR,http://prtr.ec.europa.eu/,49.593601,11.003443,
,EPTR0009327,None,None,None,None,Denmark,Elsam A/S,EPTR,http://prtr.ec.europa.eu/,55.019874,9.445956,
Kraftwerk Altbach,EPTR0011894,None,None,None,None,Germany,Neckarwerke Stuttgart AG,EPTR,http://prtr.ec.europa.eu/,48.718359,9.373214,
E.ON UK PLC,EPTR0004762,None,None,None,None,United Kingdom,E.ON UK PLC,EPTR,http://prtr.ec.europa.eu/,52.772538,-1.645699,
DERWENT COGENERATION LTD,EPTR0162798,None,None,None,None,United Kingdom,DERWENT COGENERATION LTD,EPTR,http://prtr.ec.europa.eu/,52.91186,-1.414069,
E.ON UK PLC,EPTR0004765,None,None,None,None,United Kingdom,E.ON UK PLC,EPTR,http://prtr.ec.europa.eu/,51.421006,0.598553,
CENTRICA RPS LTD,EPTR0162795,None,None,None,None,United Kingdom,CENTRICA RPS LTD,EPTR,http://prtr.ec.europa.eu/,54.105599,-3.189884,
AES DRAX POWER LTD,EPTR0162794,None,None,None,None,United Kingdom,AES DRAX POWER LTD,EPTR,http://prtr.ec.europa.eu/,53.729773,-0.995008,
E.ON UK PLC,EPTR0004766,None,None,None,None,United Kingdom,E.ON UK PLC,EPTR,http://prtr.ec.europa.eu/,52.864387,-1.252647,
PPC S.A.  SES MELITHS,EPTR0009446,None,None,None,None,Greece,NOT LISTED,EPTR,http://prtr.ec.europa.eu/,40.812028,21.599472,
,EPTR0009370,None,None,None,None,Denmark,,EPTR,http://prtr.ec.europa.eu/,57.259268,9.95165,
STORA ENSO CORBEHEM,EPTR0015513,None,None,None,None,France,STORA ENSO CORBEHEM,EPTR,http://prtr.ec.europa.eu/,50.33,3.04,
,EPTR0011091,None,None,None,None,Czech Republic,ENERGETIKA TINEC  a.s.,EPTR,http://prtr.ec.europa.eu/,49.68475331,18.64574586,
,EPTR0009570,None,None,None,None,Hungary,,EPTR,http://prtr.ec.europa.eu/,47.518647,21.630453,
CARTIERE MARCHI S.P.A. - Cartiera di Toscolano,EPTR0006565,None,None,None,None,Italy,CARTIERE MARCHI S.P.A.,EPTR,http://prtr.ec.europa.eu/,45.642778,10.619167,
CONSORZIO DI SARMATO SCPA - CENTRALE TERMOELETTRICA DI SARMATO,EPTR0006761,None,None,None,None,Italy,CONSORZIO DI SARMATO SCPA,EPTR,http://prtr.ec.europa.eu/,45.052222,9.5075,
EDISON - CENTRALE TERMOELETTRICA DI SAN QUIRICO,EPTR0006767,None,None,None,None,Italy,EDISON,EPTR,http://prtr.ec.europa.eu/,44.928611,10.305278,
TAMPIERI ENERGIE SRL - TAMPIERI ENERGIE SRL,EPTR0006818,None,None,None,None,Italy,TAMPIERI ENERGIE SRL,EPTR,http://prtr.ec.europa.eu/,44.286389,11.869722,
SCDC (CENTRALE DE BISSY),EPTR0014914,None,None,None,None,France,SOCIETE CHAMBERIENNE DE DISTRIBUTION DE CHALEUR,EPTR,http://prtr.ec.europa.eu/,45.58,5.9,
,EPTR0014910,None,None,None,None,France,OMNITHERM,EPTR,http://prtr.ec.europa.eu/,45.79,4.78,
FIGENAL,EPTR0015176,None,None,None,None,France,SICOGEF,EPTR,http://prtr.ec.europa.eu/,43.45,4.9,
,EPTR0009978,None,None,None,None,Finland,,EPTR,http://prtr.ec.europa.eu/,60.991388,25.720833,
Kyro Power Oy,EPTR0009975,None,None,None,None,Finland,Kyro Power Oy,EPTR,http://prtr.ec.europa.eu/,61.618611,23.188611,
Kauno elektrine,EPTR0001586,None,None,None,None,Lithuania,UAB "Energijos sistemu servisas",EPTR,http://prtr.ec.europa.eu/,54.905833,24.0275,
,EPTR0018467,None,None,None,None,Germany,DREWAG Stadtwerke Dresden GmbH,EPTR,http://prtr.ec.europa.eu/,51.042221,13.708651,
ASM BRESCIA SPA - CTE del Mincio,EPTR0005919,None,None,None,None,Italy,ASM BRESCIA SPA,EPTR,http://prtr.ec.europa.eu/,45.4,10.7,
,EPTR0015190,None,None,None,None,France,SETHELEC,EPTR,http://prtr.ec.europa.eu/,43.54,4.66,
TIRRENO POWER SPA - Centrale Termoelettrica Torrevaldaliga Sud,EPTR0006925,None,None,None,None,Italy,TIRRENO POWER SPA,EPTR,http://prtr.ec.europa.eu/,42.121111,11.768333,
JOENSUUN ENERGIA OY  JOENSUUN VOIMALAITOS,EPTR0000406,None,None,None,None,Finland,JOENSUUN ENERGIA OY  JOENSUUN VOIMALAITOS,EPTR,http://prtr.ec.europa.eu/,62.5935,29.8379,
,EPTR0000401,None,None,None,None,Finland,,EPTR,http://prtr.ec.europa.eu/,60.9746,24.5101,
FORTUM POWER AND HEAT OY  INKOON VOIMALAITOS,EPTR0000402,None,None,None,None,Finland,FORTUM POWER AND HEAT OY  INKOON VOIMALAITOS,EPTR,http://prtr.ec.europa.eu/,60.0195,23.912,
AEM GESTIONI SRL - centrale di cogenerazione C.T.E.C,EPTR0005916,None,None,None,None,Italy,AEM GESTIONI SRL,EPTR,http://prtr.ec.europa.eu/,45.138056,10.056389,
,EPTR0009487,None,None,None,None,Hungary,,EPTR,http://prtr.ec.europa.eu/,47.501688,18.271041,
PPC S.A.  SES AGIOY GEORGIOY,EPTR0009482,None,None,None,None,Greece,NOT LISTED,EPTR,http://prtr.ec.europa.eu/,37.953944,23.610417,
,EPTR0009489,None,None,None,None,Hungary,,EPTR,http://prtr.ec.europa.eu/,47.560344,18.426762,
,EPTR0009488,None,None,None,None,Hungary,,EPTR,http://prtr.ec.europa.eu/,47.573452,18.372695,
DALKIA France (Chaufferie de Bourges),EPTR0003196,None,None,None,None,France,DALKIA France (Chaufferie de Bourges),EPTR,http://prtr.ec.europa.eu/,47.07,2.4,
MVV Energie AG,EPTR0011879,None,None,None,None,Germany,keine,EPTR,http://prtr.ec.europa.eu/,49.408842,8.434828,
,EPTR0010705,None,None,None,None,Austria,,EPTR,http://prtr.ec.europa.eu/,47.966667,13.816667,
Provoz Brno-sever,EPTR0010874,None,None,None,None,Czech Republic,,EPTR,http://prtr.ec.europa.eu/,49.22370565,16.6463467,
,EPTR0010875,None,None,None,None,Czech Republic,,EPTR,http://prtr.ec.europa.eu/,49.19577313,16.62132971,
RWE Power AG Kraftwerk Werne,EPTR0011659,None,None,None,None,Germany,RWE Power AG,EPTR,http://prtr.ec.europa.eu/,51.674928,7.721455,
,EPTR0010877,None,None,None,None,Czech Republic,,EPTR,http://prtr.ec.europa.eu/,50.65518942,14.05476755,
RWE Power AG KW Gersteinwerk,EPTR0011656,None,None,None,None,Germany,RWE Power AG,EPTR,http://prtr.ec.europa.eu/,51.674874,7.716541,
Dampfkraftwerk Neudorf/Werndorf II,EPTR0010708,None,None,None,None,Austria,Verbund-Austrian Thermal Power GmbH & Co KG,EPTR,http://prtr.ec.europa.eu/,46.916667,15.483333,
RWE Power Kraftwerke Region West,EPTR0011874,None,None,None,None,Germany,RWE,EPTR,http://prtr.ec.europa.eu/,49.501549,8.433899,
Rezeknes pasvaldibas A/S"Rezeknes siltumtikli"  Power and thermal energy production,EPTR0016296,None,None,None,None,Latvia,Rezeknes pasvaldibas A/S"Rezeknes siltumtikli",EPTR,http://prtr.ec.europa.eu/,56.511111,27.322777,
,EPTR0017734,None,None,None,None,Germany,,EPTR,http://prtr.ec.europa.eu/,51.277948,9.484399,
STEAG AG Heizkraftwerk Walsum,EPTR0011472,None,None,None,None,Germany,STEAG AG,EPTR,http://prtr.ec.europa.eu/,51.52995,6.715129,
Kraftwerk Voerde STEAG-RWE oHG c/o STEAG AG,EPTR0011479,None,None,None,None,Germany,Kraftwerk Voerde STEAG-RWE oHG,EPTR,http://prtr.ec.europa.eu/,51.581241,6.688375,
Thyssen Krupp Stahl AG Werk Ruhrort,EPTR0011478,None,None,None,None,Germany,Thyssen Krupp Stahl AG Werk Ruhrort,EPTR,http://prtr.ec.europa.eu/,51.460902,6.731318,
,EPTR0000530,None,None,None,None,Finland,,EPTR,http://prtr.ec.europa.eu/,61.078,22.2566,
Turku Energia Oy Linnankadun voimalaitos,EPTR0000531,None,None,None,None,Finland,Turku Energia Oy Linnankadun voimalaitos,EPTR,http://prtr.ec.europa.eu/,60.439,22.2378,
FORTUM POWER AND HEAT OY  UIMAHARJUN VOIMALAITOS,EPTR0000535,None,None,None,None,Finland,FORTUM POWER AND HEAT OY  UIMAHARJUN VOIMALAITOS,EPTR,http://prtr.ec.europa.eu/,62.9227,30.2216,
PPC S.A.  SES ALIBERIOY,EPTR0009393,None,None,None,None,Greece,NOT LISTED,EPTR,http://prtr.ec.europa.eu/,38.389944,24.051778,
MASTERFOODS,EPTR0003227,None,None,None,None,France,MASTERFOODS,EPTR,http://prtr.ec.europa.eu/,47.88,2.15,
STOGIT S.P.A. - Concessione Sergnano Stoccaggio - Impianti di compressione,EPTR0006583,None,None,None,None,Italy,STOGIT S.P.A.,EPTR,http://prtr.ec.europa.eu/,45.433333,9.683333,
STOGIT S.P.A. - Concessione Ripalta Stoccaggio - Impianti di compressione,EPTR0006584,None,None,None,None,Italy,STOGIT S.P.A.,EPTR,http://prtr.ec.europa.eu/,45.328611,9.683056,
Elektrociepownia Kawczyn,EPTR0016513,None,None,None,None,Poland,Vattenfall Heat Poland S.A.,EPTR,http://prtr.ec.europa.eu/,52.26667,21.11667,
Ciepownia Wola,EPTR0016512,None,None,None,None,Poland,Vattenfall Heat Poland S.A.,EPTR,http://prtr.ec.europa.eu/,52.21667,20.91667,
EnBW Kraftwerke AG,EPTR0017840,None,None,None,None,Germany,EnBW Kraftwerke AG,EPTR,http://prtr.ec.europa.eu/,49.019717,9.156939,
,EPTR0016514,None,None,None,None,Poland,Vattenfall Heat Poland S.A.,EPTR,http://prtr.ec.europa.eu/,52.16667,20.8,
Elektrociepownia era,EPTR0016516,None,None,None,None,Poland,Vattenfall Heat Poland S.A.,EPTR,http://prtr.ec.europa.eu/,52.28333,20.98333,
