Plant Code,Plant Name,Owner,NERC Region,Latitude,Longitude,Weighted Year.Month,Primary Fuel,Total Capacity (MW),Net Generation (MWh)
58540,Silver City WWTP PV Project,"Affordable Solar Silver City, LLC",WECC,32.713889,-108.248056,2014,Solar,2,2134
58541,SunGen Sharon 1 LLC,SunGen Sharon 1 LLC,NPCC,43.79,-72.49,2013,Solar,3.6,0
58542,"Desert Sunlight 250, LLC","NextEra Energy Desert Sunlight 250, LLC",WECC,33.823056,-115.393889,2015,Solar,499.4,473490
58543,"Gilbert Solar Facility I, LLC","Gilbert Solar Facility I, LLC",WECC,33.356389,-111.798333,2012,Solar,5,4698
58544,Mountain View Solar,NextEra Energy Mountain View Solar,WECC,36.390556,-114.964444,2015,Solar,40,53248
58545,Community Solar 1,NRG Solar Community 1 LLC,WECC,32.982778,-115.481944,2015,Solar,11.4,6620
58546,Granger Electric of Watervliet,Granger Electric Co,RFC,42.175833,-86.28,2014,Waste,3.2,25262
58547,SMPA Solar 1,Clean Energy Collective LLC,WECC,38.2725,-108.785556,2013,Solar,2,1654
58548,Huerfano River Wind,"Huerfano River Wind, LLC",WECC,37.772222,-104.832222,2014,Wind,16,15808
58549,Port Allen Solar,McBryde Sugar Co Ltd,N/A,21.901944,-159.581667,2013,Solar,12,1110
58550,Owens Corning at Bethlehem,"Constellation NewEnergy, Inc",NPCC,42.586944,-73.865,2014,Solar,5.4,3306
58551,Bridgeport Fuel Cell Park,Dominion Renewable Energy,NPCC,41.168056,-73.211111,2014,Gas,14.9,117452
58552,"Indy Solar I, LLC",Dominion Renewable Energy,RFC,39.662778,-85.985556,2014,Solar,20,17504
58553,"Indy Solar III, LLC",Dominion Renewable Energy,RFC,39.659444,-86.259722,2014,Solar,17.2,15083
58554,"Somers Solar Center, LLC",Dominion Renewable Energy,NPCC,41.955,-72.445833,2014,Solar,10,8439
58555,Oshkosh Foundation Rosedale Biodigester LLC,University of Wisconsin Oshkosh Foundation,MRO,43.867778,-88.718056,2015,Waste,1.4,6117
58556,"Indy Solar II, LLC",Dominion Renewable Energy,RFC,39.662778,-85.985556,2014,Solar,20.2,17527
58557,Mesquite Generating Station Block 1,Salt River Project,WECC,33.345,-112.864167,2004,Gas,691.6,1797783
58558,Onslow Power Producers,Enerdyne Power Systems Inc,SERC,34.7975,-77.543056,2014,Waste,2,12803
58559,BiCounty Gas Producers LLC,Enerdyne Power Systems Inc,SERC,36.540556,-87.544444,2014,Waste,3,13027
58560,Halifax County Biomass,South Boston Energy LLC,SERC,36.701389,-78.873333,2014,Waste,49.9,202625
58561,Merrimac Solar,Consolidated Edison Development Inc.,NPCC,42.833056,-70.991944,2014,Solar,3,2326
58563,Hometown Bio Energy LLC,Hometown Bio Energy LLC,MRO,44.435556,-93.906389,2014,Waste,8,4416
58564,Frenchtown III Solar,Consolidated Edison Development Inc.,NPCC,40.4825,-75.018056,2014,Solar,15.8,11455
58565,Gettysburg Energy & Nutrient Rec Facility,Gettysburg Energy and Nutrient Rec Facility LLC,RFC,39.950278,-77.125278,2014,Waste,3.3,-1227
58568,Cottage Street Solar Facility,Western Massachusetts Electric Company,NPCC,42.145278,-72.538333,2015,Solar,6.4,2972
58569,Paradise Solar Energy Center,FPL Energy MH50 LP,RFC,39.835833,-75.2225,2012,Solar,10,8020
58570,Enel Cove Fort,Enel Cove Fort LLC,WECC,38.560278,-112.581111,2014,Geothermal,25,165107
58571,Tucannon River Wind Farm,Portland General Electric Co,WECC,46.421111,-118.026944,2015,Wind,533.6,0
58572,Lakeland Solar Energy LLC,Invenergy Services LLC,SERC,31.026944,-83.055,2014,Solar,3.6,2942
58574,Eagle Valley Clean Energy LLC Biomass,Eagle Valley Clean Energy LLC,WECC,39.648056,-106.943056,2014,Waste,11.3,43673
58575,Smithfield Farmland Kinston,Smithfield-Farmland Packaged Food Group,SERC,35.268333,-77.659167,2014,Oil,9.2,1360
58576,GSE NM1,"Green States Energy, Inc.",WECC,33.3,-104.4,2012,Solar,4.6,5262
58577,Veolia ES Blackfoot Landfill Facility,Southern Indiana Gas & Elec Co,RFC,38.327222,-87.200556,2010,Waste,3.2,11730
58578,Sonora 1,Fresh Air Energy IV LLC,WECC,37.889444,-120.533056,2014,Solar,3,3751
58579,Laverne Battery,Northern States Power Co - Minnesota,MRO,43.638611,-96.39,2014,Other,1.1,0
58580,Pheasant Run Wind LLC,Pheasant Run Wind LLC,RFC,43.757778,-83.297778,2014,Wind,149.6,256039
58581,Oltmans SCE at Champagne,California PV Energy LLC,WECC,34.043889,-117.531111,2014,Solar,2,2184
58582,Oltmans SCE at Jurupa,California PV Energy LLC,WECC,34.05,-117.596111,2014,Solar,3,3340
58583,Forbes Street Solar,"Forbes Street Solar, LLC",NPCC,41.773056,-71.338889,2014,Solar,6,4341
58584,Princeton University Cogeneration,Trustees of Princeton University,RFC,40.341389,-74.657222,2003,Gas,24.5,67304
58585,Sierra Nevada Brewing Co,Sierra Nevada Brewing Co,WECC,39.724167,-121.815278,2008,Solar,4.4,9490
58586,Town of East Bridgewater,SolarCity Corporation,NPCC,42.051111,-70.955833,2014,Solar,4,2955
58587,Tuscola Wind II LLC,Tuscola Wind II LLC,RFC,43.526944,-83.566944,2014,Wind,200.6,329505
58588,Sue Cleveland High School,"Washington Gas Energy Systems, Inc.",WECC,35.313333,-106.657778,2014,Solar,2,2440
58589,Rio Rancho High School,"Washington Gas Energy Systems, Inc.",WECC,35.264444,-106.667778,2014,Solar,2,2339
58590,Cascade Solar,Cascade Solar LLC,WECC,34.157222,-116.234444,2015,Solar,37,51327
58591,POTB Digester,Port of Tillamook Bay,WECC,45.414444,-123.804167,2014,Waste,1,5678
58592,Solar Gen 2,Southern Power Co,WECC,33.08,-115.47,2015,Solar,310.2,19353
58593,DGS Central Utility Plant,State of CA DGS BPM,WECC,38.573889,-121.501389,2011,Gas,3.9,237
58594,Steele Flats Wind Project LLC,Steele Flats Wind Project LLC,MRO,40.048889,-96.952222,2014,Wind,149.6,332229
58595,Indeck Energy-Alexandria,"Indeck Energy-Alexandria, LLC",NPCC,43.560833,-71.780556,2009,Waste,16,106331
58596,"Grandview Wind Farm, LLC",E ON Climate Renewables N America LLC,TRE,35.238333,-101.310833,2015,Wind,401.2,0
58597,HTW Plant 303 COGEN,The University of Utah,WECC,40.763056,-111.841667,2009,Gas,7.4,44444
58607,One Market Plaza,Paramount Group Inc,WECC,37.793333,-122.394167,2004,Gas,1.5,2125
58609,Industry Solar Power Generation Station 1 LLC,"Sustainable Power Group, LLC",WECC,34.553056,-117.456944,2014,Solar,3,4016
58610,Navajo Solar Power Generation Station 1 LLC,"Sustainable Power Group, LLC",WECC,34.551111,-117.191111,2014,Solar,3,4203
58611,Powhatan Solar Power Generation Station 1 LLC,"Sustainable Power Group, LLC",WECC,34.496944,-117.145,2014,Solar,3,4118
58612,Otoe Solar Power Generation Station 1 LL,"Sustainable Power Group, LLC",WECC,34.545,-117.191944,2014,Solar,3,3629
58613,ABBK Biomass Plant,Abengoa Bioenergy Biomass of Kansas,SPP,37.180833,-101.386667,2014,Waste,21.9,-20945
58615,Indianapolis Motor Speedway Solar PV,"Blue Renewable Energy IMS, LLC",RFC,39.79,-86.233611,2015,Solar,18,6247
58616,Westlands Solar PV Farm,"Westlands Solar Farms, LLC",WECC,36.138056,-120.075833,2015,Solar,36,43050
58617,Water Reclamation Plant,City of Rochester,MRO,44.064722,-92.469167,2006,Waste,2,4158
58618,Butler Plaza,CF Gainesville Owner One LLC,FRCC,29.623056,-82.38,2011,Solar,2.4,1343
58619,Transamerica Pyramid,Transamerica Pyramid Properties LLC,WECC,37.795556,-122.402778,2008,Gas,1,3117
58621,Sol Orchard El Centro PV,"Sol Orchard Imperial 1, LLC",WECC,32.803333,-115.546389,2014,Solar,40,52322
58622,Carter Hydro,Northern Colorado Water Conservancy District,WECC,40.324167,-105.208889,2013,Hydro,2.6,6276
58624,Berkshire 1,PPS Berkshire Solar LLC,NPCC,42.114444,-73.405278,2012,Solar,3.6,2302
58625,Santa Rita Jail,County of Alameda GSA,WECC,37.719167,-121.886944,2013,Other,2,0
58626,Western Antelope Blue Sky Ranch A,Silverado Power,WECC,34.681667,-118.324722,2015,Solar,40,2084
58628,Simon Solar Farm LLC,Simon Solar Farm LLC,SERC,33.678056,-83.675833,2014,Solar,60,59770
58629,"Lightning Dock Geothermal HI-01, LLC","Lightning Dock Geothermal HI-01, LLC",WECC,32.144722,-108.838333,2014,Geothermal,4,8736
58630,RP Wind,RP Wind LLC,RFC,40.449444,-83.893333,2014,Wind,6.8,8790
58631,Queen Anne's County,SolarCity Corporation,RFC,39.031667,-76.016389,2014,Solar,4,2726
58632,Actus Lend Lease DMAFB,SolarCity Corporation,WECC,32.1825,-110.863333,2010,Solar,6,4567
58633,Monterey Regional Water Pollution Contro,SolarCity Corporation,WECC,36.721111,-121.787778,2011,Solar,2,1593
58634,Lancaster Baptist Church,SolarCity Corporation,WECC,34.695833,-118.058889,2012,Solar,2,2133
58635,Museum of Science and Industry,Museum of Science and Industry,RFC,41.790556,-87.582778,2004,Gas,1.7,0
58636,Sacramento Fairbain Water Treatment Plan,SolarCity Corporation,WECC,38.643611,-121.416389,2014,Solar,2,1114
58640,KRS II Koloa Solar,Kauai Island Utility Cooperative,N/A,21.900833,-159.45,2015,Solar,24,10412
58642,Tulare 1 and 2,Sequoia PV 1 LLC,WECC,36.2,-119.42,2015,Solar,6,5580
58643,Rockford Solar Farm,Rockford Solar Partners,RFC,42.175278,-89.088333,2013,Solar,5.2,0
58648,Indian River BioEnergy Center,INEOS New Planet BioEnergy,FRCC,27.585278,-80.481944,2014,Waste,6.4,0
58650,North Brookfield,"Mass Solar, LLC",NPCC,42.278056,-72.053056,2015,Solar,6,2420
58651,Kalaeloa Renewable Energy Park,Hanwha Q CELLS USA,N/A,21.328056,-158.04,2015,Solar,10,8826
58653,Jersey Gardens Phase 1,SEDC Jersey Gardens Owner LLC,RFC,40.660833,-74.173333,2012,Solar,3.4,2260
58654,Jersey Gardens Phase 2,CF Jersey Gardens Owner Two LLC,RFC,40.660833,-74.173333,2013,Solar,4.6,3077
58661,Cape Cod Air Force Station - 6 SWS,US Air Force,NPCC,41.7525,-70.538889,2015,Wind,6.8,7834
58663,Holsum Elm Dairy,Holsum Elm Dairy,RFC,44.115,-88.217222,2007,Waste,1.2,0
58664,Frito Lay Incorporated,Frito Lay Incorporated Dayville,NPCC,41.862778,-71.891667,2010,Gas,4.6,23475
58665,"Celina Solar Project #1, LLC","Celina Solar Project #1, LLC",RFC,40.540556,-84.590556,2013,Solar,8,6139
58667,Biscoe Solar LLC,"Biscoe Solar, LLC",SERC,35.383889,-79.770278,2015,Solar,10,2214
58668,Rockwell Solar LLC,"O2energies, Inc.",SERC,35.541667,-80.474722,2015,Solar,7,0
58669,Selma Solar LLC,"Selma Solar, LLC",SERC,35.576389,-78.183333,2015,Solar,10,2375
58670,Turkey Branch Solar LLC,"Turkey Branch Solar, LLC",SERC,34.524444,-79.104444,2015,Solar,10,2060
58674,Cirrus Solar LLC,"O2energies, Inc.",SERC,35.969444,-78.265,2015,Solar,10,6
58675,Chocowinity Solar LLC,"O2energies, Inc.",SERC,35.515,-77.09,2015,Solar,10,0
58676,Pearl City Peninsula Solar Park,Forest City Sustainable Resources Pearl City LLC,HICC,21.375556,-157.968056,2013,Solar,2,2034
58677,Gratiot County Wind LLC,Invenergy Services LLC,RFC,43.408056,-84.462222,2013,Wind,220.8,295928
58678,Oswegatchie,Erie Boulevard Hydropower LP,NPCC,44.27,-75.199167,2003,Hydro,1.8,8163
58679,Upper Newton Falls,Erie Boulevard Hydropower LP,NPCC,44.214444,-74.991389,1928,Hydro,1.5,5451
58682,Dartmouth,"Mass Solar, LLC",NPCC,41.676111,-70.996944,2015,Solar,12.6,7462
58684,Kapolei Solar Energy Park,Forest City Sustainable Resources Pearl City LLC,N/A,21.321111,-158.1175,2013,Solar,2,1940
58685,Mahoning Creek Hydroelectric Project,Mahoning Creek Hydroelectric Company LLC,RFC,40.921111,-79.281667,2014,Hydro,6,16313
58687,Finley Buttes Landfill Gas,Finley BioEnergy LLC,WECC,45.69,-119.61,2008,Waste,4.8,34805
58688,LRI LFGTE Facility,BioFuels Washington LLC,WECC,46.975556,-122.290556,2014,Waste,4.5,36677
58689,Blue Sky One,"SSA Solar of NM, LLC",WECC,36.907778,-105.985278,2013,Solar,2.6,3191
58696,Nooksack Hydro,Puget Sound Hydro LLC,WECC,48.907778,-121.814167,1907,Hydro,1.5,25022
58697,L V Sutton Combined Cycle,Duke Energy Progress - (NC),SERC,34.283056,-77.985278,2014,Gas,730,3866320
58698,Mira Loma,Costco Wholesale,WECC,34.013056,-117.5375,2012,Solar,6,4343
58699,ABEC Bidart-Old River LLC,ABEC Bidart-Old River LLC,WECC,35.169722,-119.105556,2014,Other,2,8013
58700,Colleton Solar Farm,TIG Sun Energy I LLC,SERC,32.913333,-80.6925,2014,Solar,5,4785
58701,Apple Data Center - PV2,"Apple, Inc",SERC,35.738889,-81.207778,2014,Solar,40,39812
58702,Axio Green LLC,Axio Green LLC,NPCC,42.576111,-72.61,2013,Solar,4,2360
58704,Zeeland Farm Services,Zeeland Farm Services,RFC,42.813056,-85.986111,2008,Waste,3.2,9811
58706,Allendale Biomass,"EDF Renewable Asset Holdings, Inc.",RFC,32.995,-81.281944,2014,Waste,19.8,118668
58707,Dorchester Biomass,"EDF Renewable Asset Holdings, Inc.",RFC,33.238611,-80.450278,2014,Waste,19.8,124136
58708,Phoenix Airport East Economy Lot,Solar Star Arizona II LLC,WECC,33.45,-111.98,2013,Solar,2.2,2043
58709,Phoenix Airport Rental Car Center,Solar Star Arizona II LLC,WECC,33.45,-111.98,2013,Solar,3.2,6571
58712,Stevens Mills Hydroelectric Project,Eagle Creek RE LLC,NPCC,43.446111,-71.644444,1986,Hydro,2.1,0
58716,"OCI Alamo 2, LLC",OCI Solar Power,TRE,29.469444,-98.331944,2015,Solar,8.8,7709
58717,"OCI Alamo 4, LLC",Consolidated Edison Development Inc.,TRE,29.328889,-100.383889,2015,Solar,79.2,23500
58718,Orion Solar I,Orion Solar I LLC,WECC,35.150694,-118.875,2015,Solar,24,18182
58719,Brookfield,DTE Electric Company,RFC,43.757778,-83.297778,2015,Wind,149.6,185187
58720,Pattern Panhandle Wind 2 LLC,Pattern Operators LP,TRE,35.442778,-101.372778,2015,Wind,363.4,116806
58721,Orion Solar II,"Orion Solar II, LLC",WECC,35.150694,-118.875278,2015,Solar,16,9541
58747,GreenWhey Energy Inc,GreenWhey Holdings,MRO,45.390278,-92.1625,2014,Waste,3.2,7058
58748,North Bay Solar 1,"Sustainable Power Group, LLC",WECC,38.300556,-121.966389,2014,Solar,2,2385
58749,Tihonet Solar,Consolidated Edison Solutions Inc,NPCC,41.7875,-70.723333,2015,Solar,2,0
58750,Lancaster Dry Farm Ranch B,Silverado Power,WECC,34.716944,-118.289444,2015,Solar,10,879
58751,Rodeo Solar C2,Silverado Power,WECC,34.713333,-118.289444,2015,Solar,3,1998
58752,Rodeo Solar D2,Silverado Power,WECC,34.713333,-118.289444,2015,Solar,3,1983
58753,Summer Solar A2,Silverado Power,WECC,34.723056,-118.289722,2015,Solar,3,1520
58754,Summer Solar B2,Silverado Power,WECC,34.723056,-118.289722,2015,Solar,3,1516
58755,Summer Solar C2,Silverado Power,WECC,34.723056,-118.289722,2015,Solar,3,1548
58756,Summer Solar D2,Silverado Power,WECC,34.723056,-118.289722,2015,Solar,2,505
58757,Summer North Solar,Silverado Power,WECC,34.723056,-118.289722,2015,Solar,13,552
58761,Expressway Solar A,Silverado Power,WECC,34.582222,-117.341667,2015,Solar,4,2891
58762,Expressway Solar B,Silverado Power,WECC,34.583333,-117.340278,2015,Solar,4,2603
58763,Expressway Solar C2,Silverado Power,WECC,34.584444,-117.341389,2015,Solar,3,223
58765,Miami Wind Energy Center,Invenergy Services LLC,TRE,35.653889,-100.538611,2015,Wind,577.2,352903
58768,Marsh Hill Wind Farm,Invenergy Services LLC,NPCC,42.163889,-77.528889,2015,Wind,32.4,10154
58769,Spring Canyon Expansion Wind Energy Ctr,Invenergy Services LLC,WECC,40.964167,-103.077222,2015,Wind,125.2,35823
58770,Maywood Photovoltaic Project,Hanwha Q CELLS USA,RFC,39.743889,-86.218056,2015,Solar,16,9401
58773,TX Hereford Wind,"EDF Renewable Asset Holdings, Inc.",TRE,34.748056,-102.174444,2015,Wind,400,0
58774,Spinning Spur Wind II,"EDF Renewable Asset Holdings, Inc.",TRE,35.276944,-102.682778,2015,Wind,322,232131
58783,South Canal Hydro-1,Delta-Montrose Electric Association,WECC,38.483333,-107.755,2014,Hydro,4,15236
58784,South Canal Hydro-3,Delta-Montrose Electric Association,WECC,38.470278,-107.771389,2014,Hydro,3.5,10962
58785,Brentwood Solar,CD US Solar MT1 LLC,NPCC,40.781389,-73.243889,2012,Solar,2,1299
58786,Deer Park,CD US Solar MT1 LLC,NPCC,40.760833,-73.193889,2013,Solar,5,3589
58787,Dennison,CD US Solar MT1 LLC,NPCC,40.763056,-73.323611,2012,Solar,4,2545
58788,North County,CD US Solar MT1 LLC,NPCC,40.763056,-73.323611,2012,Solar,2,1303
58789,Riverhead,CD US Solar MT1 LLC,NPCC,40.826111,-73.232222,2012,Solar,3,1946
58790,Cohalan,CD US Solar MT1 LLC,NPCC,40.762465,-73.194441,2013,Solar,8,5191
58793,JMB Mcguire-Dix-Lakehurst Solar Project,WR-TGC Solar Generation IV LLC,NPCC,39.992818,-74.636933,2014,Solar,22.8,14225
58794,Storrie Lake Solar Project,MSM Solar LLC,WECC,35.656944,-105.183889,2015,Solar,3.8,1163
58795,"Hobart Solar, LLC","Sustainable Power Group, LLC",RFC,41.529444,-87.308333,2013,Solar,2,1518
58796,"Waterloo Solar, LLC","Sustainable Power Group, LLC",RFC,41.433889,-85.043889,2013,Solar,2,1542
58797,"Valparaiso Solar, LLC","Sustainable Power Group, LLC",RFC,41.502222,-87.161111,2013,Solar,2,1551
58798,"AC Criminal Courts Complex SPE2, LLC","Sustainable Power Group, LLC",RFC,39.4375,-74.690556,2013,Solar,2.6,1925
58799,Pamlico Partners Solar,SunEnergy1,SERC,35.501111,-76.87,2014,Solar,10,8285
58801,"Arba Solar, LLC","Argand Energy Solutions, LLC",SERC,35.396389,-77.703611,2015,Solar,4,1859
58802,"Franklin Solar, LLC","Argand Energy Solutions, LLC",SERC,36.0975,-78.167778,2014,Solar,4,3298
58805,"Samarcand Solar Farm, LLC","Heelstone Energy Holdings, LLC",SERC,35.311667,-79.695,2015,Solar,10,2
58806,Albemarle Solar Center LLC,"Heelstone Energy Holdings, LLC",SERC,35.293056,-77.556944,2015,Solar,10,2
58807,Boseman Solar Center LLC,"Boseman Center Solar, LLC",SERC,36.008056,-77.81,2015,Solar,10,127
58808,Flemming Solar Center LLC,"Flemming Solar Center, LLC",SERC,35.668889,-77.383889,2015,Solar,10,256
58810,Rams Horn Solar Center LLC,"Rams Horn Solar Center, LLC",SERC,35.64,-77.316111,2015,Solar,10,80
58812,Upchurch Solar Center LLC,"Upchurch Solar Center, LLC",SERC,35.781944,-77.883889,2015,Solar,10,113
58814,Shasta Solar Farm,Ignite Solar Holdings LLC,WECC,41.031389,-121.4225,2015,Solar,6,6842
58815,Hilton NY Co Gen Plant,UTS Project Company HNY-1 LLC,NPCC,40.7625,-73.979167,2014,Gas,1.8,11652
58822,Millville City Sewer Auth WTP,Millville City Sewer Auth WTP,RFC,39.376389,-75.033056,2014,Solar,3,2000
58823,Port Arthur Steam Energy,Port Arthur Steam Energy LP,TRE,29.835,-93.962222,2006,Waste,5,12188
58824,Sheldon Solar,"Enel Green Power NA, Inc.",NPCC,44.910556,-72.979444,2014,Solar,4.6,2635
58825,MTHS Co-Gen Buildings,Maine Township High School Dist 207,RFC,42.001944,-87.852222,1993,Gas,1.2,0
58826,AES ES Tait,AES Energy Storage,RFC,39.728611,-84.208333,2014,Other,20,0
58830,Cross Winds Energy Park,Consumers Energy Co,RFC,43.610278,-83.485556,2015,Wind,222,21389
58832,Cogenra - TEP,Washington Gas Energy Systems,WECC,32.101944,-110.813333,2015,Solar,2,501
58834,Richland Center Renewable Energy LLC,Richland Center Renewable Energy LLC,MRO,43.314444,-90.373056,2014,Waste,1.8,6620
58836,Lakeswind Power Partners,Lakeswind Power Partners,MRO,46.718056,-96.211944,2015,Wind,103.6,133525
58839,Sudbury Landfill,Solar Sudbury One LF LLC,NPCC,42.363889,-71.385,2014,Solar,2.6,1957
58840,"Kenansville Solar Farm, LLC","Heelstone Energy Holdings, LLC",SERC,34.97,-77.976111,2015,Solar,9,1
58842,"Gato Montes Solar, LLC","Gato Montes Solar, LLC",WECC,32.102778,-110.819722,2013,Solar,10,10249
58843,"Bethel Price Solar, LLC","Bethel Price Solar, LLC",SERC,35.794722,-77.381111,2015,Solar,10,347
58844,"Dogwood Solar, LLC","Dogwood Solar, LLC",SERC,36.125,-77.409167,2015,Solar,40,760
58845,Washington Airport Solar LLC,"Washington Airport Solar, LLC",SERC,35.565278,-77.053611,2015,Solar,10,8374
58846,"Washington Millfield Solar, LLC","Washington Millfield Solar, LLC",SERC,35.499444,-76.833611,2014,Solar,10,9678
58849,Castalia Solar,Castalia Solar LLC,SERC,36,-77.783333,2015,Solar,4,2422
58851,Oakboro Farm,Oakboro Farm LLC,SERC,34.795833,-79.538333,2015,Solar,10,2260
58853,McKenzie Farm,McKenzie Farm LLC,SERC,34.323889,-78.691944,2014,Solar,10,9911
58854,Nash 58 Farm,Nash 58 Farm LLC,SERC,36.047222,-78.030833,2014,Solar,10,9192
58855,Nash 64 Farm,Nash 64 Farm LLC,SERC,35.949444,-78.0925,2015,Solar,10,2491
58856,Pate Farm,Pate Farm LLC,SERC,34.816667,-79.199444,2014,Solar,10,9344
58859,Erwin Farm,Erwin Farm LLC,SERC,35.333333,-78.661389,2015,Solar,10,2665
58861,Sigmon Catawba Farm,Sigmon Catawba Farm LLC,SERC,35.612222,-81.243333,2015,Solar,10,7122
58862,Wagstaff Farm 1,Wagstaff Farm LLC,SERC,36.458611,-78.956667,2014,Solar,10,9229
58863,Waco Farm,Waco Farm LLC,SERC,35.352222,-81.426111,2014,Solar,10,9670
58865,Reventure Park,Clean Energy LLC,SERC,35.294444,-80.998889,2015,Waste,1.9,1565
58866,Garrell Solar Farm,Garrell Solar Farm LLC,SERC,34.325278,-78.793056,2014,Solar,10,7461
58867,Angier Farm,Angier Farm LLC,SERC,35.516389,-78.75,2014,Solar,10,8233
58868,Bladenboro Farm,Blandenboro Farm LLC,SERC,34.535,-78.813056,2014,Solar,10,9345
58871,Berkley East Solar LLC,"Berkley East Solar, LLC",NPCC,41.823889,-71.041389,2014,Solar,6,5030
58873,Stuyvesant Falls,Albany Engineering Corporation,NPCC,42.351389,-73.733889,2013,Hydro,6,12292
58874,Dement Farm LLC,"Heelstone Energy Holdings, LLC",SERC,36.27,-78.348333,2014,Solar,10,9208
58879,Duplin Solar LLC,"Heelstone Energy Holdings, LLC",SERC,35.011944,-78.078333,2014,Solar,10,9315
58880,North Carolina Solar III LLC,"Heelstone Energy Holdings, LLC",SERC,34.766667,-79.559722,2014,Solar,9.8,9216
58881,County College of Morris,Sunlight General Morris Solar LLC,RFC,40.856667,-74.581389,2014,Solar,5.8,3905
58882,Mercer County Community College,Sunlight General Mercer Solar LLC,RFC,40.255833,-74.645278,2014,Solar,15,10782
58884,Lundgren  Wind Project,MidAmerican Energy Co,MRO,42.334722,-94.170833,2015,Wind,502,259803
58885,Macksburg  Wind Project,MidAmerican Energy Co,MRO,41.209167,-94.103611,2015,Wind,239.2,19682
58886,Wellsburg Wind Project,MidAmerican Energy Co,MRO,42.390833,-92.966667,2015,Wind,281.6,32070
58887,Com Adam 1WF-1,FPC Services Inc.,RFC,41.660278,-89.249722,2008,Wind,10,15283
58889,ASTI,Perpetual Energy Systems,WECC,38.761389,-122.975278,2010,Solar,2,1449
58890,Beringer,Perpetual Energy Systems,WECC,38.510833,-122.479722,2010,Solar,2.4,1709
58891,"Big Turtle Wind Farm, LLC",Heritage Garden Wind Farm I LLC,RFC,43.850833,-82.7825,2015,Wind,40,3309
58892,Camilla Solar Plant,"Origis Energy USA, Inc",SERC,31.183889,-84.131944,2014,Solar,32,32012
58893,Camp Solar Plant,"Origis Energy USA, Inc",SERC,32.964722,-84.543889,2014,Solar,4.8,4693
58896,Patriots Stadium,Sunlight General Somerset Solar LLC,RFC,40.560556,-74.551389,2014,Solar,2,1252
58897,Temple SEGF,Temple University,RFC,39.98,-75.150556,1994,Gas,16,581
58899,Prosperity Energy Storage Facility,Public Service Co of NM,WECC,35.001944,-106.637222,2012,Other,1.8,665
58901,Tri-County Water Hydropower Project,Tri-County Water Conservancy District,WECC,38.239167,-107.758056,2015,Hydro,8,19961
58904,Fourmile Ridge,"Fourmile Wind Energy, LLC",RFC,39.641111,-79.011111,2015,Wind,80,0
58906,Valley Center 1,Sol Orchard San Diego 22 LLC,WECC,33.234167,-117.001667,2014,Solar,5,4853
58907,Valley Center 2,Sol Orchard San Diego 23 LLC,WECC,33.234167,-117.001667,2014,Solar,10,10907
58908,Beebe 1B,"Beebe 1B Renewable Energy, LLC",RFC,43.256944,-84.499722,2015,Wind,100.8,0
58909,Ramona 1,Sol Orchard San Diego 20 LLC,WECC,33.012222,-116.875,2014,Solar,4,4408
58911,Ramona 2,Sol Orchard San Diego 21 LLC,WECC,33.012222,-116.875,2014,Solar,10,10570
58914,MCAGCC Cogen Plant 1,DOD USMC Marine Air Ground Combat,WECC,34.237222,-116.054167,2004,Gas,7.2,51139
