PowerWatch ID,Name,Fuel,Capacity (MW),Location,Plant type,Age,Units,Owner,Annual Generation (GWh),Other,Source,URL,Efficiency,Fuel Consumption (gm/kWh),Peak Load MW,Load Factor,Capacity Factor,Availability,Status,Country,Grid Balancing Area,Latitude,Longitude,Secondary Fuel,Address,Town,Postal Code,Cooling Type,Cooling Source,Grid Connection,Natural_Language,CO2_annual_reported,CO2_specific_emissions_tCO2/MWh
1029539,Solnice Solar Power Plant,Solar,2.7,,PV,,,FVE Solnice,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=1957,,,,,,,Operating,Czech Republic,,50.1909,16.25479,,,,,,,,,,
1029540,Dobruška Solar Power Plant,Solar,1.8,,PV,,,FVE Dobruška,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=1899,,,,,,,Operating,Czech Republic,,50.2845,16.12521,,,,,,,,,,
1029541,Bražec Solar Power Plant,Solar,1,,PV,,,FV Elektrárna Bražec,,,Elektrarny,http://www.elektrarny.pro/seznam-elektraren.php,,,,,,,Operating,Czech Republic,,http://www.elektrarny.pro/detail.php?id=1842,50.39701,,,,,,,,,,
1029542,Břest Solar Power Plant,Solar,1.6,,PV,,,Břest Solar Plant,,,Nobility,http://www.nobility.cz,,,,,,,Operating,Czech Republic,,49.3538,17.4258,,,,,,,,,,
1029543,Syrovice - Ořechovská Solar Power Plant,Solar,3.1,,PV,,,Ořechovská Solar Plant,,,Nobility,http://www.nobility.cz,,,,,,,Operating,Czech Republic,,49.0838,16.53505,,,,,,,,,,
1029544,Milovice Solar Power Plant,Solar,1.6,,PV,,,Solar 2,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=11151,,,,,,,Operating,Czech Republic,,48.8565,16.70058,,,,,,,,,,
1029545,Bošovice Solar Power Plant,Solar,1.2,,PV,,,FVE 18,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=1861,,,,,,,Operating,Czech Republic,,49.0498,16.84376,,,,,,,,,,
1029546,Tvrdonice Solar Power Plant,Solar,1,,PV,,,Jižní Morava Energo,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=6226,,,,,,,Operating,Czech Republic,,48.7778,16.94268,,,,,,,,,,
1029547,Moravský Žižkov Solar Power Plant,Solar,1.2,,PV,,,První Moravskožižkovská,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=10376,,,,,,,Operating,Czech Republic,,48.8208,16.92403,,,,,,,,,,
1029548,Hodonín Solar Power Plant,Solar,2.1,,PV,,,ČAS Solární,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=813,,,,,,,Operating,Czech Republic,,48.8679,17.14182,,,,,,,,,,
1029549,Sudoměřice Solar Power Plant,Solar,3.5,,PV,,,Energeo,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=1417,,,,,,,Operating,Czech Republic,,48.8697,17.23727,,,,,,,,,,
1029550,Ratíškovice Solar Power Plant,Solar,2.2,,PV,,,Sanergie as,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=10967,,,,,,,Operating,Czech Republic,,48.9118,17.17595,,,,,,,,,,
1029551,Lhotka Solar Power Plant,Solar,1,,PV,,,FVE Lhotka,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=1933,,,,,,,Operating,Czech Republic,,49.5005,17.41383,,,,,,,,,,
1029552,Rožná Solar Power Plant,Solar,4.3,,PV,,,Chiloe as,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=861,,,,,,,Operating,Czech Republic,,49.4921,16.22411,,,,,,,,,,
1029553,Bystřice nad Perštejnem Solar Power Plant,Solar,2.4,,PV,,,Elvolt,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=1397,,,,,,,Operating,Czech Republic,,49.5143,16.23769,,,,,,,,,,
1029554,Běhařov Solar Power Plant,Solar,1,,PV,,,PV Park as,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=884,,,,,,,Operating,Czech Republic,,49.348,13.15984,,,,,,,,,,
1029555,Točník Solar Power Plant,Solar,2,,PV,,,PV Točník,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=10396,,,,,,,Operating,Czech Republic,,49.4209,13.30356,,,,,,,,,,
1029556,Myslív Beta Solar Power Plant,Solar,2,,PV,,,CNE Projekt FVE Beta,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=885,,,,,,,Operating,Czech Republic,,49.4122,13.58274,,,,,,,,,,
1029557,Myslív Alfa Solar Power Plant,Solar,0,,PV,,,,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=884,,,,,,,Operating,Czech Republic,,49.4053,13.57049,,,,,,,,,,
1029558,Přeštice Solar Power Plant,Solar,1,,PV,,,Solar Přeštice,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=11214,,,,,,,Operating,Czech Republic,,49.5698,13.32237,,,,,,,,,,
1029559,Vodokrty Solar Power Plant,Solar,1,,PV,,,V Solar as,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=11903,,,,,,,Operating,Czech Republic,,49.591,13.38467,,,,,,,,,,
1029560,Vstiš - Gastop Solar Power Plant,Solar,1,,PV,,,Gastop Energie as,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=2011,,,,,,,Operating,Czech Republic,,49.6452,13.25488,,,,,,,,,,
1029561,Kámen Solar Power Plant,Solar,1.4,,PV,,,Solar Kámen,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=11196,,,,,,,Operating,Czech Republic,,49.4944,13.21001,,,,,,,,,,
1029562,Plzeň Univerzitní Solar Power Plant,Solar,1,,PV,,,Arcus Media,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=379,,,,,,,Operating,Czech Republic,,49.7262,13.32559,,,,,,,,,,
1029563,Vstiš - Integral Solar Power Plant,Solar,1.2,,PV,,,FVE Integral,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=1915,,,,,,,Operating,Czech Republic,,49.6465,13.25362,,,,,,,,,,
1029564,Peruc Solar Power Plant,Solar,1.6,,PV,,,FVE Peruc,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=1947,,,,,,,Operating,Czech Republic,,50.3428,13.97206,,,,,,,,,,
1029565,Libochovice - AX Trade Solar Power Plant,Solar,1,,PV,,,AX Trade,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=463,,,,,,,Operating,Czech Republic,,50.4013,14.02444,,,,,,,,,,
1029566,Louny Solar Power Plant,Solar,1,,PV,,,M2 Solar,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=7540,,,,,,,Operating,Czech Republic,,50.3495,13.81866,,,,,,,,,,
1029567,Ralsko 1 Solar Power Plant,Solar,14.2,,PV,,,ČEZ as,,,CEZ Group,https://www.cez.cz/en/power-plants-and-environment/solar-power-plants.html,,,,,,,Operating,Czech Republic,,50.5998,14.88783,,,,,,,,,,
1029568,Ralsko 4 Solar Power Plant,Solar,4.5,,PV,,,ČEZ as,,,CEZ Group,https://www.cez.cz/en/power-plants-and-environment/solar-power-plants.html,,,,,,,Operating,Czech Republic,,50.608,14.88479,,,,,,,,,,
1029569,Ralsko 2 Solar Power Plant,Solar,12.8,,PV,,,ČEZ as,,,CEZ Group,https://www.cez.cz/en/power-plants-and-environment/solar-power-plants.html,,,,,,,Operating,Czech Republic,,50.5787,14.79169,,,,,,,,,,
1029570,Ralsko 3 Solar Power Plant,Solar,6.6,,PV,,,ČEZ as,,,CEZ Group,https://www.cez.cz/en/power-plants-and-environment/solar-power-plants.html,,,,,,,Operating,Czech Republic,,50.5747,14.84646,,,,,,,,,,
1029571,Hostovice Solar Power Plant,Solar,4.8,,PV,,,Plain Energy CZ,,,Plain Energy,http://www.plain-energy.com,,,,,,,Operating,Czech Republic,,50.0107,15.88527,,,,,,,,,,
1029572,Trebovice Solar Power Plant,Solar,1,,PV,,,Plain Energy CZ,,,Plain Energy,http://www.plain-energy.com,,,,,,,Operating,Czech Republic,,49.8603,16.51331,,,,,,,,,,
1029573,Ševětín Solar Power Plant,Solar,29.9,,PV,,,ČEZ as,,,CEZ Group,https://www.cez.cz/en/power-plants-and-environment/solar-power-plants.html,,,,,,,Operating,Czech Republic,,49.1171,14.58861,,,,,,,,,,
1029574,Žabčice Solar Power Plant,Solar,5.6,,PV,,,ČEZ as,,,CEZ Group,https://www.cez.cz/en/power-plants-and-environment/solar-power-plants.html,,,,,,,Operating,Czech Republic,,49.0143,16.59234,,,,,,,,,,
1029575,Brozany nad Ohří Solar Power Plant,Solar,1,,PV,,,Amarela & Maraska,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=247,,,,,,,Operating,Czech Republic,,50.4488,14.11627,,,,,,,,,,
1029576,Bohuňovice Solar Power Plant,Solar,3,,PV,,,,,,Juwi,http://www.juwi.com/Corporate_Publishing,,,,,,,Operating,Czech Republic,,49.9044,16.25685,,,,,,,,,,
1029577,Krčín Solar Power Plant,Solar,1.8,,PV,,,IBV Solar,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=4942,,,,,,,Operating,Czech Republic,,50.3555,16.13116,,,,,,,,,,
1029578,Mastířovice 1 South Solar Power Plant,Solar,2,,PV,,,Bello spol.,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=6922,,,,,,,Operating,Czech Republic,,50.4838,14.30599,,,,,,,,,,
1029579,Libochovice - FEL3 Solar Power Plant,Solar,1.5,,PV,,,FEL3,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=1586,,,,,,,Operating,Czech Republic,,50.4007,14.02669,,,,,,,,,,
1029580,Dubany Solar Power Plant,Solar,1,,PV,,,Ad Solar,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=71,,,,,,,Operating,Czech Republic,,50.3979,14.00897,,,,,,,,,,
1029581,Moravský Písek Solar Power Plant,Solar,1.9,,PV,,,SE-LIN,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=11023,,,,,,,Operating,Czech Republic,,48.9877,17.32194,,,,,,,,,,
1029582,Vlkoš Solar Power Plant,Solar,6.7,,PV,,,Top Centyrum,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=11827,,,,,,,Operating,Czech Republic,,49.0003,17.14599,,,,,,,,,,
1029583,Kyjov - Top Centrum Solar Power Plant,Solar,3.9,,PV,,,Top Centyrum Car,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=11823,,,,,,,Operating,Czech Republic,,49.0045,17.10665,,,,,,,,,,
1029584,Strážovice Solar Power Plant,Solar,2,,PV,,,Strážovická Sluneční as,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=11500,,,,,,,Operating,Czech Republic,,49.0049,17.04402,,,,,,,,,,
1029585,Tasov Solar Power Plant,Solar,3.1,,PV,,,Solar 7,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=11167,,,,,,,Operating,Czech Republic,,48.9097,17.43446,,,,,,,,,,
1029586,Žeraviny Solar Power Plant,Solar,1.7,,PV,,,Solar Centrum,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=11174,,,,,,,Operating,Czech Republic,,48.9042,17.3871,,,,,,,,,,
1029587,Kozojídky Solar Power Plant,Solar,1.2,,PV,,,1 Solar Energie as,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=17,,,,,,,Operating,Czech Republic,,48.9188,17.38935,,,,,,,,,,
1029588,Vnorovy Solar Power Plant,Solar,3,,PV,,,Sunlight JM,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=11560,,,,,,,Operating,Czech Republic,,48.9206,17.33228,,,,,,,,,,
1029589,Třemešná Solar Power Plant,Solar,1,,PV,,,Buzzing Red Lines,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=795,,,,,,,Operating,Czech Republic,,50.2187,17.5594,,,,,,,,,,
1029590,Bolešiny Solar Power Plant,Solar,2,,PV,,,Sky Solar Bolešiny,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=11095,,,,,,,Operating,Czech Republic,,49.4044,13.36867,,,,,,,,,,
1029591,Česká Lípa - Solar Celi Solar Power Plant,Solar,1,,PV,,,Solar Celi,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=11173,,,,,,,Operating,Czech Republic,,50.6744,14.52322,,,,,,,,,,
1029592,Dubá Solar Power Plant,Solar,1.2,,PV,,,Desol,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=1114,,,,,,,Operating,Czech Republic,,50.536,14.54029,,,,,,,,,,
1029593,Český Dub Solar Power Plant,Solar,3,,PV,,,Solar CD,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=11172,,,,,,,Operating,Czech Republic,,50.6696,14.99903,,,,,,,,,,
1029594,Česká Lípa - Lípa Solar Power Plant,Solar,1.3,,PV,,,FVE Lípa,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=1934,,,,,,,Operating,Czech Republic,,50.6707,14.53266,,,,,,,,,,
1029595,Rybníček Solar Power Plant,Solar,4.6,,PV,,,Solarpark Rybníček,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=11260,,,,,,,Operating,Czech Republic,,49.2785,17.07428,,,,,,,,,,
1029596,Osečná Solar Power Plant,Solar,3,,PV,,,FVE Osečná,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=1944,,,,,,,Operating,Czech Republic,,50.7236,14.91755,,,,,,,,,,
1029597,Veliš Solar Power Plant,Solar,1.5,,PV,,,FVE Veliš,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=1970,,,,,,,Operating,Czech Republic,,50.4041,15.32485,,,,,,,,,,
1029598,Čekanice 1 Solar Power Plant,Solar,4.5,,PV,,,ČEZ as,,,Elektrarny,http://www.cez.cz,,,,,,,Operating,Czech Republic,,49.433,14.67892,,,,,,,,,,
1029599,Buštěhrad Solar Power Plant,Solar,2.4,,PV,,,ČEZ as,,,Elektrarny,http://www.cez.cz,,,,,,,Operating,Czech Republic,,50.1534,14.17288,,,,,,,,,,
1029600,Chýnov Solar Power Plant,Solar,2,,PV,,,ČEZ as,,,Elektrarny,http://www.cez.cz,,,,,,,Operating,Czech Republic,,49.4172,14.81098,,,,,,,,,,
1029601,Hrušovany - ČEZ Solar Power Plant,Solar,3.7,,PV,,,ČEZ as,,,Elektrarny,http://www.cez.cz,,,,,,,Operating,Czech Republic,,48.8115,16.39848,,,,,,,,,,
1029602,Bežerovice Solar Power Plant,Solar,3,,PV,,,ČEZ as,,,Elektrarny,http://www.cez.cz,,,,,,,Operating,Czech Republic,,49.2894,14.48444,,,,,,,,,,
1029603,Pánov Solar Power Plant,Solar,2.1,,PV,,,ČEZ as,,,Elektrarny,http://www.cez.cz,,,,,,,Operating,Czech Republic,,48.8825,17.14246,,,,,,,,,,
1029604,Mimoň - ČEZ Solar Power Plant,Solar,17.5,,PV,,,ČEZ as,,,Elektrarny,http://www.cez.cz,,,,,,,Operating,Czech Republic,,50.6386,14.73088,,,,,,,,,,
1029605,Zbýšov Solar Power Plant,Solar,1.3,,PV,,,Kepak Group as,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=6890,,,,,,,Operating,Czech Republic,,49.1641,16.35637,,,,,,,,,,
1029606,Rosice Solar Power Plant,Solar,2.7,,PV,,,FVE Rosice,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=10393,,,,,,,Operating,Czech Republic,,49.198,16.40257,,,,,,,,,,
1029607,Oslavany Solar Power Plant,Solar,8,,PV,,,Energo Helis as,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=1436,,,,,,,Operating,Czech Republic,,49.1201,16.35035,,,,,,,,,,
1029608,Zakřany Solar Power Plant,Solar,5.4,,PV,,,Papeno,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=9482,,,,,,,Operating,Czech Republic,,49.1676,16.33856,,,,,,,,,,
1029609,Jevišovka Solar Power Plant,Solar,2.4,,PV,,,FVE Jevišovka,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=1918,,,,,,,Operating,Czech Republic,,48.8338,16.45731,,,,,,,,,,
1029610,Drnholec Solar Power Plant,Solar,2.3,,PV,,,FVE Drnholec,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=1902,,,,,,,Operating,Czech Republic,,48.8657,16.46682,,,,,,,,,,
1029611,Hrabětice Solar Power Plant,Solar,1.8,,PV,,,FVE Hrabětice,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=1913,,,,,,,Operating,Czech Republic,,48.7952,16.42367,,,,,,,,,,
1029612,Hrušovany - Solar3 Solar Power Plant,Solar,2,,PV,,,Solar 3,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=11156,,,,,,,Operating,Czech Republic,,48.8108,16.4222,,,,,,,,,,
1029613,Omice Solar Power Plant,Solar,1,,PV,,,Hutira FVE Omice,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=2264,,,,,,,Operating,Czech Republic,,49.1592,16.45123,,,,,,,,,,
1029614,Litostrov Solar Power Plant,Solar,1.9,,PV,,,FMJ as,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=1626,,,,,,,Operating,Czech Republic,,49.2225,16.33967,,,,,,,,,,
1029615,Tachov 1 Solar Power Plant,Solar,2.2,,PV,,,Three P section,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=11690,,,,,,,Operating,Czech Republic,,49.8063,12.65641,,,,,,,,,,
1029616,Tachov 3 Solar Power Plant,Solar,3.7,,PV,,,Sameco,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=10965,,,,,,,Operating,Czech Republic,,49.7912,12.66865,,,,,,,,,,
1029617,Částkov Solar Power Plant,Solar,2,,PV,,,BA Helios spol.,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=469,,,,,,,Operating,Czech Republic,,49.7597,12.67384,,,,,,,,,,
1029618,Mlýnec Solar Power Plant,Solar,1,,PV,,,Photogrupe,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=10220,,,,,,,Operating,Czech Republic,,49.7014,12.70733,,,,,,,,,,
1029619,Senkov Solar Power Plant,Solar,1.1,,PV,,,PT Energetická spol.,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=10255,,,,,,,Operating,Czech Republic,,50.2971,13.78055,,,,,,,,,,
1029620,Mrázov Solar Power Plant,Solar,1,,PV,,,Kowiso,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=6978,,,,,,,Operating,Czech Republic,,49.9576,12.83959,,,,,,,,,,
1029621,Planá Solar Power Plant,Solar,1,,PV,,,Sunbeam,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=11543,,,,,,,Operating,Czech Republic,,49.8693,12.72809,,,,,,,,,,
1029622,Brod 2 Solar Power Plant,Solar,1.9,,PV,,,Wat - Energi,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=12566,,,,,,,Operating,Czech Republic,,49.8264,12.74065,,,,,,,,,,
1029623,Bělá nad Radbuzou Solar Power Plant,Solar,5.1,,PV,,,NC Services as,,,Elektrarny,http://www.elektrarny.pro/seznam-elektraren.php,,,,,,,Operating,Czech Republic,,Bio Solar sro,http://www.elektrarny.pro/detail.php?id=6595,,,,,,,,,,
1029624,Mračnice Solar Power Plant,Solar,3.4,,PV,,,MMB Solar Partners vos,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=7534,,,,,,,Operating,Czech Republic,,49.4996,12.89094,,,,,,,,,,
1029625,Voděrady Solar Power Plant,Solar,4,,PV,,,Preference Energy,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=10308,,,,,,,Operating,Czech Republic,,49.9448,16.28963,,,,,,,,,,
1029626,Semanín Solar Power Plant,Solar,2,,PV,,,FVE Semanín Czech Republic,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=1953,,,,,,,Operating,Czech Republic,,49.8598,16.45866,,,,,,,,,,
1029627,Rudoltice - Will Solar Power Plant,Solar,1.4,,PV,,,Will as,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=12574,,,,,,,Operating,Czech Republic,,49.8922,16.56899,,,,,,,,,,
1029628,Rudoltice - Steal Solar Power Plant,Solar,1,,PV,,,Steal,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=11335,,,,,,,Operating,Czech Republic,,49.8981,16.58217,,,,,,,,,,
1029629,Svitavy Solar Power Plant,Solar,4,,PV,,,FVE Svitavy,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=1961,,,,,,,Operating,Czech Republic,,49.7689,16.48844,,,,,,,,,,
1029630,Chornice Solar Power Plant,Solar,1.2,,PV,,,Alt Chornice,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=232,,,,,,,Operating,Czech Republic,,49.6574,16.75386,,,,,,,,,,
1029631,Pohledy Solar Power Plant,Solar,5.8,,PV,,,Alt Pohledy,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=235,,,,,,,Operating,Czech Republic,,49.6906,16.54726,,,,,,,,,,
1029632,Brněnec Solar Power Plant,Solar,1.3,,PV,,,RR-Energo,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=10890,,,,,,,Operating,Czech Republic,,49.6202,16.5464,,,,,,,,,,
1029633,Bílina Solar Power Plant,Solar,3.2,,PV,,,Energosun as,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=1440,,,,,,,Operating,Czech Republic,,50.5535,13.75721,,,,,,,,,,
1029634,Světec Solar Power Plant,Solar,4.9,,PV,,,PM Solar as,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=10261,,,,,,,Operating,Czech Republic,,50.5784,13.81751,,,,,,,,,,
1029635,Žatec Solar Power Plant,Solar,1.3,,PV,,,GBC Renesys,,,Elektrarny,http://www.gbc-renesys.cz,,,,,,,Operating,Czech Republic,,50.35,13.54382,,,,,,,,,,
1029636,Volary Solar Power Plant,Solar,0,,PV,,,,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=2007,,,,,,,Operating,Czech Republic,,48.9028,13.88806,,,,,,,,,,
1029637,Verne Solar Power Plant,Solar,4.3,,PV,,,FVE Verne,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=1971,,,,,,,Operating,Czech Republic,,50.4016,13.21118,,,,,,,,,,
1029638,Sedlec Solar Power Plant,Solar,1.5,,PV,,,FVE Sedlec,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=1952,,,,,,,Operating,Czech Republic,,50.4839,13.71538,,,,,,,,,,
1029639,Skalice u České Lípy Solar Power Plant,Solar,2,,PV,,,,,,Elektrarny,http://www.elektrarny.pro/seznam-elektraren.php,,,,,,,Operating,Czech Republic,,50.7435,14.52148,,,,,,,,,,
1029640,Veselí nad Moravou Solar Power Plant,Solar,14,,PV,,,,,,Elektrarny,http://www.elektrarny.pro/seznam-elektraren.php,,,,,,,Operating,Czech Republic,,48.94,17.38469,,,,,,,,,,
1029641,Chomutov Solar Power Plant,Solar,13,,PV,,,ŽV – SUN,,,Elektrarny,http://www.elektrarny.pro/seznam-elektraren.php,,,,,,,Operating,Czech Republic,,50.457,13.44163,,,,,,,,,,
1029642,Troskotovice Solar Power Plant,Solar,1,,PV,,,GBC Renesys,,,GBC Renesys,http://www.gbc-renesys.cz,,,,,,,Operating,Czech Republic,,48.9291,16.45875,,,,,,,,,,
1029643,Žatčany Solar Power Plant,Solar,1,,PV,,,EPL Solar,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=1468,,,,,,,Operating,Czech Republic,,49.0958,16.72651,,,,,,,,,,
1029644,Sokolnice - Papeno Solar Power Plant,Solar,7.5,,PV,,,Papeno 2,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=9481,,,,,,,Operating,Czech Republic,,49.1115,16.68556,,,,,,,,,,
1029645,Drásov - Jihomoravský Solar Power Plant,Solar,1.3,,PV,,,Am Solar spol,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=245,,,,,,,Operating,Czech Republic,,49.3244,16.48979,,,,,,,,,,
1029646,Kuřim Solar Power Plant,Solar,1,,PV,,,Oknostyl Group,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=9333,,,,,,,Operating,Czech Republic,,49.2992,16.51555,,,,,,,,,,
1029647,Tišnov Solar Power Plant,Solar,2.2,,PV,,,Embra Servis as,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=1405,,,,,,,Operating,Czech Republic,,49.3353,16.44488,,,,,,,,,,
1029648,Hradčany Solar Power Plant,Solar,3.7,,PV,,,Enax as,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=1415,,,,,,,Operating,Czech Republic,,49.3256,16.46291,,,,,,,,,,
1029649,Boskovice Solar Power Plant,Solar,1.5,,PV,,,CTT,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=114,,,,,,,Operating,Czech Republic,,49.4981,16.63845,,,,,,,,,,
1029650,Kunštát Solar Power Plant,Solar,1.7,,PV,,,CTT,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=919,,,,,,,Operating,Czech Republic,,49.4935,16.5201,,,,,,,,,,
1029651,Sokolnice - BH Green Solar Power Plant,Solar,4.3,,PV,,,BH Green,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=631,,,,,,,Operating,Czech Republic,,49.1127,16.69251,,,,,,,,,,
1029652,Křenovice Solar Power Plant,Solar,1.5,,PV,,,ENVA,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=1462,,,,,,,Operating,Czech Republic,,49.1495,16.83587,,,,,,,,,,
1029653,Pozorka u Kladrub Solar Power Plant,Solar,4,,PV,,,MBF Czech,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=7963,,,,,,,Operating,Czech Republic,,49.7012,12.99333,,,,,,,,,,
1029654,Černošín Solar Power Plant,Solar,2.9,,PV,,,Garnet VRX,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=2009,,,,,,,Operating,Czech Republic,,49.8153,12.87629,,,,,,,,,,
1029655,Plzeň Křimice B Solar Power Plant,Solar,1.2,,PV,,,Amesbury - Solar Investors 1,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=254,,,,,,,Operating,Czech Republic,,49.7495,13.32493,,,,,,,,,,
1029656,Rybnice Solar Power Plant,Solar,1.2,,PV,,,BCP Solární,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=585,,,,,,,Operating,Czech Republic,,49.912,13.36994,,,,,,,,,,
1029657,Kaznějov Solar Power Plant,Solar,4,,PV,,,OMGD,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=9381,,,,,,,Operating,Czech Republic,,49.8851,13.37307,,,,,,,,,,
1029658,Břasy Solar Power Plant,Solar,2.2,,PV,,,FVE Břasy as,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=1886,,,,,,,Operating,Czech Republic,,49.8353,13.59026,,,,,,,,,,
1029659,Vlčtejn Solar Power Plant,Solar,1.4,,PV,,,SPVN,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=11330,,,,,,,Operating,Czech Republic,,49.6126,13.49312,,,,,,,,,,
1029660,Kožlany Solar Power Plant,Solar,4,,PV,,,WISO Plzeň CZ,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=12582,,,,,,,Operating,Czech Republic,,49.994,13.52433,,,,,,,,,,
1029661,Kralovice Solar Power Plant,Solar,1.6,,PV,,,Gocar Solar System,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=2040,,,,,,,Operating,Czech Republic,,49.9871,13.4933,,,,,,,,,,
1029662,Ostrov u Stříbra Solar Power Plant,Solar,2.5,,PV,,,Sky Solar Ostrov,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=11096,,,,,,,Operating,Czech Republic,,49.6982,13.03262,,,,,,,,,,
1029663,Kosořín 2 Solar Power Plant,Solar,1.9,,PV,,,Teneres,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=11660,,,,,,,Operating,Czech Republic,,49.9813,16.24064,,,,,,,,,,
