old_id,PowerWatch ID,change?,Name,Fuel,Capacity (MW),Location,Plant Type,Commissioning Year,Units,Owner,Annual Generation (GWh),Other,Source,URL,Efficiency,Fuel Consumption (gm/kWh),Peak Load MW,Load Factor,Capacity Factor,Availability,Status,Country,Grid Balancing Area,Latitude,Longitude,Secondary Fuel,Address,Municipality,Postal Code,Cooling Type,Cooling Source,Grid Connection,Natural_Language,CO2_annual_reported,CO2_tCO2/MWh
1007006,1007006,,P.E. DOLAR 3,Wind,49.5,,Wind,2007,,IBERDROLA RENOVABLES DE ANDALUCIA. S.A.U.,,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Dolar,,,,,,,
1007005,1007005,,P.E. DO VILAN,Wind,16.9,,Wind,2003,,"ENEL GREEN POWER ESPANA, S.L.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Camarinas,,,,,,,
1007004,1007004,,P.E. DEHESA VIRGINIA,Wind,30,,Wind,2007,,"CORPORACION ACCIONA EOLICA, S.L.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4201,,,,,,,,Spain,,,,,,Alatoz,,,,,,,
1007003,1007003,,P.E. DE TORTOSA,Wind,29.9,,Wind,2006,,"PARC EOLIC DE TORTOSA, S.L.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-3318,,,,,,,,Spain,,,,,,Tortosa,,,,,,,
1007002,1007002,,P.E. DE MONTE MARBAN,Wind,11.4,,Wind,,,"ENERGIAS AMBIENTALES DE SOMOZAS, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Somozas (As),,,,,,,
1007001,1007001,,P.E. DE MONTE DA SERRA,Wind,14.4,,Wind,,,"ENERGIAS AMBIENTALES DE SOMOZAS, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Somozas (As),,,,,,,
1007000,1007000,,P.E. DE FORGOSELO,Wind,24.42,,Wind,2000,,"IBERDROLA E.R. DE GALICIA , S.A",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Ortigueira,,,,,,,
1006999,1006999,,P.E. DE CASTELO,Wind,16.5,,Wind,2001,,"ENERGIAS ESPECIALES DEL ALTO ULLA, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Coristanco,,,,,,,
1006998,1006998,,P.E. DE BADAIA,Wind,49.98,,Wind,2005,,"EOLICAS DE EUSKADI, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4648,,,,,,,,Spain,,,,,,Iruna Oka/Iruna de Oca,,,,,,,
1006997,1006997,,P.E. CUEVAS NEGRAS,Wind,49.5,,Wind,,,"ENERFIN, S.A. (GRUPO ELECNOR)",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4684,,,,,,,,Spain,,,,,,Granatula de Calatrava,,,,,,,
1006996,1006996,,P.E. CUEVA DORADA,Wind,19.55,,Wind,2003,,"CIA EOLICA GRANADINA, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5039,,,,,,,,Spain,,,,,,Loja,,,,,,,
1006995,1006995,,P.E. CUERDA DEL HUMERO,Wind,24.42,,Wind,,,"IBERDROLA DIVERSIFICACION, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Caravaca de la Cruz,,,,,,,
1006994,1006994,,P.E. CORZAN,Wind,36,,Wind,2004,,"ENEL GREEN POWER ESPANA, S.L.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Negreira,,,,,,,
1006993,1006993,,P.E. CORUXEIRAS,Wind,49.6,,Wind,2006,,"NORVENTO CURUXEIRAS, S.L",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Muras,,,,,,,
1006992,1006992,,P.E. CORISCADA,Wind,24,,Wind,1998,,"SISTEMAS ENERGETICOS MANON-ORTIGUEIRA,S.A",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Manon,,,,,,,
1006991,1006991,,P.E. COLLADO,Wind,22.4,,Wind,,,"ENDESA COGENERACION Y RENOVABLES, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-3052,,,,,,,,Spain,,,,,,Villamanrique,,,,,,,
1006990,1006990,,P.E. CODESAS FASE II,Wind,21.25,,Wind,2009,,"GAS NATURAL FENOSA RENOVABLES, SLU",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Sobrado,,,,,,,
1006989,1006989,,P.E. CODESAS,Wind,17,,Wind,2007,,"GAS NATURAL FENOSA RENOVABLES, SLU",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Toques,,,,,,,
1006988,1006988,,P.E. CIEZA,Wind,20,,Wind,,,"URBAENERGIA, S.A",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Cieza,,,,,,,
1006987,1006987,,P.E. CHAO DAS GRALLAS,Wind,28,,Wind,2009,,"PARQUE EOLICO DE ABARA, S.L.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Villanueva de Oscos,,,,,,,
1006986,1006986,,P.E. CHANTADA,Wind,48,,Wind,2005,,"GALICIA VENTO, S.L.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4837,,,,,,,,Spain,,,,,,Chantada,,,,,,,
1006985,1006985,,P.E. CHAN DO TENON,Wind,22.4,,Wind,2006,,"ENDESA COGENERACION Y RENOVABLES, S.A.U.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Viveiro,,,,,,,
1006984,1006984,,P.E. CERROS DE RADONA,Wind,40,,Wind,2009,,"EOLICA DE RADONA, S.L.U.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Alcubilla de las Penas,,,,,,,
1006982,1006982,,P.E. CERROBLANCO (1  Y 2 FASE),Wind,15,,Wind,2007,,"ACCIONA EOLICA DE CASTILLA-LA MANCHA, SL",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Penascosa,,,,,,,
1006982,1006982,,P.E. CERROBLANCO (1  Y 2 FASE),Wind,22.5,,Wind,2007,,"ACCIONA EOLICA DE CASTILLA-LA MANCHA, SL",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Penascosa,,,,,,,
1006983,1006982,,P.E. CERROBLANCO (1  Y 2 FASE),Wind,10.5,,Wind,2007,,"ACCIONA EOLICA DE CASTILLA-LA MANCHA, SL",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Penascosa,,,,,,,
1006981,1006981,,P.E. CERRO MORO,Wind,28.5,,Wind,,,"ENRON WIND DE ESPANA, S.L.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Solera de Gabaldon,,,,,,,
1006980,1006980,,P.E. CERRO EL COLINETE,Wind,11.05,,Wind,,,"DESARROLLOS EOLICOS, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4583,,,,,,,,Spain,,,,,,Vejer de la Frontera,,,,,,,
1006979,1006979,,P.E. CERRO DONVIDAS,Wind,49.5,,Wind,,,"URBAENERGIA, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Donvidas,,,,,,,
1006978,1006978,,P.E. CERRO DEL CALDERON,Wind,49.5,,Wind,,,IBERDROLA E.RENOV. CASTILLA LA MANCHA,,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4722,,,,,,,,Spain,,,,,,Sisante,,,,,,,
1006977,1006977,,P.E. CERRO DE LA SILLA,Wind,15.3,,Wind,2005,,"IBERDROLA E.R. DE CASTILLA LA MANCHA, SA",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4736,,,,,,,,Spain,,,,,,Almansa,,,,,,,
1006976,1006976,,P.E. CERRO CUCO,Wind,24.42,,Wind,,,"ELECTRICIDAD EOLICA, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Lubrin,,,,,,,
1006975,1006975,,P.E. CERRO BLANCO,Wind,42,,Wind,2009,,"IBERDROLA RENOVABLES CASTILLA Y LEON, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Salinillas de Bureba,,,,,,,
1006974,1006974,,P.E. CERRO BECERRIL,Wind,14.4,,Wind,2007,,"INVESTIGACION Y DESARROLLO DE ENERGIAS RENOVABLES IDER, S.L.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-6517,,,,,,,,Spain,,,,,,Lucillo,,,,,,,
1006973,1006973,,P.E. CERRO ALTO,Wind,24.42,,Wind,,,"IBEREOLICA, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2761,,,,,,,,Spain,,,,,,Lubrin,,,,,,,
1006972,1006972,,P.E. CAXADO (AMPLIADA POTENCIA 17-01-2003),Wind,24.42,,Wind,,,"CORPORACION ACCIONA EOLICA, S.L.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4110,,,,,,,,Spain,,,,,,Pontes de Garcia Rodriguez (As),,,,,,,
1006971,1006971,,P.E. CAVA,Wind,42,,Wind,,,"NATURENER, S.A (HN GENERACION EOLICA)",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Arguisuelas,,,,,,,
1006970,1006970,,P.E. CASTIL DE TIERRA,Wind,36,,Wind,2009,,"EOLICA CASTIL DE TIERRA, S.L.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4243,,,,,,,,Spain,,,,,,Tejado,,,,,,,
1006969,1006969,,P.E. CASTELLANOS,Wind,32,,Wind,,,"ENDESA COGENERACION Y RENOVABLES, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Montiel,,,,,,,
1006967,1006968,,P.E. CARRIL,Wind,18,,Wind,2008,,"IBERDROLA RENOVABLES CASTILLA Y LEON, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Castrojeriz,,,,,,,
1006968,1006968,,P.E. CARRIL,Wind,10,,Wind,2009,,"IBERDROLA RENOVABLES CASTILLA Y LEON, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Castrojeriz,,,,,,,
1006967,1006967,,P.E. CARRASCOSA,Wind,38,,Wind,2006,,"ENERGIAS EOLICAS DE CUENCA, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Campos del Paraiso,,,,,,,
1006966,1006967,,P.E. CARRASCOSA,Wind,50,,Wind,,,"ENERGIA IDM, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4736,,,,,,,,Spain,,,,,,Campos del Paraiso,,,,,,,
1006966,1006966,,P.E. CARRASCALEJO-MONTE ALTO,Wind,15,,Wind,2009,,"EOLICA DE MEDINACELI, S.L.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Medinaceli,,,,,,,
1006965,1006965,,P.E. CARRALAVILLA,Wind,29.6,,Wind,,,"ENDESA COGENERACION Y RENOVABLES, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Paredes de Siguenza,,,,,,,
1006964,1006964,,P.E. CARELLANA,Wind,20.4,,Wind,,,"GAMESA ENERGIA, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4538,,,,,,,,Spain,,,,,,Pareja,,,,,,,
1006963,1006963,,P.E. CARBALLEIRA,Wind,24.42,,Wind,2004,,"CORPORACION ACCIONA EOLICA, S.L.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4841,,,,,,,,Spain,,,,,,Pontes de Garcia Rodriguez (As),,,,,,,
1006962,1006962,,P.E. CARAMONTE,Wind,49.94,,Wind,2009,,"EOLICA DE MEDINACELI, S.L.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Medinaceli,,,,,,,
1006961,1006961,,P.E. CANTIRUELA,Wind,15,,Wind,2008,,"PRODUCTOR REGIONAL DE ENERGIA RENOVABLE, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4243,,,,,,,,Spain,,,,,,Valle de Sedano,,,,,,,
1006960,1006960,,"P.E. CANTALOJAS (6 MW, 2/4/05)",Wind,24,,Wind,,,"IBERDROLA E.R. CASTILLA LA MANCHA, S.A.U",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2858,,,,,,,,Spain,,,,,,Cantalojas,,,,,,,
1006959,1006959,,P.E. CANREDONDO I,Wind,28,,Wind,2006,,"GAS NATURAL FENOSA RENOVABLES, S.L.U.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4225,,,,,,,,Spain,,,,,,Canredondo,,,,,,,
1006957,1006957,,P.E. CAMPISABALOS,Wind,24.42,,Wind,,,"IBERDROLA E.R. CASTILLA LA MANCHA, S.A.U",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4112,,,,,,,,Spain,,,,,,Campisabalos,,,,,,,
1006956,1006956,,P.E. CALUENGO,Wind,49.5,,Wind,,,"DERNA, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Peralta,,,,,,,
1006955,1006955,,P.E. CALDEREROS,Wind,19.8,,Wind,2008,,ENEL GREEN POWER ESPANA S.L.,,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,40.81309,-1.596434,,,Hombrados,,,,,,,
1006954,1006954,,P.E. CALARES,Wind,50,,Wind,,,"P.G.P. DE ENERGIA, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4944,,,,,,,,Spain,,,,,,Moratalla,,,,,,,
1006953,1006953,,P.E. CABREJAS,Wind,43.5,,Wind,,,"ENERGIAS  EOLICAS DE CUENCA, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Abia de la Obispalia,,,,,,,
1006952,1006952,,P.E. CABEZUELO,Wind,30,,Wind,,,"IBERDROLA E.R.CASTILLA LA MANCHA, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4580,,,,,,,,Spain,,,,,,Maranchon,,,,,,,
1006951,1006951,,P.E. CABEZA QUEMADA,Wind,18,,Wind,,,"NEG MICON IBERICA, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Milmarcos,,,,,,,
1006950,1006950,,P.E. CABEZA MORENA-DUENAS,Wind,50,,Wind,2008,,"CORPORACION ACCIONA EOLICA, S.L.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4033,,,,,,,,Spain,,,,,,Bonillo (El),,,,,,,
1006949,1006949,,P.E. BUREBA,Wind,12,,Wind,2010,,"IBERDROLA RENOVABLES CASTILLA Y LEON, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Galbarros,,,,,,,
1006948,1006948,,P.E. BULLANA,Wind,38,,Wind,2009,,"IBERDROLA RENOVABLES CASTILLA Y LEON, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Almaluez,,,,,,,
1006947,1006947,,P.E. BRIVIESCA SUR,Wind,44.2,,Wind,,,"INDUSTRIAS INNOVENT ESPANA, S.L.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Briviesca,,,,,,,
1006946,1006945,,P.E. BRENA  (1 Y 2 FASE),Wind,13.5,,Wind,2006,,"ACCIONA EOLICA DE CASTILLA-LA MANCHA, SL",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4272,,,,,,,,Spain,,,,,,Masegoso,,,,,,,
1006945,1006945,,P.E. BRENA  (1 Y 2 FASE),Wind,22.5,,Wind,2006,,"ACCIONA EOLICA DE CASTILLA-LA MANCHA, SL",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4271,,,,,,,,Spain,,,,,,Masegoso,,,,,,,
1006944,1006944,,P.E. BOBIA-LAS CRUCES,Wind,25.5,,Wind,,,"TOTALFINA EOLICA, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4508,,,,,,,,Spain,,,,,,Boal,,,,,,,
1006942,1006942,,P.E. BIDUEIROS 1 FASE,Wind,15.6,,Wind,2007,,"PARQUES EOLICOS DE BUIO, S.L.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Ourense,,,,,,,
1006942,1006942,,P.E. BIDUEIROS 1 FASE,Wind,15.6,,Wind,2007,,"PARQUES EOLICOS DE BUIO, S.L.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Ourense,,,,,,,
1006941,1006941,,P.E. BARCHIN,Wind,28,,Wind,2012,,"ELECDEY BARCHIN, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4020,,,,,,,,Spain,,,,,,Barchin del Hoyo,,,,,,,
1006940,1006940,,P.E. ATALAYA,Wind,30.4,,Wind,,,"ENERGIA Y RECURSOS AMBIENTALES, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Huescar,,,,,,,
1006939,1006939,,P.E. ANGUITA,Wind,29.7,,Wind,,,"UNION FENOSA ENERGIAS ESPECIALES,SA",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4228,,,,,,,,Spain,,,,,,Anguita,,,,,,,
1006938,1006938,,P.E. ANGOSTILLOS,Wind,28,,Wind,2007,,"PARQUES EOLICOS  DE CERRATO, S.L",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Hornillos de Cerrato,,,,,,,
1006937,1006937,,P.E. AMPLIACION HEDROSO ACIBEROS,Wind,14,,Wind,2009,,"IBEREOLICA HEDROSO-ACIBEROS 2, S.L.U.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Lubian,,,,,,,
1006936,1006936,,P.E. AMPLIACION DE  ALABE-SOAN (AMPL. DE RE-4387),Wind,12.75,,Wind,2004,,"ACCIONA EOLICA DE GALICIA, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4829,,,,,,,,Spain,,,,,,Muras,,,,,,,
1006935,1006935,,P.E. AMEIXEIRAS-TESTEIROS,Wind,49.5,,Wind,,,"IBERDROLA E.R. DE GALICIA , S.A",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-3051,,,,,,,,Spain,,,,,,Lalin,,,,,,,
1006934,1006934,,P.E. ALTOS DE JARREY,Wind,24.7,,Wind,,,"DYTA EOLICA DE CASTILLA LA MANCHA, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Navalpino,,,,,,,
1006933,1006933,,P.E. ALTOS DE CIRAUQUI,Wind,13.5,,Wind,,,"DERNA, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Cirauqui,,,,,,,
1006932,1006932,,P.E. ALTA ANOIA,Wind,28,,Wind,2010,,"PARQUE EOLICO ALTA ANOIA, S.L.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4203,,,,,,,,Spain,,,,,,Pujalt,,,,,,,
1006931,1006931,,P.E. ALMORADA II,Wind,24,,Wind,,,"SINAE, ENERGIA Y MEDIO AMBIENTE, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Bonillo (El),,,,,,,
1006930,1006930,,P.E. ALMODOVAR II,Wind,28.5,,Wind,,,"ELECNOR, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4207,,,,,,,,Spain,,,,,,Almodovar del Campo,,,,,,,
1006929,1006929,,P.E. ALMENDARECHE,Wind,21,,Wind,,,"WIND IBERICA ESPANA, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Tarifa,,,,,,,
1006928,1006928,,P.E. ALMAREN UNIFICADO,Wind,11.9,,Wind,2007,,"EXPL. EOLICAS SIERRA DE LA VIRGEN, SA",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5048,,,,,,,,Spain,,,,,,Sestrica,,,,,,,
1006927,1006927,,P.E. ALIJAR,Wind,24,,Wind,2005,,"BECOSA EOLICO ALIJAR, S.A.U.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Jerez de la Frontera,,,,,,,
1006926,1006926,,P.E. ALDEHUELAS,Wind,47.2,,Wind,2004,,"EXPLOTACIONES  EOLICAS ALDEHUELAS, S.L.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4297,,,,,,,,Spain,,,,,,Vizmanos,,,,,,,
1006925,1006925,,P.E. ALDEAVIEJA,Wind,14.52,,Wind,2000,,"ENEL GREEN POWER ESPANA, S.L.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,40.706723,-4.500159,,,Santa Maria del Cubillo,,,,,,,
