PowerWatch ID,Name,Fuel,Capacity (MW),Location,Plant type,Age,Units,Owner,Annual Generation (GWh),Other,Source,URL,Efficiency,Fuel Consumption (gm/kWh),Peak Load MW,Load Factor,Capacity Factor,Availability,Status,Country,Grid Balancing Area,Latitude,Longitude,Secondary Fuel,Address,Town,Postal Code,Cooling Type,Cooling Source,Grid Connection,Natural_Language,CO2_annual_reported,CO2_specific_emissions_tCO2/MWh
1018859,Sadili,Wind,38.5,,Onshore Wind,2014,,,,,Enerji Atlasi,http://www.enerjiatlasi.com/ruzgar/,,,,,,,,Turkey,,,,,,,,,,,,,
1018806,Hereke Doğalgaz Termik Santralı,Natural Gas,38,Kocaeli,OCGT,,,Nuh Enerji,,,Enerji Atlasi,http://www.enerjiatlasi.com/dogalgaz/,,,,,,,,Turkey,,,,,,,,,,,,,
1018860,Senkoy,Wind,36,,Onshore Wind,2013,,,,,Enerji Atlasi,http://www.enerjiatlasi.com/ruzgar/,,,,,,,,Turkey,,,,,,,,,,,,,
1018698,PS3-A -1 & 2 (İDİL),Fuel Oil,35.8,,,,1,,,,Enerji Atlasi,http://www.enerjiatlasi.com/cesitli/,,,,,,,,Turkey,,,,,,,,,,,,,
1018861,GokRES,Wind,35.75,,Onshore Wind,2014,,,,,Enerji Atlasi,http://www.enerjiatlasi.com/ruzgar/,,,,,,,,Turkey,,,,,,,,,,,,,
1018862,Intepe,Wind,35,,Onshore Wind,2007-2014,,,,,Enerji Atlasi,http://www.enerjiatlasi.com/ruzgar/,,,,,,,,Turkey,,,,,,,,,,,,,
1018863,Samurlu,Wind,34.5,,Onshore Wind,2012-2013,,,,,Enerji Atlasi,http://www.enerjiatlasi.com/ruzgar/,,,,,,,,Turkey,,,,,,,,,,,,,
1018960,Dora 3,Geothermal,34,Aydin,,2013,,MB Holding,166,,Enerji Atlasi,http://www.enerjiatlasi.com/jeotermal/dora-3-jeotermal-enerji-santrali.html,,,,,,,,Turkey,,,,,,,,,,,,,
1019000,Odayeri Çöp Gazı,Waste,34,İstanbul,Waste Incinerator,,,Ortadoğu Enerji,214,,Enerji Atlasi,http://www.enerjiatlasi.com/biyogaz/odayeri-cop-gazi-santrali.html,,,,,,,,Turkey,,,,,,,,,,,,,
1018864,Sebenoba,Wind,34,,Onshore Wind,2008,,,,,Enerji Atlasi,http://www.enerjiatlasi.com/ruzgar/,,,,,,,,Turkey,,,,,,,,,,,,,
1018807,Trakya Şişecam Termik Santrali,Natural Gas,33,Kırklareli,,,,Şişecam Elektrik Üretim,,,Enerji Atlasi,http://www.enerjiatlasi.com/dogalgaz/,,,,,,,,Turkey,,,,,,,,,,,,,
1018924,Calmigoze,Hydro,32,,Dam with Reservoir,,,,,,Enerji Atlasi,http://www.enerjiatlasi.com/hidroelektrik/,,,,,,,,Turkey,,,,,,,,,,,,,
1018865,Kozbeyli,Wind,32,,Onshore Wind,2012-2013,,,,,Enerji Atlasi,http://www.enerjiatlasi.com/ruzgar/,,,,,,,,Turkey,,,,,,,,,,,,,
1018866,Mordogan,Wind,31.5,,Onshore Wind,2014,,,,,Enerji Atlasi,http://www.enerjiatlasi.com/ruzgar/,,,,,,,,Turkey,,,,,,,,,,,,,
1019001,Toros Tarım Samsun Atık ,Waste,31,Samsun,Waste Incinerator,,,Toros Tarim,,,Enerji Atlasi,http://www.enerjiatlasi.com/biyogaz/,,,,,,,,Turkey,,,,,,,,,,,,,
1018867,Akbuk,Wind,31,,Onshore Wind,2009,,,,,Enerji Atlasi,http://www.enerjiatlasi.com/ruzgar/,,,,,,,,Turkey,,,,,,,,,,,,,
1018868,Dates Datca,Wind,30,,Onshore Wind,2008,,,,,Enerji Atlasi,http://www.enerjiatlasi.com/ruzgar/,,,,,,,,Turkey,,,,,,,,,,,,,
1018870,Mahmudiye,Wind,30,,Onshore Wind,2010,,,,,Enerji Atlasi,http://www.enerjiatlasi.com/ruzgar/,,,,,,,,Turkey,,,,,,,,,,,,,
1018871,Mazi-3,Wind,30,,Onshore Wind,2011,,,,,Enerji Atlasi,http://www.enerjiatlasi.com/ruzgar/,,,,,,,,Turkey,,,,,,,,,,,,,
1018872,Seyitali,Wind,30,,Onshore Wind,2011,,,,,Enerji Atlasi,http://www.enerjiatlasi.com/ruzgar/,,,,,,,,Turkey,,,,,,,,,,,,,
1018873,Soke Catalbuk,Wind,30,,Onshore Wind,2010,,,,,Enerji Atlasi,http://www.enerjiatlasi.com/ruzgar/,,,,,,,,Turkey,,,,,,,,,,,,,
1018927,Devecikonağı Dam,Hydro,29,,Dam with Reservoir,,,,,,Enerji Atlasi,http://www.enerjiatlasi.com/hidroelektrik/,,,,,,,,Turkey,,39.87563,28.575392,,,,,,,,,,
1018808,Tekirdağ Enerji Üretim Santrali,Natural Gas,29,Tekirdağ,,,,Can Enerji,,,Enerji Atlasi,http://www.enerjiatlasi.com/dogalgaz/,,,,,,,,Turkey,,,,,,,,,,,,,
1018874,Sankaya,Wind,28.8,,Onshore Wind,2009,,,,,Enerji Atlasi,http://www.enerjiatlasi.com/ruzgar/,,,,,,,,Turkey,,,,,,,,,,,,,
1018875,Kapidag,Wind,28,,Onshore Wind,2013-2014,,,,,Enerji Atlasi,http://www.enerjiatlasi.com/ruzgar/,,,,,,,,Turkey,,40.488957,27.689621,,,,,,,,,,
1018876,Kiyikoy,Wind,28,,Onshore Wind,2014,,,,,Enerji Atlasi,http://www.enerjiatlasi.com/ruzgar/,,,,,,,,Turkey,,,,,,,,,,,,,
1018877,GERES,Wind,27.5,,Onshore Wind,2014,,,,,Enerji Atlasi,http://www.enerjiatlasi.com/ruzgar/,,,,,,,,Turkey,,39.209227,27.898877,,,,,,,,,,
1018878,Salman,Wind,27.5,,Onshore Wind,2014,,,,,Enerji Atlasi,http://www.enerjiatlasi.com/ruzgar/,,,,,,,,Turkey,,,,,,,,,,,,,
1018879,Sincik,Wind,27.5,,Onshore Wind,2013,,,,,Enerji Atlasi,http://www.enerjiatlasi.com/ruzgar/,,,,,,,,Turkey,,,,,,,,,,,,,
1018913,Almus,Hydro,27,Tokat,Dam with Reservoir,1964-1966,,,,,Enerji Atlasi,http://www.enerjiatlasi.com/hidroelektrik/,,,,,,,,Turkey,,,,,,,,,,,,,
1018809,Şahinler Enerji Çorlu Kojenerasyon Santrali,Natural Gas,26,Tekirdağ,,,,Şahinler Enerji,,,Enerji Atlasi,http://www.enerjiatlasi.com/dogalgaz/,,,,,,,,Turkey,,,,,,,,,,,,,
1018700,SİİRT,Fuel Oil,25.6,,,,1,,,,Enerji Atlasi,http://www.enerjiatlasi.com/cesitli/,,,,,,,,Turkey,,,,,,,,,,,,,
1018880,Kuyucak,Wind,25.6,,Onshore Wind,2010,,,,,Enerji Atlasi,http://www.enerjiatlasi.com/ruzgar/,,,,,,,,Turkey,,,,,,,,,,,,,
1018961,Enerjeo Kemaliye,Geothermal,25,Manisa,,2016,,Enerjeo Kemaliye Enerji Üretim,199,,Enerji Atlasi,http://www.enerjiatlasi.com/jeotermal/enerjeo-kemaliye-santrali.html,,,,,,,,Turkey,,,,,,,,,,,,,
1019002,Mamak Çöplüğü ,Waste,25,Ankara,Waste Incinerator,,,ITC-Ka Atik Enerji,151,,Enerji Atlasi,http://www.enerjiatlasi.com/biyogaz/mamak-coplugu-biyogaz.html,,,,,,,,Turkey,,,,,,,,,,,,,
1018881,Korkmaz,Wind,25,,Onshore Wind,2014,,,,,Enerji Atlasi,http://www.enerjiatlasi.com/ruzgar/,,,,,,,,Turkey,,,,,,,,,,,,,
1018882,SaRES,Wind,25,,Onshore Wind,2010-2011,,,,,Enerji Atlasi,http://www.enerjiatlasi.com/ruzgar/,,,,,,,,Turkey,,,,,,,,,,,,,
1018962,Deniz,Geothermal,24,Aydin,,2012,,Kipaş Holding Enerji Grubu,137,,Enerji Atlasi,http://www.enerjiatlasi.com/jeotermal/deniz-jeotermal-enerji-santrali.html,,,,,,,,Turkey,,,,,,,,,,,,,
1018963,Ken Kipaş,Geothermal,24,Aydin,,2012,,Kipaş Holding Enerji Grubu,186,,Enerji Atlasi,http://www.enerjiatlasi.com/jeotermal/ken-kipas-jeotermal-santrali.html,,,,,,,,Turkey,,,,,,,,,,,,,
1018964,Kerem,Geothermal,24,Manisa,,2015,,Kipaş Holding Enerji Grubu,112,,Enerji Atlasi,http://www.enerjiatlasi.com/jeotermal/kerem-jeotermal-enerji-santrali.html,,,,,,,,Turkey,,,,,,,,,,,,,
1018965,Türkerler Alaşehir,Geothermal,24,Aydin,,2015,,Türkerler Holding,178,,Enerji Atlasi,http://www.enerjiatlasi.com/jeotermal/turkerler-alasehir-jeotermal-enerji-santrali.html,,,,,,,,Turkey,,,,,,,,,,,,,
1018726,Eti Soda Kojenerasyon Santrali,Lignite Coal,24,Ankara,Sub-critical thermal,,,Ciner Enerji,,Lignite Coal,Enerji Atlasi,http://www.enerjiatlasi.com/komur/,,,,,,,,Turkey,,,,,,,,,,,,,
1018810,Çorlu Pelitlik Elektrik Santrali,Natural Gas,24,Tekirdağ,,,,Global Enerji,,,Enerji Atlasi,http://www.enerjiatlasi.com/dogalgaz/,,,,,,,,Turkey,,,,,,,,,,,,,
1018883,Kemerburgaz,Wind,24,,Onshore Wind,2008,,,,,Enerji Atlasi,http://www.enerjiatlasi.com/ruzgar/,,,,,,,,Turkey,,,,,,,,,,,,,
1018884,Turguttepe,Wind,24,,Onshore Wind,2010,,,,,Enerji Atlasi,http://www.enerjiatlasi.com/ruzgar/,,,,,,,,Turkey,,,,,,,,,,,,,
1018966,Pamukören 2 ,Geothermal,23,Aydin,,,,Çelikler Enerji,180,,Enerji Atlasi,http://www.enerjiatlasi.com/jeotermal/pamukoren-2-jes.html,,,,,,,,Turkey,,,,,,,,,,,,,
1019003,Sincan Çadırtepe Biyokütle,Waste,23,Ankara,Waste Incinerator,,,ITC-Ka Atik Enerji,97,,Enerji Atlasi,http://www.enerjiatlasi.com/biyogaz/sincan-cadirtepe-biyokutle-enerji-santrali.html,,,,,,,,Turkey,,,,,,,,,,,,,
1018885,Keltepe,Wind,23,,Onshore Wind,2009-2014,,,,,Enerji Atlasi,http://www.enerjiatlasi.com/ruzgar/,,,,,,,,Turkey,,,,,,,,,,,,,
1018944,Kuzgun,Hydro,21,,Dam with Reservoir,,,,,,Enerji Atlasi,http://www.enerjiatlasi.com/hidroelektrik/,,,,,,,,Turkey,,,,,,,,,,,,,
1018886,Camseki,Wind,21,,Onshore Wind,2009,,,,,Enerji Atlasi,http://www.enerjiatlasi.com/ruzgar/,,,,,,,,Turkey,,,,,,,,,,,,,
1018887,Madranbaba,Wind,20,,Onshore Wind,2013,,,,,Enerji Atlasi,http://www.enerjiatlasi.com/ruzgar/,,,,,,,,Turkey,,,,,,,,,,,,,
1018811,Kırka Bor İşletme Müdürlüğü Termik Santrali,Natural Gas,18,Eskişehir,,,,Cengiz Enerji,,,Enerji Atlasi,http://www.enerjiatlasi.com/dogalgaz/,,,,,,,,Turkey,,,,,,,,,,,,,
1018970,Konya Karatay Kızör,Solar,18,"Konya, Karatay",PV,,,Tekno Enerji,26,,Enerji Atlasi,http://www.enerjiatlasi.com/gunes/karatay-kizoren-ges.html,,,,,,,,Turkey,,,,,,,,,,,,,
1018888,AYYildiz,Wind,18,,Onshore Wind,2014,,,,,Enerji Atlasi,http://www.enerjiatlasi.com/ruzgar/,,,,,,,,Turkey,,,,,,,,,,,,,
1018889,KORES,Wind,17.5,,Onshore Wind,2012,,,,,Enerji Atlasi,http://www.enerjiatlasi.com/ruzgar/,,,,,,,,Turkey,,,,,,,,,,,,,
1018967,Dora 4,Geothermal,17,Aydin,,,,Çelikler Enerji,125,,Enerji Atlasi,http://www.enerjiatlasi.com/jeotermal/dora-4-jeotermal-enerji-santrali.html,,,,,,,,Turkey,,,,,,,,,,,,,
1018920,Beykuy,Hydro,17,,Dam with Reservoir,,,,,,Enerji Atlasi,http://www.enerjiatlasi.com/hidroelektrik/,,,,,,,,Turkey,,,,,,,,,,,,,
1018971,Derinkuyu Güneş ,Solar,17,"Nevşehir, Derinkuyu",PV,,,Derinkuyu TM,25,,Enerji Atlasi,http://www.enerjiatlasi.com/gunes/derinkuyu-gunes-enerjisi-santrali.html,,,,,,,,Turkey,,,,,,,,,,,,,
1018697,Nafta Copy,Fuel Oil,16,,"2,795",,1,,,,Enerji Atlasi,http://www.enerjiatlasi.com/cesitli/,,,,,,,,Turkey,,,,,,,,,,,,,
1018812,Eskişehir Şeker Fabrikası Doğalgaz Santrali,Natural Gas,16,Eskişehir,,,,Türkiye Şeker Fabrikaları,,,Enerji Atlasi,http://www.enerjiatlasi.com/dogalgaz/,,,,,,,,Turkey,,,,,,,,,,,,,
1018813,İzmit İpekkağıt Termik Santrali,Natural Gas,16,Yalova,,,,Zorlu Enerji,,,Enerji Atlasi,http://www.enerjiatlasi.com/dogalgaz/,,,,,,,,Turkey,,,,,,,,,,,,,
1019004,Adana Yüreğir Sofulu Çöplüğü ,Waste,16,Adana,Waste Incinerator,,,ITC-Ka Atik Enerji,95,,Enerji Atlasi,http://www.enerjiatlasi.com/biyogaz/sofulu-coplugu-biyogaz-santrali.html,,,,,,,,Turkey,,,,,,,,,,,,,
1018890,Cataltepe,Wind,16,,Onshore Wind,2010,,,,,Enerji Atlasi,http://www.enerjiatlasi.com/ruzgar/,,,,,,,,Turkey,,,,,,,,,,,,,
1018891,Karadere,Wind,16,,Onshore Wind,2014,,,,,Enerji Atlasi,http://www.enerjiatlasi.com/ruzgar/,,,,,,,,Turkey,,,,,,,,,,,,,
1018968,Kızıldere (Zorlu),Geothermal,15,Denizli,,,,MB Holding,75,,Enerji Atlasi,http://www.enerjiatlasi.com/jeotermal/kizildere-zorlu-jes.html,,,,,,,,Turkey,,37.949878,28.835413,,,,,,,,,,
1018892,Burgaz,Wind,15,,Onshore Wind,2007,,,,,Enerji Atlasi,http://www.enerjiatlasi.com/ruzgar/,,,,,,,,Turkey,,,,,,,,,,,,,
1018893,Enez,Wind,15,,Onshore Wind,2008,,,,,Enerji Atlasi,http://www.enerjiatlasi.com/ruzgar/,,,,,,,,Turkey,,,,,,,,,,,,,
1018727,Tokat,Lignite Coal,14,,Sub-critical thermal,,,Türkiye Şeker Fabrikaları,,Lignite Coal,Enerji Atlasi,http://www.enerjiatlasi.com/komur/,,,,,,,,Turkey,,,,,,,,,,,,,
1018728,Konya,Lignite Coal,14,,Sub-critical thermal,,,Türkiye Şeker Fabrikaları,,Lignite Coal,Enerji Atlasi,http://www.enerjiatlasi.com/komur/,,,,,,,,Turkey,,,,,,,,,,,,,
1019005,Kömürcüoda Çöplüğü ,Waste,14,İstanbul,Waste Incinerator,,,Ortadoğu Enerji,93,,Enerji Atlasi,http://www.enerjiatlasi.com/biyogaz/komurcuoda-coplugu-biyogaz-santrali.html,,,,,,,,Turkey,,,,,,,,,,,,,
1018894,Incesu,Wind,13.2,,Onshore Wind,2014,,,,,Enerji Atlasi,http://www.enerjiatlasi.com/ruzgar/,,,,,,,,Turkey,,,,,,,,,,,,,
1018969,Gümüşköy,Geothermal,13,Aydin,,2013-2014,,Zorlu Enerji,2,,Enerji Atlasi,http://www.enerjiatlasi.com/jeotermal/gumuskoy-jeotermal-enerji-santrali.html,,,,,,,,Turkey,,37.853355,27.465762,,,,,,,,,,
1018729,Afyon,Lignite Coal,13,,Sub-critical thermal,,,Türkiye Şeker Fabrikaları,,Lignite Coal,Enerji Atlasi,http://www.enerjiatlasi.com/komur/,,,,,,,,Turkey,,,,,,,,,,,,,
1019006,Eti Alüminyum Atık Isı Elektrik Santrali,Waste,13,Konya,Waste Incinerator,,,Cengiz Enerji,,,Enerji Atlasi,http://www.enerjiatlasi.com/biyogaz/,,,,,,,,Turkey,,,,,,,,,,,,,
1018895,Bozyaka,Wind,13,,Onshore Wind,2012,,,,,Enerji Atlasi,http://www.enerjiatlasi.com/ruzgar/,,,,,,,,Turkey,,38.746336,26.940282,,,,,,,,,,
1018896,Gunaydin,Wind,12.5,,Onshore Wind,2012,,,,,Enerji Atlasi,http://www.enerjiatlasi.com/ruzgar/,,,,,,,,Turkey,,,,,,,,,,,,,
1018814,Arenko Elektrik Santrali,Natural Gas,12,Denizli,,,,,,,Enerji Atlasi,http://www.enerjiatlasi.com/dogalgaz/,,,,,,,,Turkey,,,,,,,,,,,,,
1019007,Eti Maden Bandırma Atık Isı Santrali,Waste,12,Balıkesir,Waste Incinerator,,,Eti Maden,,,Enerji Atlasi,http://www.enerjiatlasi.com/biyogaz/,,,,,,,,Turkey,,,,,,,,,,,,,
1019008,ITC-KA Sincan Biyokütle Gazlaştırma Tesisi,Waste,11,Ankara,Waste Incinerator,,,ITC Katı Atık Enerji,,,Enerji Atlasi,http://www.enerjiatlasi.com/biyogaz/,,,,,,,,Turkey,,,,,,,,,,,,,
1018897,Karakurt,Wind,11,,Onshore Wind,2007,,,,,Enerji Atlasi,http://www.enerjiatlasi.com/ruzgar/,,,,,,,,Turkey,,,,,,,,,,,,,
1018696,Motorin Copy,Fuel Oil,10.3,,,,1,,,,Enerji Atlasi,http://www.enerjiatlasi.com/cesitli/,,,,,,,,Turkey,,,,,,,,,,,,,
1018972,Makascı Mühendislik,Solar,10,"Konya, Tuzlukçu",PV,2015,,,18,,Enerji Atlasi,http://www.enerjiatlasi.com/gunes/makasci-muhendislik-ges.html,,,,,,,,Turkey,,,,,,,,,,,,,
1019009,Bağfaş Gübre Fabrikası Biyogaz Santrali,Waste,10,Balıkesir,Waste Incinerator,,,Bağfaş Gübre Fabrikası,,,Enerji Atlasi,http://www.enerjiatlasi.com/biyogaz/,,,,,,,,Turkey,,,,,,,,,,,,,
1019010,Hamitler Çöplüğü Biyogaz Santrali,Waste,10,Bursa,Waste Incinerator,,,ITC Katı Atık Enerji,,,Enerji Atlasi,http://www.enerjiatlasi.com/biyogaz/,,,,,,,,Turkey,,,,,,,,,,,,,
1019011,Çimsa Atık Isı Santrali,Waste,10,Mersin,Waste Incinerator,,,Enerjisa Elektrik,,,Enerji Atlasi,http://www.enerjiatlasi.com/biyogaz/,,,,,,,,Turkey,,,,,,,,,,,,,
1018898,Allaga,Wind,10,,Onshore Wind,2014,,,,,Enerji Atlasi,http://www.enerjiatlasi.com/ruzgar/,,,,,,,,Turkey,,,,,,,,,,,,,
1018899,Bozcaada,Wind,10,,Onshore Wind,2000,,,,,Enerji Atlasi,http://www.enerjiatlasi.com/ruzgar/,,,,,,,,Turkey,,39.831138,25.972116,,,,,,,,,,
1018900,Karadag,Wind,10,,Onshore Wind,2012,,,,,Enerji Atlasi,http://www.enerjiatlasi.com/ruzgar/,,,,,,,,Turkey,,,,,,,,,,,,,
1018901,Umurlar,Wind,10,,Onshore Wind,2014,,,,,Enerji Atlasi,http://www.enerjiatlasi.com/ruzgar/,,,,,,,,Turkey,,,,,,,,,,,,,
1018815,Pınarbaşı Doğalgaz Santrali,Natural Gas,9.81,İzmir,,,,Yaşar Holding,,,Enerji Atlasi,http://www.enerjiatlasi.com/dogalgaz/,,,,,,,,Turkey,,,,,,,,,,,,,
1018730,Balikesir,Lignite Coal,9.6,,Sub-critical thermal,,,Türkiye Şeker Fabrikaları,,Lignite Coal,Enerji Atlasi,http://www.enerjiatlasi.com/komur/,,,,,,,,Turkey,,,,,,,,,,,,,
1018731,Kahramanmaras,Lignite Coal,9.6,,Sub-critical thermal,,,Türkiye Şeker Fabrikaları,,Lignite Coal,Enerji Atlasi,http://www.enerjiatlasi.com/komur/,,,,,,,,Turkey,,,,,,,,,,,,,
1018732,Nigde,Lignite Coal,9.6,,Sub-critical thermal,,,Türkiye Şeker Fabrikaları,,Lignite Coal,Enerji Atlasi,http://www.enerjiatlasi.com/komur/,,,,,,,,Turkey,,,,,,,,,,,,,
1018973,Astor,Solar,9,"Şanlıurfa, Bozova",PV,2015,,,13,,Enerji Atlasi,http://www.enerjiatlasi.com/gunes/astor-enerji-gunes-enerji-santrali.html,,,,,,,,Turkey,,,,,,,,,,,,,
1018974,Kayseri Çiftlik Güneş,Solar,9,"Kayseri, Melikgazi",PV,2014,,,12,,Enerji Atlasi,http://www.enerjiatlasi.com/gunes/kayseri-ciftlik-gunes-enerjisi-santrali.html,,,,,,,,Turkey,,,,,,,,,,,,,
1019012,Batıçim Atık Isı Santrali,Waste,9,İzmir,Waste Incinerator,,,Batıçim Batı Anadolu,,,Enerji Atlasi,http://www.enerjiatlasi.com/biyogaz/,,,,,,,,Turkey,,,,,,,,,,,,,
1018902,Gunayadin,Wind,8.25,,Onshore Wind,2014,,,,,Enerji Atlasi,http://www.enerjiatlasi.com/ruzgar/,,,,,,,,Turkey,,,,,,,,,,,,,
1018975,Yarışlı Güneş Enerji Santrali,Solar,8,Burdur,PV,,,Zen Enerji,,,Enerji Atlasi,http://www.enerjiatlasi.com/sehir/,,,,,,,,Turkey,,,,,,,,,,,,,
1018976,Sunergie Güneş Enerji Santrali,Solar,8,Konya,PV,,,,,,Enerji Atlasi,http://www.enerjiatlasi.com/sehir/,,,,,,,,Turkey,,,,,,,,,,,,,
1018816,Çorlu Hacı Şeremet Doğalgaz Santrali,Natural Gas,7.83,Tekirdağ,,,,Global Enerji,,,Enerji Atlasi,http://www.enerjiatlasi.com/dogalgaz/,,,,,,,,Turkey,,,,,,,,,,,,,
1018733,Amasya,Lignite Coal,7.76,,Sub-critical thermal,,,Amasya Şeker A.Ş.,,Lignite Coal,Enerji Atlasi,http://www.enerjiatlasi.com/komur/,,,,,,,,Turkey,,,,,,,,,,,,,
1018734,Kipaş Kağıt Fabrikası Kömür Santrali,Coal,7.6,,Sub-critical thermal,,,Kipaş Holding,,Imported Coal,Enerji Atlasi,http://www.enerjiatlasi.com/komur/,,,,,,,,Turkey,,,,,,,,,,,,,
1018735,Kastamonu,Lignite Coal,7.32,,Sub-critical thermal,,,Türkiye Şeker Fabrikaları,,Lignite Coal,Enerji Atlasi,http://www.enerjiatlasi.com/komur/,,,,,,,,Turkey,,,,,,,,,,,,,
1018817,Hayat Kağıt Termik Santrali,Natural Gas,7.22,Çorum,,,,,,,Enerji Atlasi,http://www.enerjiatlasi.com/dogalgaz/,,,,,,,,Turkey,,,,,,,,,,,,,
1018977,Aksaray İncesu Köyü Güneş Enerji Santrali,Solar,7,Aksaray,PV,,,,,,Enerji Atlasi,http://www.enerjiatlasi.com/sehir/,,,,,,,,Turkey,,,,,,,,,,,,,
1018978,Saçıkara Güneş Enerji Santrali,Solar,7,Konya,PV,,,,,,Enerji Atlasi,http://www.enerjiatlasi.com/sehir/,,,,,,,,Turkey,,,,,,,,,,,,,
1018979,Fer Sa Salihli Dombaylı Güneş Enerjisi Santrali,Solar,7,Manisa,PV,,,Fer Sa,,,Enerji Atlasi,http://www.enerjiatlasi.com/sehir/,,,,,,,,Turkey,,,,,,,,,,,,,
1018980,T Dinamik Enerji Konya Ereğli GES,Solar,7,Konya,PV,,,T Dinamik Enerji,,,Enerji Atlasi,http://www.enerjiatlasi.com/sehir/,,,,,,,,Turkey,,,,,,,,,,,,,
