PowerWatch ID,Name,Fuel,Capacity (MW),Location,Plant type,Age,Units,Owner,Annual Generation (GWh),Other,Source,URL,Efficiency,Fuel Consumption (gm/kWh),Peak Load MW,Load Factor,Capacity Factor,Availability,Status,Country,Grid Balancing Area,Latitude,Longitude,Secondary Fuel,Address,Town,Postal Code,Cooling Type,Cooling Source,Grid Connection,Natural_Language
1004132,Chriz,Hydro,0.55,,,2009,,,,,Swiss Federal Office of Energy,http://www.bfe.admin.ch/themen/00490/00491/index.html?lang=en,,,,,,,Operational,Switzerland,,,,,,,,,,,
1004133,Churwalden,Hydro,0.4,,,2016,,,,,Swiss Federal Office of Energy,http://www.bfe.admin.ch/themen/00490/00491/index.html?lang=en,,,,,,,Under Construction,Switzerland,,,,,,,,,,,
1004134,Clemgia,Hydro,1.9,,,1903,,,,,Swiss Federal Office of Energy,http://www.bfe.admin.ch/themen/00490/00491/index.html?lang=en,,,,,,,Operational,Switzerland,,,,,,,,,,,
1004135,Combe-Garot,Hydro,4.86,,,1897,,,,,Swiss Federal Office of Energy,http://www.bfe.admin.ch/themen/00490/00491/index.html?lang=en,,,,,,,Operational,Switzerland,,,,,,,,,,,
1004136,Croix,Hydro,66,Engehalde,,1957,,,,,Swiss Federal Office of Energy,http://www.bfe.admin.ch/themen/00490/00491/index.html?lang=en,,,,,,,Operational,Switzerland,,,,,,,,,,,
1004137,Dala,Hydro,13,,,1909,,,,,Swiss Federal Office of Energy,http://www.bfe.admin.ch/themen/00490/00491/index.html?lang=en,,,,,,,Operational,Switzerland,,,,,,,,,,,
1004138,Dallenwil,Hydro,18.24,,,1962,,,,,Swiss Federal Office of Energy,http://www.bfe.admin.ch/themen/00490/00491/index.html?lang=en,,,,,,,Operational,Switzerland,,,,,,,,,,,
1004139,Dardin (Casut),Hydro,0.4,,,2008,,,,,Swiss Federal Office of Energy,http://www.bfe.admin.ch/themen/00490/00491/index.html?lang=en,,,,,,,Operational,Switzerland,,,,,,,,,,,
1004140,Diablerets,Hydro,5.4,,,1957,,,,,Swiss Federal Office of Energy,http://www.bfe.admin.ch/themen/00490/00491/index.html?lang=en,,,,,,,Operational,Switzerland,,,,,,,,,,,
1004141,Diesbach (Linth),Hydro,0.93,,,1945,,,,,Swiss Federal Office of Energy,http://www.bfe.admin.ch/themen/00490/00491/index.html?lang=en,,,,,,,Operational,Switzerland,,,,,,,,,,,
1004142,Dietfurt,Hydro,0.98,,,1861,,,,,Swiss Federal Office of Energy,http://www.bfe.admin.ch/themen/00490/00491/index.html?lang=en,,,,,,,Operational,Switzerland,,,,,,,,,,,
1004143,Dietikon,Hydro,2.94,,,1933,,,,,Swiss Federal Office of Energy,http://www.bfe.admin.ch/themen/00490/00491/index.html?lang=en,,,,,,,Operational,Switzerland,,,,,,,,,,,
1004144,Dornachbrugg,Hydro,1.54,,,1996,,,,,Swiss Federal Office of Energy,http://www.bfe.admin.ch/themen/00490/00491/index.html?lang=en,,,,,,,Operational,Switzerland,,,,,,,,,,,
1004145,Dornbach (Ferden),Hydro,0.99,,,2013,,,,,Swiss Federal Office of Energy,http://www.bfe.admin.ch/themen/00490/00491/index.html?lang=en,,,,,,,Operational,Switzerland,,,,,,,,,,,
